"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","Female","1.36","1","891","1","1","1","2","5","1.31","1.41","1","5","1","1"
"1990","Baden-Württemberg","Male","1.37","1","905","1","1","1","2","5","1.32","1.42","1","5","1","1"
"1990","Bavaria","Female","1.4","1","815","1","1","2","2","5","1.34","1.46","1","5","1","1"
"1990","Bavaria","Male","1.37","1","787","1","1","1","2","5","1.31","1.43","1","5","1","1"
"1990","Berlin","Female","1.25","1","175","1","1","1","2","5","1.14","1.36","1","5","1","1"
"1990","Berlin","Male","1.28","1","155","1","1","1","2","4","1.17","1.39","1","5","1","1"
"1990","Brandenburg","Female","","","","","","","","","","","","","",""
"1990","Brandenburg","Male","","","","","","","","","","","","","",""
"1990","Bremen","Female","1.37","1","55","1","1","1","4","5","1.08","1.66","1","5","1","1"
"1990","Bremen","Male","1.38","1","46","1","1","1","2","5","1.06","1.7","1","5","1","1"
"1990","Hamburg","Female","1.27","1","87","1","1","1","2","4","1.15","1.39","1","4","1","1"
"1990","Hamburg","Male","1.35","1","81","1","1","1","2","5","1.18","1.52","1","5","1","1"
"1990","Hesse","Female","1.29","1","493","1","1","1","2","5","1.22","1.36","1","5","1","1"
"1990","Hesse","Male","1.38","1","488","1","1","1","2","4","1.31","1.45","1","5","1","1"
"1990","Lower Saxony","Female","1.31","1","493","1","1","1","2","4","1.24","1.38","1","5","1","1"
"1990","Lower Saxony","Male","1.33","1","484","1","1","1","2","4","1.26","1.4","1","5","1","1"
"1990","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Female","1.31","1","1297","1","1","1","2","4","1.27","1.35","1","5","1","1"
"1990","North Rhine-Westphalia","Male","1.3","1","1267","1","1","1","2","4","1.26","1.34","1","5","1","1"
"1990","Rhineland-Palatinate,Saarland","Female","1.33","1","349","1","1","1","2","5","1.26","1.4","1","5","1","1"
"1990","Rhineland-Palatinate,Saarland","Male","1.26","1","319","1","1","1","2","4","1.19","1.33","1","5","1","1"
"1990","Saxony","Female","","","","","","","","","","","","","",""
"1990","Saxony","Male","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Female","1.37","1","146","1","1","1","2","4","1.25","1.49","1","5","1","1"
"1990","Schleswig-Holstein","Male","1.31","1","138","1","1","1","2","4","1.18","1.44","1","5","1","1"
"1990","Thuringia","Female","","","","","","","","","","","","","",""
"1990","Thuringia","Male","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","Female","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","Male","","","","","","","","","","","","","",""
"1991","Bavaria","Female","","","","","","","","","","","","","",""
