"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","(Married) couple without C.","1.31","1","1051","1","1","1","2","4","1.26","1.36","1","5","1","1"
"1990","Full Time","1-pers.-HH","1.67","1","422","1","1","2","4","5","1.57","1.77","1","5","1","1"
"1990","Full Time","Couple + C. GT 16 ","1.31","1","977","1","1","1","2","4","1.26","1.36","1","5","1","1"
"1990","Full Time","Couple + C. LE 16","1.3","1","1079","1","1","1","2","4","1.26","1.34","1","5","1","1"
"1990","Full Time","Couple + C. LE and GT 16","1.45","1","407","1","1","2","3","5","1.37","1.53","1","5","1","1"
"1990","Full Time","Single parent","1.43","1","208","1","1","2","2","4","1.31","1.55","1","5","1","1"
"1990","Not Working","(Married) couple without C.","1.12","1","949","1","1","1","1","4","1.09","1.15","1","5","1","1"
"1990","Not Working","1-pers.-HH","1.32","1","501","1","1","1","2","5","1.25","1.39","1","5","1","1"
"1990","Not Working","Couple + C. GT 16 ","1.35","1","658","1","1","1","2","5","1.29","1.41","1","5","1","1"
"1990","Not Working","Couple + C. LE 16","1.28","1","516","1","1","1","2","5","1.21","1.35","1","5","1","1"
"1990","Not Working","Couple + C. LE and GT 16","1.35","1","290","1","1","2","2","4","1.27","1.43","1","4","1","1"
"1990","Not Working","Single parent","1.43","1","154","1","1","2","2","4","1.3","1.56","1","5","1","1"
"1990","Part Time","(Married) couple without C.","1.25","1","306","1","1","1","2","4","1.17","1.33","1","5","1","1"
"1990","Part Time","1-pers.-HH","1.71","1","111","1","1","2","3","5","1.5","1.92","1","5","1","2"
"1990","Part Time","Couple + C. GT 16 ","1.29","1","416","1","1","1","2","4","1.22","1.36","1","5","1","1"
"1990","Part Time","Couple + C. LE 16","1.32","1","484","1","1","1","2","4","1.25","1.39","1","5","1","1"
"1990","Part Time","Couple + C. LE and GT 16","1.37","1","190","1","1","1","2","4","1.26","1.48","1","4","1","1"
"1990","Part Time","Single parent","1.37","1","99","1","1","1","2","4","1.22","1.52","1","4","1","1"
"1991","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Full Time","Single parent","","","","","","","","","","","","","",""
"1991","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Not Working","Single parent","","","","","","","","","","","","","",""
"1991","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Part Time","Single parent","","","","","","","","","","","","","",""
"1992","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Full Time","Single parent","","","","","","","","","","","","","",""
"1992","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Not Working","Single parent","","","","","","","","","","","","","",""
"1992","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Part Time","Single parent","","","","","","","","","","","","","",""
"1993","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1993","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
