"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","direct migration background","1.28","1","687","1","1","1","2","5","1.22","1.34","1","5","1","1"
"1990","Baden-Württemberg","indirect migration background","1.48","1","73","1","1","1","4","4","1.29","1.67","1","5","1","1"
"1990","Baden-Württemberg","no migration background","1.38","1","1036","1","1","1","2","5","1.33","1.43","1","5","1","1"
"1990","Bavaria","direct migration background","1.37","1","363","1","1","2","2","5","1.29","1.45","1","5","1","1"
"1990","Bavaria","indirect migration background","1.28","1","53","1","1","1","2","4","1.06","1.5","1","4","1","1"
"1990","Bavaria","no migration background","1.39","1","1186","1","1","1","2","5","1.34","1.44","1","5","1","1"
"1990","Berlin","direct migration background","1.38","1","100","1","1","1","2","5","1.23","1.53","1","5","1","1"
"1990","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1990","Berlin","no migration background","1.25","1","216","1","1","1","2","4","1.16","1.34","1","5","1","1"
"1990","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1990","Bremen","direct migration background","","","","","","","","","","","","","",""
"1990","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1990","Bremen","no migration background","1.4","1","84","1","1","1","4","5","1.15","1.65","1","5","1","1"
"1990","Hamburg","direct migration background","1.34","1","42","1","1","1","2","5","1.13","1.55","1","5","1","1"
"1990","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Hamburg","no migration background","1.31","1","122","1","1","1","2","4","1.19","1.43","1","4","1","1"
"1990","Hesse","direct migration background","1.37","1","347","1","1","1","2","4","1.28","1.46","1","5","1","1"
"1990","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1990","Hesse","no migration background","1.32","1","605","1","1","1","2","4","1.26","1.38","1","5","1","1"
"1990","Lower Saxony","direct migration background","1.28","1","153","1","1","1","2","4","1.17","1.39","1","5","1","1"
"1990","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","no migration background","1.33","1","805","1","1","1","2","4","1.28","1.38","1","5","1","1"
"1990","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","direct migration background","1.24","1","670","1","1","1","2","4","1.18","1.3","1","5","1","1"
"1990","North Rhine-Westphalia","indirect migration background","1.24","1","84","1","1","1","2","4","1.09","1.39","1","4","1","1"
"1990","North Rhine-Westphalia","no migration background","1.31","1","1810","1","1","1","2","4","1.28","1.34","1","5","1","1"
"1990","Rhineland-Palatinate,Saarland","direct migration background","1.31","1","120","1","1","1","2","4","1.2","1.42","1","5","1","1"
"1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","no migration background","1.3","1","537","1","1","1","2","4","1.24","1.36","1","5","1","1"
"1990","Saxony","direct migration background","","","","","","","","","","","","","",""
"1990","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Saxony","no migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","direct migration background","1.65","1","33","1","1","2","3","5","1.35","1.95","1","5","1","1"
"1990","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","no migration background","1.33","1","247","1","1","1","2","4","1.24","1.42","1","5","1","1"
"1990","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1990","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1990","Thuringia","no migration background","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","direct migration background","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","no migration background","","","","","","","","","","","","","",""
"1991","Bavaria","direct migration background","","","","","","","","","","","","","",""
"1991","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1991","Bavaria","no migration background","","","","","","","","","","","","","",""
"1991","Berlin","direct migration background","","","","","","","","","","","","","",""
"1991","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1991","Berlin","no migration background","","","","","","","","","","","","","",""
"1991","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1991","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1991","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1991","Bremen","direct migration background","","","","","","","","","","","","","",""
"1991","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1991","Bremen","no migration background","","","","","","","","","","","","","",""
"1991","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1991","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1991","Hamburg","no migration background","","","","","","","","","","","","","",""
"1991","Hesse","direct migration background","","","","","","","","","","","","","",""
"1991","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1991","Hesse","no migration background","","","","","","","","","","","","","",""
"1991","Lower Saxony","direct migration background","","","","","","","","","","","","","",""
"1991","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1991","Lower Saxony","no migration background","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1991","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1991","North Rhine-Westphalia","direct migration background","","","","","","","","","","","","","",""
