"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","college entrance qualification","1.57","1","594","1","1","2","3","5","1.49","1.65","1","5","1","1"
"1990","Full Time","lower secondary degree","1.33","1","1947","1","1","1","2","4","1.3","1.36","1","5","1","1"
"1990","Full Time","no degree/no degree yet","1.4","1","286","1","1","1","2","5","1.3","1.5","1","5","1","1"
"1990","Full Time","Other degree","1.31","1","616","1","1","1","2","5","1.25","1.37","1","5","1","1"
"1990","Full Time","secondary school degree","1.43","1","882","1","1","2","2","4","1.38","1.48","1","5","1","1"
"1990","Not Working","college entrance qualification","1.49","1","316","1","1","2","2","5","1.39","1.59","1","5","1","1"
"1990","Not Working","lower secondary degree","1.21","1","1802","1","1","1","2","5","1.18","1.24","1","5","1","1"
"1990","Not Working","no degree/no degree yet","1.33","1","429","1","1","1","2","4","1.26","1.4","1","5","1","1"
"1990","Not Working","Other degree","1.22","1","253","1","1","1","2","5","1.15","1.29","1","5","1","1"
"1990","Not Working","secondary school degree","1.28","1","461","1","1","1","2","5","1.21","1.35","1","5","1","1"
"1990","Part Time","college entrance qualification","1.6","1","289","1","1","2","3","5","1.49","1.71","1","5","1","1"
"1990","Part Time","lower secondary degree","1.25","1","786","1","1","1","2","4","1.21","1.29","1","5","1","1"
"1990","Part Time","no degree/no degree yet","1.42","1","123","1","1","1","2","4","1.27","1.57","1","5","1","1"
"1990","Part Time","Other degree","1.19","1","138","1","1","1","2","4","1.09","1.29","1","5","1","1"
"1990","Part Time","secondary school degree","1.37","1","341","1","1","1","2","5","1.29","1.45","1","5","1","1"
"1991","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"1991","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"1991","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","Full Time","Other degree","","","","","","","","","","","","","",""
"1991","Full Time","secondary school degree","","","","","","","","","","","","","",""
"1991","Not Working","college entrance qualification","","","","","","","","","","","","","",""
