"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","direct migration background","1.38","1","1734","1","1","2","2","5","1.34","1.42","1","5","1","1"
"1990","Employed","indirect migration background","1.27","1","175","1","1","1","2","4","1.15","1.39","1","5","1","1"
"1990","Employed","no migration background","1.38","1","4235","1","1","2","2","4","1.36","1.4","1","5","1","1"
"1990","Not Employed","direct migration background","1.19","1","796","1","1","1","2","4","1.15","1.23","1","5","1","1"
"1990","Not Employed","indirect migration background","1.36","1","118","1","1","1","2","5","1.22","1.5","1","5","1","1"
"1990","Not Employed","no migration background","1.27","1","2413","1","1","1","2","5","1.24","1.3","1","5","1","1"
"1991","Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","","","","","","","","","","","","","",""
"1991","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","","","","","","","","","","","","","",""
"1992","Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","","","","","","","","","","","","","",""
"1992","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","","","","","","","","","","","","","",""
"1993","Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Employed","no migration background","","","","","","","","","","","","","",""
"1993","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","","","","","","","","","","","","","",""
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","1.26","1","1693","1","1","1","2","5","1.23","1.29","1","5","1","1"
"1995","Employed","indirect migration background","1.21","1","338","1","1","1","2","4","1.15","1.27","1","5","1","1"
"1995","Employed","no migration background","1.32","1","6461","1","1","1","2","4","1.3","1.34","1","5","1","1"
"1995","Not Employed","direct migration background","1.23","1","1093","1","1","1","2","5","1.19","1.27","1","5","1","1"
"1995","Not Employed","indirect migration background","1.4","1","171","1","1","1","2","5","1.28","1.52","1","5","1","1"
"1995","Not Employed","no migration background","1.19","1","3538","1","1","1","2","5","1.17","1.21","1","5","1","1"
"1996","Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Employed","no migration background","","","","","","","","","","","","","",""
"1996","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Not Employed","no migration background","","","","","","","","","","","","","",""
"1997","Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Employed","no migration background","","","","","","","","","","","","","",""
"1997","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Not Employed","no migration background","","","","","","","","","","","","","",""
"1998","Employed","direct migration background","1.29","1","1398","1","1","1","2","5","1.25","1.33","1","5","1","1"
"1998","Employed","indirect migration background","1.29","1","393","1","1","1","2","5","1.22","1.36","1","5","1","1"
"1998","Employed","no migration background","1.32","1","7051","1","1","1","2","5","1.3","1.34","1","5","1","1"
"1998","Not Employed","direct migration background","1.15","1","1006","1","1","1","1","4","1.11","1.19","1","5","1","1"
"1998","Not Employed","indirect migration background","1.24","1","208","1","1","1","2","4","1.16","1.32","1","4","1","1"
"1998","Not Employed","no migration background","1.17","1","4188","1","1","1","1","5","1.15","1.19","1","5","1","1"
"1999","Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Employed","no migration background","","","","","","","","","","","","","",""
"1999","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Not Employed","no migration background","","","","","","","","","","","","","",""
"2000","Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Employed","no migration background","","","","","","","","","","","","","",""
"2000","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Not Employed","no migration background","","","","","","","","","","","","","",""
"2001","Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Employed","no migration background","","","","","","","","","","","","","",""
"2001","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Not Employed","no migration background","","","","","","","","","","","","","",""
"2002","Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Employed","no migration background","","","","","","","","","","","","","",""
"2002","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Not Employed","no migration background","","","","","","","","","","","","","",""
"2003","Employed","direct migration background","1.27","1","1570","1","1","1","2","5","1.23","1.31","1","5","1","1"
"2003","Employed","indirect migration background","1.29","1","536","1","1","1","2","5","1.22","1.36","1","5","1","1"
"2003","Employed","no migration background","1.27","1","11930","1","1","1","2","5","1.26","1.28","1","5","1","1"
"2003","Not Employed","direct migration background","1.21","1","1060","1","1","1","1","5","1.17","1.25","1","5","1","1"
"2003","Not Employed","indirect migration background","1.24","1","249","1","1","1","2","5","1.17","1.31","1","5","1","1"
"2003","Not Employed","no migration background","1.14","1","6872","1","1","1","1","5","1.13","1.15","1","5","1","1"
"2004","Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Employed","no migration background","","","","","","","","","","","","","",""
"2004","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Not Employed","no migration background","","","","","","","","","","","","","",""
"2005","Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Employed","no migration background","","","","","","","","","","","","","",""
"2005","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Employed","no migration background","","","","","","","","","","","","","",""
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","1.26","1","1105","1","1","1","2","5","1.21","1.31","1","5","1","1"
"2008","Employed","indirect migration background","1.32","1","564","1","1","1","2","4","1.26","1.38","1","5","1","1"
"2008","Employed","no migration background","1.31","1","10231","1","1","1","2","5","1.3","1.32","1","5","1","1"
"2008","Not Employed","direct migration background","1.24","1","801","1","1","1","2","5","1.19","1.29","1","5","1","1"
"2008","Not Employed","indirect migration background","1.33","1","207","1","1","1","2","5","1.23","1.43","1","5","1","1"
"2008","Not Employed","no migration background","1.19","1","6462","1","1","1","1","5","1.17","1.21","1","5","1","1"
"2009","Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Employed","no migration background","","","","","","","","","","","","","",""
"2009","Not Employed","direct migration background","","","","","","","","","","","","","",""
