"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(0) in school","Female","1.65","1.96","70","1","1","2","2","4","1.46","1.84","1","4","1","2"
"1990","(0) in school","Male","1.15","1","91","1","1","1","2","3","1.06","1.24","1","3","1","1"
"1990","(1a) inadequately completed","Female","1.35","1","393","1","1","1","2","5","1.27","1.43","1","5","1","1"
"1990","(1a) inadequately completed","Male","1.36","1","291","1","1","1","2","5","1.26","1.46","1","5","1","1"
"1990","(1b) general elementary school","Female","1.28","1","1376","1","1","1","2","5","1.24","1.32","1","5","1","1"
"1990","(1b) general elementary school","Male","1.29","1","763","1","1","1","2","5","1.24","1.34","1","5","1","1"
"1990","(1c) basic vocational qualification","Female","1.23","1","1345","1","1","1","2","4","1.19","1.27","1","5","1","1"
"1990","(1c) basic vocational qualification","Male","1.26","1","1875","1","1","1","2","4","1.23","1.29","1","5","1","1"
"1990","(2a) intermediate vocational","Female","1.35","1","735","1","1","1","2","4","1.3","1.4","1","5","1","1"
"1990","(2a) intermediate vocational","Male","1.33","1","531","1","1","1","2","4","1.27","1.39","1","5","1","1"
"1990","(2b) intermediate general qualification","Female","1.44","1","240","1","1","2","2","5","1.34","1.54","1","5","1","1"
"1990","(2b) intermediate general qualification","Male","1.46","1","120","1","1","2","3","4","1.31","1.61","1","4","1","1"
"1990","(2c_gen) general maturity certificate","Female","1.62","1","133","1","1","2","3","4","1.47","1.77","1","5","1","1"
"1990","(2c_gen) general maturity certificate","Male","1.58","1","207","1","1","2","3","5","1.45","1.71","1","5","1","1"
"1990","(2c_voc) vocational maturity certificate","Female","1.62","1","181","1","1","2","3","5","1.48","1.76","1","5","1","1"
"1990","(2c_voc) vocational maturity certificate","Male","1.4","1","231","1","1","2","2","4","1.3","1.5","1","5","1","1"
"1990","(3a) lower tertiary education","Female","1.55","1","65","1","1","2","4","5","1.27","1.83","1","5","1","1"
"1990","(3a) lower tertiary education","Male","1.45","1","172","1","1","2","2","5","1.31","1.59","1","5","1","1"
"1990","(3b) higher tertiary education","Female","1.61","1","162","1","1","2","4","5","1.45","1.77","1","5","1","1"
"1990","(3b) higher tertiary education","Male","1.6","1","296","1","1","2","3","5","1.48","1.72","1","5","1","1"
"1991","(0) in school","Female","","","","","","","","","","","","","",""
"1991","(0) in school","Male","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1991","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1991","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1991","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1991","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1991","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1991","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1991","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1991","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1991","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1992","(0) in school","Female","","","","","","","","","","","","","",""
"1992","(0) in school","Male","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1992","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1992","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1992","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1992","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1992","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1992","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1992","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1992","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1992","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1992","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1992","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1992","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1992","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1992","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1992","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1992","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1993","(0) in school","Female","","","","","","","","","","","","","",""
"1993","(0) in school","Male","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1993","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1993","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1993","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1993","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1993","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1993","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1993","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1993","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1993","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1993","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1993","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1993","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1993","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1993","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1993","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1993","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1994","(0) in school","Female","","","","","","","","","","","","","",""
"1994","(0) in school","Male","","","","","","","","","","","","","",""
"1994","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1994","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1994","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1994","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1994","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1994","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1994","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1994","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1994","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1994","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1994","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1994","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1994","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1994","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
