"plh0033","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1984","16-34 y.","Full Time","430","0.170885357519208","0.15511345259594","0.186657262442476","1"
"Big worries","1984","16-34 y.","Part Time","230","0.244728192103867","0.216482857384298","0.272973526823436","1"
"Big worries","1984","16-34 y.","Not Working","403","0.257254441420394","0.234886062731185","0.279622820109602","1"
"Big worries","1984","35-65 y.","Full Time","674","0.180701367896296","0.167773736773874","0.193628999018719","1"
"Big worries","1984","35-65 y.","Part Time","218","0.214531780971122","0.188233927902458","0.240829634039787","1"
"Big worries","1984","35-65 y.","Not Working","439","0.202443933632167","0.184521790180076","0.220366077084258","1"
"Big worries","1984","66 and older","Full Time","4","","","","1"
"Big worries","1984","66 and older","Part Time","1","","","","1"
"Big worries","1984","66 and older","Not Working","129","0.106291238551604","0.0888091760239489","0.123773301079259","1"
"No worries","1984","66 and older","Not Working","699","0.589241827448693","0.561336583851948","0.617147071045438","3"
"No worries","1984","66 and older","Part Time","29","","","","3"
"No worries","1984","66 and older","Full Time","14","","","","3"
"No worries","1984","35-65 y.","Not Working","727","0.403406616052605","0.381525590221117","0.425287641884094","3"
"No worries","1984","35-65 y.","Part Time","293","0.322329047399989","0.292387838985049","0.35227025581493","3"
"No worries","1984","35-65 y.","Full Time","1223","0.376114132617214","0.359838813352964","0.392389451881463","3"
"No worries","1984","16-34 y.","Not Working","375","0.268975273435304","0.246284189282781","0.291666357587828","3"
"No worries","1984","16-34 y.","Part Time","238","0.272624012983388","0.24336803499432","0.301879990972456","3"
"No worries","1984","16-34 y.","Full Time","722","0.353876147854044","0.333840288954698","0.37391200675339","3"
"Some worries","1984","66 and older","Full Time","4","","","","2"
"Some worries","1984","35-65 y.","Part Time","425","0.463139171628888","0.431194621051026","0.49508372220675","2"
"Some worries","1984","35-65 y.","Not Working","765","0.394149450315228","0.372353783021253","0.415945117609203","2"
"Some worries","1984","66 and older","Part Time","12","","","","2"
