"plh0033","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1984","no migration background","(0) in school","27","","",""
"Big worries","1984","no migration background","(1a) inadequately completed","19","","",""
"Big worries","1984","no migration background","(1b) general elementary school","419","0.20848757035245","0.19038297552708","0.22659216517782"
"Big worries","1984","no migration background","(1c) basic vocational qualification","664","0.191798835241644","0.178664883499736","0.204932786983552"
"Big worries","1984","no migration background","(2b) intermediate general qualification","64","0.161660183802308","0.125762288290589","0.197558079314027"
"Big worries","1984","no migration background","(2a) intermediate vocational","155","0.122398816705806","0.104589524795536","0.140208108616076"
"Big worries","1984","no migration background","(2c_gen) general maturity certificate","61","0.231477578557407","0.181718046617767","0.281237110497047"
"Big worries","1984","no migration background","(2c_voc) vocational maturity certificate","37","0.11408585471373","0.0784070834306692","0.149764625996791"
"Big worries","1984","no migration background","(3a) lower tertiary education","25","","",""
"Big worries","1984","no migration background","(3b) higher tertiary education","33","0.0775668284755996","0.0519546480302037","0.103179008920996"
"Big worries","1984","direct migration background","(0) in school","4","","",""
"Big worries","1984","direct migration background","(1a) inadequately completed","324","0.320452036709936","0.291884175057517","0.349019898362355"
"Big worries","1984","direct migration background","(1b) general elementary school","296","0.264894701667705","0.237760774844944","0.292028628490466"
"Big worries","1984","direct migration background","(1c) basic vocational qualification","195","0.252804867198261","0.220925571519841","0.284684162876681"
"Big worries","1984","direct migration background","(2b) intermediate general qualification","14","","",""
"Big worries","1984","direct migration background","(2a) intermediate vocational","11","","",""
"Big worries","1984","direct migration background","(2c_gen) general maturity certificate","45","0.312736717463434","0.232422188992104","0.393051245934764"
"Big worries","1984","direct migration background","(2c_voc) vocational maturity certificate","45","0.334607979113105","0.257806244181537","0.411409714044672"
"Big worries","1984","direct migration background","(3a) lower tertiary education","6","","",""
"Big worries","1984","direct migration background","(3b) higher tertiary education","21","","",""
"Big worries","1984","indirect migration background","(0) in school","2","","",""
"Big worries","1984","indirect migration background","(1a) inadequately completed","1","","",""
"Big worries","1984","indirect migration background","(1b) general elementary school","9","","",""
"Big worries","1984","indirect migration background","(1c) basic vocational qualification","11","","",""
"Big worries","1984","indirect migration background","(2b) intermediate general qualification","1","","",""
"Big worries","1984","indirect migration background","(2a) intermediate vocational","2","","",""
"Big worries","1984","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Big worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1984","indirect migration background","(3a) lower tertiary education","","","",""
"Big worries","1984","indirect migration background","(3b) higher tertiary education","1","","",""
"Some worries","1984","no migration background","(0) in school","79","0.496666664996457","0.417954366401942","0.575378963590972"
"Some worries","1984","no migration background","(1a) inadequately completed","28","","",""
"Some worries","1984","no migration background","(1b) general elementary school","802","0.407228223614247","0.385331327911415","0.429125119317079"
"Some worries","1984","no migration background","(1c) basic vocational qualification","1563","0.437834849610477","0.421284780166155","0.454384919054798"
"Some worries","1984","no migration background","(2b) intermediate general qualification","194","0.45812300287512","0.409538382285304","0.506707623464935"
"Some worries","1984","no migration background","(2a) intermediate vocational","565","0.422570930091298","0.395729319378305","0.449412540804292"
"Some worries","1984","no migration background","(2c_gen) general maturity certificate","129","0.447564198795658","0.388901488024841","0.506226909566475"
"Some worries","1984","no migration background","(2c_voc) vocational maturity certificate","126","0.404617273079691","0.349534157551278","0.459700388608104"
"Some worries","1984","no migration background","(3a) lower tertiary education","85","0.339386409197908","0.279605771251403","0.399167047144412"
"Some worries","1984","no migration background","(3b) higher tertiary education","124","0.29107338470661","0.247578020847868","0.334568748565352"
"Some worries","1984","direct migration background","(0) in school","12","","",""
"Some worries","1984","direct migration background","(1a) inadequately completed","398","0.385661606828209","0.355863190044083","0.415460023612335"
"Some worries","1984","direct migration background","(1b) general elementary school","473","0.477140437684358","0.446427816941995","0.50785305842672"
"Some worries","1984","direct migration background","(1c) basic vocational qualification","322","0.465721366772251","0.429132751803041","0.502309981741461"
"Some worries","1984","direct migration background","(2b) intermediate general qualification","21","","",""
"Some worries","1984","direct migration background","(2a) intermediate vocational","43","0.477162213155087","0.372804810632346","0.581519615677828"
"Some worries","1984","direct migration background","(2c_gen) general maturity certificate","58","0.507902462888579","0.421294293066994","0.594510632710163"
"Some worries","1984","direct migration background","(2c_voc) vocational maturity certificate","67","0.481472420473146","0.400145237801803","0.562799603144488"
"Some worries","1984","direct migration background","(3a) lower tertiary education","10","","",""
"Some worries","1984","direct migration background","(3b) higher tertiary education","31","0.270352548535604","0.181966444154967","0.35873865291624"
"Some worries","1984","indirect migration background","(0) in school","3","","",""
"Some worries","1984","indirect migration background","(1a) inadequately completed","3","","",""
"Some worries","1984","indirect migration background","(1b) general elementary school","19","","",""
"Some worries","1984","indirect migration background","(1c) basic vocational qualification","19","","",""
"Some worries","1984","indirect migration background","(2b) intermediate general qualification","8","","",""
"Some worries","1984","indirect migration background","(2a) intermediate vocational","4","","",""
"Some worries","1984","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Some worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Some worries","1984","indirect migration background","(3a) lower tertiary education","1","","",""
"Some worries","1984","indirect migration background","(3b) higher tertiary education","1","","",""
"No worries","1984","no migration background","(0) in school","49","0.32515301075269","0.25140865444903","0.398897367056349"
"No worries","1984","no migration background","(1a) inadequately completed","20","","",""
"No worries","1984","no migration background","(1b) general elementary school","713","0.384284206033303","0.362605354513114","0.405963057553492"
"No worries","1984","no migration background","(1c) basic vocational qualification","1225","0.370366315147879","0.354257172953795","0.386475457341964"
"No worries","1984","no migration background","(2b) intermediate general qualification","146","0.380216813322573","0.33288066004059","0.427552966604555"
"No worries","1984","no migration background","(2a) intermediate vocational","581","0.455030253202896","0.427971001920617","0.482089504485174"
"No worries","1984","no migration background","(2c_gen) general maturity certificate","86","0.320958222646935","0.265881758591923","0.376034686701947"
"No worries","1984","no migration background","(2c_voc) vocational maturity certificate","142","0.481296872206579","0.425222538168623","0.537371206244536"
"No worries","1984","no migration background","(3a) lower tertiary education","131","0.55655456140985","0.49383347981113","0.619275643008571"
"No worries","1984","no migration background","(3b) higher tertiary education","262","0.63135978681779","0.585166284364968","0.677553289270612"
"No worries","1984","direct migration background","(0) in school","5","","",""
"No worries","1984","direct migration background","(1a) inadequately completed","303","0.293886356461855","0.265998626008688","0.321774086915022"
"No worries","1984","direct migration background","(1b) general elementary school","247","0.257964860647937","0.231062291970815","0.284867429325059"
"No worries","1984","direct migration background","(1c) basic vocational qualification","197","0.281473766029488","0.248487036337913","0.314460495721063"
"No worries","1984","direct migration background","(2b) intermediate general qualification","16","","",""
"No worries","1984","direct migration background","(2a) intermediate vocational","34","0.436381976555764","0.332764599667909","0.539999353443619"
"No worries","1984","direct migration background","(2c_gen) general maturity certificate","25","","",""
"No worries","1984","direct migration background","(2c_voc) vocational maturity certificate","33","0.18391960041375","0.120860964642747","0.246978236184752"
"No worries","1984","direct migration background","(3a) lower tertiary education","6","","",""
"No worries","1984","direct migration background","(3b) higher tertiary education","45","0.486363238718252","0.386898156897415","0.585828320539089"
"No worries","1984","indirect migration background","(0) in school","3","","",""
"No worries","1984","indirect migration background","(1a) inadequately completed","2","","",""
"No worries","1984","indirect migration background","(1b) general elementary school","9","","",""
"No worries","1984","indirect migration background","(1c) basic vocational qualification","6","","",""
"No worries","1984","indirect migration background","(2b) intermediate general qualification","6","","",""
"No worries","1984","indirect migration background","(2a) intermediate vocational","6","","",""
"No worries","1984","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"No worries","1984","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"No worries","1984","indirect migration background","(3a) lower tertiary education","","","",""
"No worries","1984","indirect migration background","(3b) higher tertiary education","","","",""
"Big worries","1985","no migration background","(0) in school","24","","",""
"Big worries","1985","no migration background","(1a) inadequately completed","21","","",""
"Big worries","1985","no migration background","(1b) general elementary school","367","0.210197403423148","0.190725516120724","0.229669290725572"
"Big worries","1985","no migration background","(1c) basic vocational qualification","607","0.195377133434416","0.181435600905788","0.209318665963043"
"Big worries","1985","no migration background","(2b) intermediate general qualification","72","0.179285094629761","0.141599548978923","0.2169706402806"
"Big worries","1985","no migration background","(2a) intermediate vocational","158","0.125561051341373","0.107065862448482","0.144056240234263"
"Big worries","1985","no migration background","(2c_gen) general maturity certificate","61","0.267612653820001","0.213696122121022","0.32152918551898"
"Big worries","1985","no migration background","(2c_voc) vocational maturity certificate","37","0.117648258256963","0.0808194173761891","0.154477099137736"
"Big worries","1985","no migration background","(3a) lower tertiary education","25","","",""
"Big worries","1985","no migration background","(3b) higher tertiary education","40","0.0936944231358816","0.0656919994247821","0.121696846846981"
"Big worries","1985","direct migration background","(0) in school","5","","",""
