"plh0189","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","lower secondary degree","West Germany","","","",""
"True entirely","1990","lower secondary degree","East Germany","177","0.113199094836451","0.0982906311300259","0.128107558542876"
"True entirely","1990","secondary school degree","West Germany","","","",""
"True entirely","1990","secondary school degree","East Germany","156","0.0774105898465913","0.0657766815105019","0.0890444981826806"
"True entirely","1990","college entrance qualification","West Germany","","","",""
"True entirely","1990","college entrance qualification","East Germany","35","0.0644823648867682","0.0436507024143661","0.0853140273591703"
"True entirely","1990","Other degree","West Germany","","","",""
"True entirely","1990","Other degree","East Germany","9","","",""
"True entirely","1990","no degree/no degree yet","West Germany","","","",""
"True entirely","1990","no degree/no degree yet","East Germany","2","","",""
"Tends to agree","1990","lower secondary degree","West Germany","","","",""
"Tends to agree","1990","lower secondary degree","East Germany","179","0.115907290734449","0.100844597432955","0.130969984035943"
"Tends to agree","1990","secondary school degree","West Germany","","","",""
"Tends to agree","1990","secondary school degree","East Germany","156","0.0860554572633862","0.0738467312641601","0.0982641832626122"
"Tends to agree","1990","college entrance qualification","West Germany","","","",""
"Tends to agree","1990","college entrance qualification","East Germany","47","0.103344951655812","0.0775262264822297","0.129163676829394"
"Tends to agree","1990","Other degree","West Germany","","","",""
"Tends to agree","1990","Other degree","East Germany","6","","",""
"Tends to agree","1990","no degree/no degree yet","West Germany","","","",""
"Tends to agree","1990","no degree/no degree yet","East Germany","5","","",""
"Rather not true","1990","lower secondary degree","West Germany","","","",""
"Rather not true","1990","lower secondary degree","East Germany","314","0.184433090535034","0.166183733344539","0.202682447725529"
"Rather not true","1990","secondary school degree","West Germany","","","",""
"Rather not true","1990","secondary school degree","East Germany","421","0.208671420755044","0.19098128651383","0.226361554996257"
"Rather not true","1990","college entrance qualification","West Germany","","","",""
"Rather not true","1990","college entrance qualification","East Germany","125","0.219070359167803","0.183989095705776","0.25415162262983"
"Rather not true","1990","Other degree","West Germany","","","",""
"Rather not true","1990","Other degree","East Germany","16","","",""
"Rather not true","1990","no degree/no degree yet","West Germany","","","",""
"Rather not true","1990","no degree/no degree yet","East Germany","9","","",""
"Totally disagree","1990","lower secondary degree","West Germany","","","",""
"Totally disagree","1990","lower secondary degree","East Germany","1065","0.586460523894066","0.563287845722687","0.609633202065445"
"Totally disagree","1990","secondary school degree","West Germany","","","",""
"Totally disagree","1990","secondary school degree","East Germany","1294","0.627862532134979","0.606819651126202","0.648905413143756"
"Totally disagree","1990","college entrance qualification","West Germany","","","",""
"Totally disagree","1990","college entrance qualification","East Germany","327","0.613102324289617","0.571793578980712","0.654411069598522"
"Totally disagree","1990","Other degree","West Germany","","","",""
"Totally disagree","1990","Other degree","East Germany","28","","",""
"Totally disagree","1990","no degree/no degree yet","West Germany","","","",""
"Totally disagree","1990","no degree/no degree yet","East Germany","28","","",""
"True entirely","1991","lower secondary degree","West Germany","","","",""
"True entirely","1991","lower secondary degree","East Germany","156","0.102987268446695","0.0879527563758679","0.118021780517522"
"True entirely","1991","secondary school degree","West Germany","1","","",""
"True entirely","1991","secondary school degree","East Germany","132","0.0669858250844972","0.0558526546622912","0.0781189955067033"
"True entirely","1991","college entrance qualification","West Germany","1","","",""
