"plh0189","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","lower secondary degree","1-pers.-HH","49","0.245076422514129","0.188748161653598","0.301404683374661"
"True entirely","1990","lower secondary degree","(Married) couple without C. ","47","0.0707385437803261","0.0509675339707954","0.0905095535898568"
"True entirely","1990","lower secondary degree","Single parent ","5","","",""
"True entirely","1990","lower secondary degree","Couple + C. LE 16 ","22","","",""
"True entirely","1990","lower secondary degree","Couple + C. GT 16 ","25","","",""
"True entirely","1990","lower secondary degree","Couple + C. LE and GT 16","12","","",""
"True entirely","1990","secondary school degree","1-pers.-HH","12","","",""
"True entirely","1990","secondary school degree","(Married) couple without C. ","25","","",""
"True entirely","1990","secondary school degree","Single parent ","15","","",""
"True entirely","1990","secondary school degree","Couple + C. LE 16 ","56","0.0524373268509091","0.0383733326506262","0.0665013210511921"
"True entirely","1990","secondary school degree","Couple + C. GT 16 ","25","","",""
"True entirely","1990","secondary school degree","Couple + C. LE and GT 16","17","","",""
"True entirely","1990","college entrance qualification","1-pers.-HH","3","","",""
"True entirely","1990","college entrance qualification","(Married) couple without C. ","3","","",""
"True entirely","1990","college entrance qualification","Single parent ","4","","",""
"True entirely","1990","college entrance qualification","Couple + C. LE 16 ","15","","",""
"True entirely","1990","college entrance qualification","Couple + C. GT 16 ","6","","",""
"True entirely","1990","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"True entirely","1990","Other degree","1-pers.-HH","2","","",""
"True entirely","1990","Other degree","(Married) couple without C. ","1","","",""
"True entirely","1990","Other degree","Single parent ","2","","",""
"True entirely","1990","Other degree","Couple + C. LE 16 ","2","","",""
"True entirely","1990","Other degree","Couple + C. GT 16 ","","","",""
"True entirely","1990","Other degree","Couple + C. LE and GT 16","","","",""
"True entirely","1990","no degree/no degree yet","1-pers.-HH","","","",""
"True entirely","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"True entirely","1990","no degree/no degree yet","Single parent ","","","",""
"True entirely","1990","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"True entirely","1990","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"True entirely","1990","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","lower secondary degree","1-pers.-HH","59","0.263836524747318","0.206122857146914","0.321550192347722"
"Tends to agree","1990","lower secondary degree","(Married) couple without C. ","43","0.0686312821075443","0.0491349142017896","0.088127650013299"
"Tends to agree","1990","lower secondary degree","Single parent ","12","","",""
"Tends to agree","1990","lower secondary degree","Couple + C. LE 16 ","18","","",""
"Tends to agree","1990","lower secondary degree","Couple + C. GT 16 ","27","","",""
"Tends to agree","1990","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Tends to agree","1990","secondary school degree","1-pers.-HH","18","","",""
"Tends to agree","1990","secondary school degree","(Married) couple without C. ","8","","",""
"Tends to agree","1990","secondary school degree","Single parent ","23","","",""
"Tends to agree","1990","secondary school degree","Couple + C. LE 16 ","55","0.0607212725886194","0.0456533940714444","0.0757891511057944"
"Tends to agree","1990","secondary school degree","Couple + C. GT 16 ","26","","",""
"Tends to agree","1990","secondary school degree","Couple + C. LE and GT 16","11","","",""
"Tends to agree","1990","college entrance qualification","1-pers.-HH","5","","",""
"Tends to agree","1990","college entrance qualification","(Married) couple without C. ","2","","",""
"Tends to agree","1990","college entrance qualification","Single parent ","6","","",""
"Tends to agree","1990","college entrance qualification","Couple + C. LE 16 ","16","","",""
"Tends to agree","1990","college entrance qualification","Couple + C. GT 16 ","13","","",""
"Tends to agree","1990","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Tends to agree","1990","Other degree","1-pers.-HH","1","","",""
"Tends to agree","1990","Other degree","(Married) couple without C. ","2","","",""
"Tends to agree","1990","Other degree","Single parent ","1","","",""
"Tends to agree","1990","Other degree","Couple + C. LE 16 ","","","",""
"Tends to agree","1990","Other degree","Couple + C. GT 16 ","1","","",""
"Tends to agree","1990","Other degree","Couple + C. LE and GT 16","","","",""
"Tends to agree","1990","no degree/no degree yet","1-pers.-HH","","","",""
"Tends to agree","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"Tends to agree","1990","no degree/no degree yet","Single parent ","","","",""
"Tends to agree","1990","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Tends to agree","1990","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Tends to agree","1990","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Rather not true","1990","lower secondary degree","1-pers.-HH","50","0.222368175066221","0.167911965263725","0.276824384868717"
"Rather not true","1990","lower secondary degree","(Married) couple without C. ","113","0.175878710242714","0.146520198596879","0.205237221888549"
"Rather not true","1990","lower secondary degree","Single parent ","16","","",""
"Rather not true","1990","lower secondary degree","Couple + C. LE 16 ","38","0.149834330193922","0.104490619272612","0.195178041115232"
"Rather not true","1990","lower secondary degree","Couple + C. GT 16 ","59","0.174614862166825","0.134438560527626","0.214791163806023"
"Rather not true","1990","lower secondary degree","Couple + C. LE and GT 16","6","","",""
"Rather not true","1990","secondary school degree","1-pers.-HH","22","","",""
"Rather not true","1990","secondary school degree","(Married) couple without C. ","28","","",""
"Rather not true","1990","secondary school degree","Single parent ","29","","",""
"Rather not true","1990","secondary school degree","Couple + C. LE 16 ","167","0.168104931341772","0.144510531435262","0.191699331248281"
"Rather not true","1990","secondary school degree","Couple + C. GT 16 ","98","0.281814029148932","0.234949287930346","0.328678770367519"
"Rather not true","1990","secondary school degree","Couple + C. LE and GT 16","43","0.231587049236353","0.17176161219947","0.291412486273237"
"Rather not true","1990","college entrance qualification","1-pers.-HH","5","","",""
"Rather not true","1990","college entrance qualification","(Married) couple without C. ","13","","",""
"Rather not true","1990","college entrance qualification","Single parent ","3","","",""
"Rather not true","1990","college entrance qualification","Couple + C. LE 16 ","54","0.203891913694769","0.154538848927997","0.253244978461541"
"Rather not true","1990","college entrance qualification","Couple + C. GT 16 ","31","0.307106448291322","0.215307025304462","0.398905871278182"
"Rather not true","1990","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Rather not true","1990","Other degree","1-pers.-HH","3","","",""
"Rather not true","1990","Other degree","(Married) couple without C. ","4","","",""
"Rather not true","1990","Other degree","Single parent ","","","",""
"Rather not true","1990","Other degree","Couple + C. LE 16 ","6","","",""
"Rather not true","1990","Other degree","Couple + C. GT 16 ","3","","",""
"Rather not true","1990","Other degree","Couple + C. LE and GT 16","","","",""
"Rather not true","1990","no degree/no degree yet","1-pers.-HH","1","","",""
"Rather not true","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rather not true","1990","no degree/no degree yet","Single parent ","2","","",""
"Rather not true","1990","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rather not true","1990","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Rather not true","1990","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Totally disagree","1990","lower secondary degree","1-pers.-HH","66","0.268718877672332","0.210667122958313","0.326770632386351"
"Totally disagree","1990","lower secondary degree","(Married) couple without C. ","443","0.684751463869416","0.648923274913099","0.720579652825733"
"Totally disagree","1990","lower secondary degree","Single parent ","26","","",""
"Totally disagree","1990","lower secondary degree","Couple + C. LE 16 ","160","0.684334229435229","0.625285917051966","0.743382541818493"
"Totally disagree","1990","lower secondary degree","Couple + C. GT 16 ","232","0.689811871422443","0.64085891228956","0.738764830555327"
"Totally disagree","1990","lower secondary degree","Couple + C. LE and GT 16","44","0.639816903860459","0.526547382827045","0.753086424893872"
"Totally disagree","1990","secondary school degree","1-pers.-HH","28","","",""
"Totally disagree","1990","secondary school degree","(Married) couple without C. ","150","0.717608892163219","0.656868683749968","0.77834910057647"
"Totally disagree","1990","secondary school degree","Single parent ","36","0.347135262038136","0.255198236100347","0.439072287975924"
"Totally disagree","1990","secondary school degree","Couple + C. LE 16 ","687","0.7187364692187","0.690368647596396","0.747104290841003"
"Totally disagree","1990","secondary school degree","Couple + C. GT 16 ","205","0.580351221941992","0.528942726576028","0.631759717307955"
"Totally disagree","1990","secondary school degree","Couple + C. LE and GT 16","120","0.626815201536406","0.558224832431968","0.695405570640845"
"Totally disagree","1990","college entrance qualification","1-pers.-HH","7","","",""
"Totally disagree","1990","college entrance qualification","(Married) couple without C. ","47","0.718128330585418","0.608753307765804","0.827503353405031"
"Totally disagree","1990","college entrance qualification","Single parent ","5","","",""
"Totally disagree","1990","college entrance qualification","Couple + C. LE 16 ","171","0.672359478482145","0.614864796190132","0.729854160774158"
"Totally disagree","1990","college entrance qualification","Couple + C. GT 16 ","47","0.509285294584192","0.40980035777236","0.608770231396023"
"Totally disagree","1990","college entrance qualification","Couple + C. LE and GT 16","25","","",""
"Totally disagree","1990","Other degree","1-pers.-HH","1","","",""
"Totally disagree","1990","Other degree","(Married) couple without C. ","13","","",""
"Totally disagree","1990","Other degree","Single parent ","","","",""
"Totally disagree","1990","Other degree","Couple + C. LE 16 ","4","","",""
"Totally disagree","1990","Other degree","Couple + C. GT 16 ","6","","",""
"Totally disagree","1990","Other degree","Couple + C. LE and GT 16","1","","",""
"Totally disagree","1990","no degree/no degree yet","1-pers.-HH","","","",""
"Totally disagree","1990","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Totally disagree","1990","no degree/no degree yet","Single parent ","2","","",""
"Totally disagree","1990","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Totally disagree","1990","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Totally disagree","1990","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"True entirely","1991","lower secondary degree","1-pers.-HH","36","0.180173811983224","0.126091661389549","0.234255962576898"
"True entirely","1991","lower secondary degree","(Married) couple without C. ","48","0.0759097571460021","0.0548226127314878","0.0969969015605164"
"True entirely","1991","lower secondary degree","Single parent ","6","","",""
"True entirely","1991","lower secondary degree","Couple + C. LE 16 ","25","","",""
"True entirely","1991","lower secondary degree","Couple + C. GT 16 ","21","","",""
"True entirely","1991","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"True entirely","1991","secondary school degree","1-pers.-HH","12","","",""
"True entirely","1991","secondary school degree","(Married) couple without C. ","14","","",""
