"plh0189","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","Urban Area","West Germany","","","",""
"True entirely","1990","Urban Area","East Germany","151","0.117130931286973","0.101043828005447","0.133218034568499"
"True entirely","1990","Rural Area","West Germany","","","",""
"True entirely","1990","Rural Area","East Germany","225","0.0811671540200397","0.0710355877869546","0.0912987202531248"
"Tends to agree","1990","Urban Area","West Germany","","","",""
"Tends to agree","1990","Urban Area","East Germany","157","0.117140403691254","0.101052736242997","0.13322807113951"
"Tends to agree","1990","Rural Area","West Germany","","","",""
"Tends to agree","1990","Rural Area","East Germany","234","0.093434856175242","0.082637382795711","0.104232329554773"
"Rather not true","1990","Urban Area","West Germany","","","",""
"Rather not true","1990","Urban Area","East Germany","323","0.211789378876435","0.191350026509815","0.232228731243055"
"Rather not true","1990","Rural Area","West Germany","","","",""
"Rather not true","1990","Rural Area","East Germany","548","0.193886645044207","0.179219682639137","0.208553607449278"
"Totally disagree","1990","Urban Area","West Germany","","","",""
"Totally disagree","1990","Urban Area","East Germany","904","0.553939286145338","0.529072367578139","0.578806204712537"
"Totally disagree","1990","Rural Area","West Germany","","","",""
"Totally disagree","1990","Rural Area","East Germany","1784","0.631511344760511","0.613614733198918","0.649407956322103"
"True entirely","1991","Urban Area","West Germany","1","","",""
"True entirely","1991","Urban Area","East Germany","122","0.0981037429722312","0.0823584609249522","0.11384902501951"
"True entirely","1991","Rural Area","West Germany","1","","",""
"True entirely","1991","Rural Area","East Germany","202","0.0777152081255359","0.0675507316468203","0.0878796846042515"
"Tends to agree","1991","Urban Area","West Germany","3","","",""
"Tends to agree","1991","Urban Area","East Germany","133","0.117860775650747","0.100792777867389","0.134928773434104"
"Tends to agree","1991","Rural Area","West Germany","1","","",""
"Tends to agree","1991","Rural Area","East Germany","234","0.10209402399234","0.090598862519672","0.113589185465009"
"Rather not true","1991","Urban Area","West Germany","9","","",""
"Rather not true","1991","Urban Area","East Germany","340","0.261794635625673","0.238524531122191","0.285064740129156"
"Rather not true","1991","Rural Area","West Germany","2","","",""
"Rather not true","1991","Rural Area","East Germany","636","0.247922349562461","0.231528208587146","0.264316490537776"
"Totally disagree","1991","Urban Area","West Germany","12","","",""
"Totally disagree","1991","Urban Area","East Germany","776","0.522240845751349","0.495800368477837","0.548681323024861"
"Totally disagree","1991","Rural Area","West Germany","6","","",""
"Totally disagree","1991","Rural Area","East Germany","1593","0.572268418319663","0.553484550097126","0.591052286542201"
