"plh0189","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","middle vocational","484","0.193107949951901","0.177693011244066","0.208522888659736","3"
"Rather not true","1990","general elemantary","125","0.24520290978859","0.20804747096262","0.28235834861456","3"
"Rather not true","1990","inadequately","3","","","","3"
"Rather not true","1990","vocational + Abi","24","","","","3"
"Rather not true","1990","higher vocational","43","0.156936726128635","0.112552299119759","0.20132115313751","3"
"Rather not true","1990","in school","6","","","","3"
"Rather not true","1990","higher education","201","0.196445299705354","0.171708711025048","0.221181888385661","3"
"Tends to agree","1990","middle vocational","217","0.0958966262115698","0.084398032834447","0.107395219588693","2"
"Tends to agree","1990","general elemantary","76","0.156201554699114","0.124846575787995","0.187556533610233","2"
"Tends to agree","1990","inadequately","","","","","2"
"Tends to agree","1990","in school","4","","","","2"
"Tends to agree","1990","vocational + Abi","8","","","","2"
"Tends to agree","1990","higher vocational","6","","","","2"
"Tends to agree","1990","higher education","84","0.10213024612775","0.0832766098698981","0.120983882385601","2"
"Totally disagree","1990","higher education","635","0.629591504309172","0.599525122871482","0.659657885746863","4"
"Totally disagree","1990","higher vocational","198","0.765193298206422","0.713470851472904","0.81691574493994","4"
"Totally disagree","1990","middle vocational","1593","0.616872861846693","0.597888181138161","0.635857542555224","4"
"Totally disagree","1990","general elemantary","249","0.44829626269229","0.405344598195492","0.491247927189088","4"
"Totally disagree","1990","inadequately","7","","","","4"
"Totally disagree","1990","vocational + Abi","41","0.536914634197163","0.427648331819894","0.646180936574432","4"
"Totally disagree","1990","in school","20","","","","4"
"True entirely","1990","in school","1","","","","1"
"True entirely","1990","inadequately","1","","","","1"
"True entirely","1990","general elemantary","65","0.150299272820006","0.119435009810362","0.18116353582965","1"
"True entirely","1990","middle vocational","225","0.0941225619898368","0.0827196545551233","0.10552546942455","1"
"True entirely","1990","vocational + Abi","7","","","","1"
"True entirely","1990","higher vocational","11","","","","1"
"True entirely","1990","higher education","71","0.0718329498577234","0.0557566466764295","0.0879092530390173","1"
"Rather not true","1991","middle vocational","558","0.24687215779723","0.229519693608266","0.264224621986194","3"
"Rather not true","1991","general elemantary","121","0.271597355375356","0.230907113297593","0.312287597453118","3"
"Rather not true","1991","inadequately","11","","","","3"
"Rather not true","1991","vocational + Abi","15","","","","3"
"Rather not true","1991","higher vocational","59","0.24064828542411","0.185993645841994","0.295302925006226","3"
"Rather not true","1991","in school","4","","","","3"
"Rather not true","1991","higher education","231","0.25585547789599","0.228181447753316","0.283529508038664","3"
"Tends to agree","1991","general elemantary","72","0.179848103533606","0.144712952375482","0.21498325469173","2"
"Tends to agree","1991","inadequately","2","","","","2"
"Tends to agree","1991","middle vocational","214","0.105157980023425","0.0928131518044909","0.117502808242359","2"
"Tends to agree","1991","in school","1","","","","2"
"Tends to agree","1991","vocational + Abi","8","","","","2"
"Tends to agree","1991","higher vocational","11","","","","2"
"Tends to agree","1991","higher education","74","0.0939364652539774","0.0754334358765044","0.11243949463145","2"
"Totally disagree","1991","higher vocational","147","0.629605072083479","0.567863059152377","0.691347085014581","4"
"Totally disagree","1991","middle vocational","1403","0.563560723514688","0.543602447646615","0.583518999382761","4"
"Totally disagree","1991","general elemantary","215","0.41754978527541","0.372434336117754","0.462665234433065","4"
"Totally disagree","1991","higher education","597","0.593803661946677","0.562655254792597","0.624952069100757","4"
"Totally disagree","1991","vocational + Abi","44","0.569774274801839","0.456968368952628","0.682580180651051","4"
"Totally disagree","1991","inadequately","24","","","","4"
"Totally disagree","1991","in school","6","","","","4"
"True entirely","1991","in school","1","","","","1"
"True entirely","1991","inadequately","2","","","","1"
"True entirely","1991","general elemantary","51","0.131004755815629","0.100137787292588","0.16187172433867","1"
"True entirely","1991","middle vocational","197","0.0844091386646565","0.0732215572804569","0.0955967200488562","1"
"True entirely","1991","vocational + Abi","7","","","","1"
"True entirely","1991","higher vocational","18","","","","1"
"True entirely","1991","higher education","53","0.0564043949033552","0.0417726597237883","0.0710361300829222","1"
"Rather not true","1992","general elemantary","576","0.288375368617972","0.268274074247316","0.308476662988627","3"
"Rather not true","1992","middle vocational","1578","0.264730501450122","0.253601331628878","0.275859671271366","3"
"Rather not true","1992","inadequately","30","0.340286723623113","0.245997439464502","0.434576007781725","3"
"Rather not true","1992","vocational + Abi","123","0.438844845206749","0.381926319263693","0.495763371149805","3"
"Rather not true","1992","higher vocational","199","0.26691976630843","0.235261758482985","0.298577774133874","3"
"Rather not true","1992","in school","63","0.425658490505765","0.344046440383936","0.507270540627594","3"
"Rather not true","1992","higher education","444","0.291553193622233","0.269360355481064","0.313746031763402","3"
"Tends to agree","1992","general elemantary","281","0.163570220734311","0.147157283092758","0.179983158375865","2"
"Tends to agree","1992","middle vocational","625","0.120484572959321","0.112273026484113","0.128696119434528","2"
"Tends to agree","1992","inadequately","13","","","","2"
"Tends to agree","1992","vocational + Abi","30","0.125665645981847","0.0876463806264646","0.16368491133723","2"
"Tends to agree","1992","in school","13","","","","2"
"Tends to agree","1992","higher vocational","57","0.0892937874318421","0.0688849986514846","0.1097025762122","2"
"Tends to agree","1992","higher education","128","0.0887492029547067","0.0748624243354375","0.102635981573976","2"
"Totally disagree","1992","higher vocational","443","0.562675942214819","0.527174310263716","0.598177574165921","4"
