"plh0189","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Part Time","Female","422","0.294430853202869","0.271303542815508","0.317558163590231","3"
"Rather not true","1992","Full Time","Female","555","0.307717215543223","0.286820359032337","0.32861407205411","3"
"Rather not true","1992","Full Time","Male","917","0.274353250771365","0.259479651257924","0.289226850284805","3"
"Rather not true","1992","Part Time","Male","189","0.326810326820027","0.290241909867939","0.363378743772114","3"
"Rather not true","1992","Not Working","Male","302","0.267227736750204","0.241381092006907","0.2930743814935","3"
"Rather not true","1992","Not Working","Female","662","0.263502115667238","0.24590677600963","0.281097455324846","3"
"Tends to agree","1992","Full Time","Male","207","0.0681588967038288","0.0597579039763661","0.0765598894312914","2"
"Tends to agree","1992","Full Time","Female","189","0.118524782725792","0.103890449661178","0.133159115790406","2"
"Tends to agree","1992","Part Time","Female","185","0.126099933273037","0.109255671034211","0.142944195511863","2"
"Tends to agree","1992","Part Time","Male","58","0.0960117078558022","0.0730431857195079","0.118980229992096","2"
"Tends to agree","1992","Not Working","Male","127","0.127240384461855","0.10777608833545","0.146704680588261","2"
"Tends to agree","1992","Not Working","Female","390","0.1891047904522","0.173464187818713","0.204745393085687","2"
"Totally disagree","1992","Full Time","Male","2122","0.589743574578379","0.573346827185787","0.606140321970971","4"
"Totally disagree","1992","Full Time","Female","987","0.494109319412525","0.47147313831182","0.51674550051323","4"
"Totally disagree","1992","Part Time","Male","344","0.515860836854879","0.476898864072742","0.554822809637015","4"
"Totally disagree","1992","Part Time","Female","770","0.501890653921826","0.476520063223401","0.527261244620251","4"
"Totally disagree","1992","Not Working","Male","620","0.531974202026111","0.502829536346618","0.561118867705605","4"
"Totally disagree","1992","Not Working","Female","1110","0.425920398546515","0.406170260862","0.44567053623103","4"
"True entirely","1992","Full Time","Male","211","0.0677442779464274","0.0593670132282628","0.0761215426645919","1"
"True entirely","1992","Full Time","Female","143","0.0796486823184597","0.0673904057762663","0.091906958860653","1"
"True entirely","1992","Part Time","Male","41","0.0613171284692926","0.0426128955232833","0.0800213614153019","1"
"True entirely","1992","Part Time","Female","115","0.0775785596022673","0.0640048288642738","0.0911522903402607","1"
"True entirely","1992","Not Working","Male","77","0.0735576767618295","0.0583100556625067","0.0888052978611523","1"
"True entirely","1992","Not Working","Female","246","0.121472695334047","0.108424909616144","0.134520481051951","1"
"Rather not true","1993","Full Time","Male","1145","0.285155648553859","0.271384429583024","0.298926867524694","3"
"Rather not true","1993","Full Time","Female","577","0.29864285939284","0.279124342578298","0.318161376207381","3"
"Rather not true","1993","Part Time","Male","225","0.314581395096668","0.281740730119018","0.347422060074318","3"
"Rather not true","1993","Part Time","Female","477","0.301979611710088","0.280051566768639","0.323907656651537","3"
"Rather not true","1993","Not Working","Male","396","0.268945163220148","0.246161505851513","0.291728820588783","3"
"Rather not true","1993","Not Working","Female","817","0.273803121135114","0.257709377055042","0.289896865215186","3"
"Tends to agree","1993","Full Time","Female","273","0.137457014135175","0.122771979980351","0.152142048289999","2"
"Tends to agree","1993","Full Time","Male","349","0.0931773528019974","0.0843110611643229","0.102043644439672","2"
"Tends to agree","1993","Part Time","Male","96","0.14360882588942","0.118806401280758","0.168411250498083","2"
"Tends to agree","1993","Part Time","Female","262","0.15510861212381","0.137818594138484","0.172398630109136","2"
"Tends to agree","1993","Not Working","Male","185","0.13891979888007","0.121148446880216","0.156691150879924","2"
"Tends to agree","1993","Not Working","Female","481","0.180328948361177","0.166452982316825","0.194204914405528","2"
"Totally disagree","1993","Full Time","Female","1120","0.496404774530385","0.475081204781952","0.517728344278818","4"
"Totally disagree","1993","Full Time","Male","2378","0.553101904025728","0.537937250978919","0.568266557072537","4"
"Totally disagree","1993","Part Time","Male","413","0.495236855231341","0.459876405634476","0.530597304828207","4"
"Totally disagree","1993","Part Time","Female","819","0.467732509179237","0.443901589861358","0.491563428497115","4"
"Totally disagree","1993","Not Working","Male","752","0.492849189914185","0.467160486797258","0.518537893031112","4"
"Totally disagree","1993","Not Working","Female","1348","0.413272811236872","0.395500364192532","0.431045258281211","4"
"True entirely","1993","Full Time","Male","257","0.0685650946184155","0.0608568862867891","0.0762733029500419","1"
"True entirely","1993","Full Time","Female","142","0.0674953519416004","0.056795849804668","0.0781948540785327","1"
"True entirely","1993","Part Time","Male","34","0.0465729237825705","0.0316697771947362","0.0614760703704048","1"
"True entirely","1993","Part Time","Female","126","0.0751792669868652","0.0625855227350017","0.0877730112387288","1"
"True entirely","1993","Not Working","Male","122","0.0992858479855968","0.0839200980097909","0.114651597961403","1"
"True entirely","1993","Not Working","Female","303","0.132595119266837","0.12035500690272","0.144835231630954","1"
"Rather not true","1994","Full Time","Male","","","","","3"
"Rather not true","1994","Full Time","Female","","","","","3"
"Rather not true","1994","Part Time","Male","","","","","3"
"Rather not true","1994","Part Time","Female","","","","","3"
"Rather not true","1994","Not Working","Male","","","","","3"
"Rather not true","1994","Not Working","Female","","","","","3"
"Tends to agree","1994","Full Time","Female","","","","","2"
"Tends to agree","1994","Full Time","Male","","","","","2"
"Tends to agree","1994","Part Time","Male","","","","","2"
"Tends to agree","1994","Part Time","Female","","","","","2"
"Tends to agree","1994","Not Working","Male","","","","","2"
"Tends to agree","1994","Not Working","Female","","","","","2"
"Totally disagree","1994","Full Time","Male","","","","","4"
"Totally disagree","1994","Full Time","Female","","","","","4"
"Totally disagree","1994","Part Time","Male","","","","","4"
"Totally disagree","1994","Part Time","Female","","","","","4"
"Totally disagree","1994","Not Working","Male","","","","","4"
"Totally disagree","1994","Not Working","Female","","","","","4"
"True entirely","1994","Full Time","Male","","","","","1"
"True entirely","1994","Full Time","Female","","","","","1"
"True entirely","1994","Part Time","Male","","","","","1"
"True entirely","1994","Part Time","Female","","","","","1"
"True entirely","1994","Not Working","Male","","","","","1"
"True entirely","1994","Not Working","Female","","","","","1"
"Rather not true","1995","Full Time","Female","679","0.348088596543686","0.327063702169204","0.369113490918168","3"
"Rather not true","1995","Full Time","Male","1293","0.348697048989857","0.333790105595241","0.363603992384473","3"
"Rather not true","1995","Part Time","Male","273","0.349762114991224","0.31772113218879","0.381803097793659","3"
"Rather not true","1995","Part Time","Female","584","0.360915750840856","0.338349706262051","0.383481795419661","3"
"Rather not true","1995","Not Working","Male","471","0.295787325732244","0.2735490796663","0.318025571798188","3"
"Rather not true","1995","Not Working","Female","956","0.287501549788717","0.271778317564501","0.303224782012933","3"
"Tends to agree","1995","Full Time","Male","321","0.0888491065575017","0.0799490118397032","0.0977492012753002","2"
"Tends to agree","1995","Full Time","Female","247","0.146643257545467","0.131030090811393","0.162256424279541","2"
"Tends to agree","1995","Part Time","Male","109","0.127455087737026","0.105049528184735","0.149860647289317","2"
"Tends to agree","1995","Part Time","Female","246","0.157200500204882","0.140097883475266","0.174303116934498","2"
"Tends to agree","1995","Not Working","Male","203","0.14077662080365","0.123830232898292","0.157723008709008","2"
"Tends to agree","1995","Not Working","Female","567","0.197710126257928","0.183874147589021","0.211546104926835","2"
"Totally disagree","1995","Full Time","Male","2132","0.508005130238363","0.492366911641186","0.523643348835541","4"
"Totally disagree","1995","Full Time","Female","926","0.442063808551777","0.420144372164147","0.463983244939407","4"
"Totally disagree","1995","Part Time","Male","427","0.453997590288341","0.420546724367439","0.487448456209242","4"
"Totally disagree","1995","Part Time","Female","787","0.405495734120589","0.382425919784543","0.428565548456634","4"
"Totally disagree","1995","Not Working","Male","823","0.475593334066134","0.451259484795821","0.499927183336448","4"
"Totally disagree","1995","Not Working","Female","1321","0.374526273436335","0.35771210273441","0.39134044413826","4"
"True entirely","1995","Full Time","Male","180","0.0544487142142781","0.0473511504580381","0.0615462779705181","1"
"True entirely","1995","Full Time","Female","120","0.0632043373590705","0.0524646778516773","0.0739439968664636","1"
"True entirely","1995","Part Time","Male","42","0.0687852069834092","0.0517810240535795","0.085789389913239","1"
"True entirely","1995","Part Time","Female","123","0.0763880148336732","0.0639075471898186","0.0888684824775278","1"
"True entirely","1995","Not Working","Male","121","0.087842719397971","0.0740501053779621","0.10163533341798","1"
"True entirely","1995","Not Working","Female","339","0.14026205051702","0.128198284307976","0.152325816726065","1"
"Rather not true","1996","Full Time","Male","1234","0.335004362111244","0.320060255054655","0.349948469167833","3"
"Rather not true","1996","Full Time","Female","717","0.376362236930366","0.354652236647283","0.398072237213449","3"
"Rather not true","1996","Part Time","Female","601","0.350413290348572","0.328421644749243","0.372404935947901","3"
"Rather not true","1996","Part Time","Male","283","0.354507130298176","0.322973049903427","0.386041210692924","3"
"Rather not true","1996","Not Working","Male","516","0.317165380652564","0.294211417494426","0.340119343810701","3"
"Rather not true","1996","Not Working","Female","964","0.308085727567135","0.291745686738506","0.324425768395763","3"
"Tends to agree","1996","Full Time","Male","317","0.0918055154964099","0.082663137833057","0.100947893159763","2"
"Tends to agree","1996","Full Time","Female","235","0.140086282363337","0.124533222286914","0.15563934243976","2"
