"plh0189","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","1-pers.-HH","Urban Area","36","0.258460534062572","0.18886352908819","0.328057539036954"
"True entirely","1990","1-pers.-HH","Rural Area","31","0.176706002278541","0.120355877436809","0.233056127120273"
"True entirely","1990","(Married) couple without C. ","Urban Area","26","","",""
"True entirely","1990","(Married) couple without C. ","Rural Area","50","0.0800622792596139","0.058508043295096","0.101616515224132"
"True entirely","1990","Single parent ","Urban Area","14","","",""
"True entirely","1990","Single parent ","Rural Area","12","","",""
"True entirely","1990","Couple + C. LE 16 ","Urban Area","30","0.0542680317237381","0.0349991327217372","0.0735369307257389"
"True entirely","1990","Couple + C. LE 16 ","Rural Area","62","0.0624300622786322","0.0466676558182104","0.078192468739054"
"True entirely","1990","Couple + C. GT 16 ","Urban Area","29","","",""
"True entirely","1990","Couple + C. GT 16 ","Rural Area","29","","",""
"True entirely","1990","Couple + C. LE and GT 16","Urban Area","6","","",""
"True entirely","1990","Couple + C. LE and GT 16","Rural Area","24","","",""
"Tends to agree","1990","1-pers.-HH","Urban Area","37","0.246706372820034","0.178173548845121","0.315239196794947"
"Tends to agree","1990","1-pers.-HH","Rural Area","44","0.245293202942452","0.181727384248336","0.308859021636567"
"Tends to agree","1990","(Married) couple without C. ","Urban Area","24","","",""
"Tends to agree","1990","(Married) couple without C. ","Rural Area","31","0.0515750112707621","0.0340095077086581","0.0691405148328661"
"Tends to agree","1990","Single parent ","Urban Area","22","","",""
"Tends to agree","1990","Single parent ","Rural Area","19","","",""
"Tends to agree","1990","Couple + C. LE 16 ","Urban Area","35","0.0690043393970141","0.0474461213538975","0.0905625574401306"
"Tends to agree","1990","Couple + C. LE 16 ","Rural Area","54","0.0627874428208604","0.0469829978495458","0.078591887792175"
"Tends to agree","1990","Couple + C. GT 16 ","Urban Area","20","","",""
"Tends to agree","1990","Couple + C. GT 16 ","Rural Area","49","0.084194719842849","0.0612168026473829","0.107172637038315"
"Tends to agree","1990","Couple + C. LE and GT 16","Urban Area","9","","",""
"Tends to agree","1990","Couple + C. LE and GT 16","Rural Area","14","","",""
"Rather not true","1990","1-pers.-HH","Urban Area","42","0.267795931171883","0.197400519491143","0.338191342852624"
"Rather not true","1990","1-pers.-HH","Rural Area","38","0.228566799286838","0.166530269884982","0.290603328688694"
"Rather not true","1990","(Married) couple without C. ","Urban Area","55","0.174427503084002","0.133234412091959","0.215620594076046"
"Rather not true","1990","(Married) couple without C. ","Rural Area","99","0.162747856224337","0.133430472112806","0.192065240335868"
"Rather not true","1990","Single parent ","Urban Area","20","","",""
"Rather not true","1990","Single parent ","Rural Area","29","","",""
"Rather not true","1990","Couple + C. LE 16 ","Urban Area","106","0.203161893152931","0.168939765767751","0.237384020538111"
"Rather not true","1990","Couple + C. LE 16 ","Rural Area","154","0.156593921387376","0.132916761075018","0.180271081699733"
"Rather not true","1990","Couple + C. GT 16 ","Urban Area","58","0.238744571982302","0.185792815377484","0.29169632858712"
"Rather not true","1990","Couple + C. GT 16 ","Rural Area","134","0.236364923681142","0.201208789867505","0.271521057494778"
"Rather not true","1990","Couple + C. LE and GT 16","Urban Area","22","","",""
"Rather not true","1990","Couple + C. LE and GT 16","Rural Area","42","0.194431120226973","0.142487778164329","0.246374462289617"
"Totally disagree","1990","1-pers.-HH","Urban Area","37","0.227037161945511","0.160440251937255","0.293634071953766"
"Totally disagree","1990","1-pers.-HH","Rural Area","63","0.349433995492169","0.278993886899222","0.419874104085117"
"Totally disagree","1990","(Married) couple without C. ","Urban Area","221","0.669587672284674","0.61852880959364","0.720646534975709"
"Totally disagree","1990","(Married) couple without C. ","Rural Area","429","0.705614853245287","0.669417130546862","0.741812575943711"
"Totally disagree","1990","Single parent ","Urban Area","35","0.417142364491372","0.315832720504204","0.518452008478539"
"Totally disagree","1990","Single parent ","Rural Area","30","0.325341171007228","0.228549396237063","0.422132945777393"
"Totally disagree","1990","Couple + C. LE 16 ","Urban Area","360","0.673565735726317","0.633682655427661","0.713448816024973"
"Totally disagree","1990","Couple + C. LE 16 ","Rural Area","635","0.718188573513132","0.688878132963529","0.747499014062735"
"Totally disagree","1990","Couple + C. GT 16 ","Urban Area","142","0.577289975393097","0.515932610585405","0.638647340200789"
"Totally disagree","1990","Couple + C. GT 16 ","Rural Area","349","0.634717457710089","0.594872686211793","0.674562229208385"
"Totally disagree","1990","Couple + C. LE and GT 16","Urban Area","53","0.619664918470768","0.519367793481895","0.719962043459641"
"Totally disagree","1990","Couple + C. LE and GT 16","Rural Area","143","0.631531180748778","0.568218102412324","0.694844259085231"
"True entirely","1991","1-pers.-HH","Urban Area","24","","",""
"True entirely","1991","1-pers.-HH","Rural Area","28","","",""
"True entirely","1991","(Married) couple without C. ","Urban Area","19","","",""
"True entirely","1991","(Married) couple without C. ","Rural Area","45","0.0740467530067458","0.052882303976489","0.0952112020370025"
"True entirely","1991","Single parent ","Urban Area","13","","",""
"True entirely","1991","Single parent ","Rural Area","11","","",""
"True entirely","1991","Couple + C. LE 16 ","Urban Area","32","0.0591509374881926","0.0380905980676166","0.0802112769087686"
"True entirely","1991","Couple + C. LE 16 ","Rural Area","52","0.0549461319789347","0.0394899686724753","0.0704022952853941"
"True entirely","1991","Couple + C. GT 16 ","Urban Area","24","","",""
"True entirely","1991","Couple + C. GT 16 ","Rural Area","32","0.0533515093609409","0.0348535300140973","0.0718494887077846"
"True entirely","1991","Couple + C. LE and GT 16","Urban Area","7","","",""
"True entirely","1991","Couple + C. LE and GT 16","Rural Area","12","","",""
"Tends to agree","1991","1-pers.-HH","Urban Area","38","0.259242103221651","0.182111245390479","0.336372961052824"
"Tends to agree","1991","1-pers.-HH","Rural Area","38","0.212439634432376","0.150770984992202","0.274108283872549"
"Tends to agree","1991","(Married) couple without C. ","Urban Area","24","","",""
"Tends to agree","1991","(Married) couple without C. ","Rural Area","46","0.0810029530836798","0.058949991957854","0.103055914209506"
"Tends to agree","1991","Single parent ","Urban Area","16","","",""
"Tends to agree","1991","Single parent ","Rural Area","15","","",""
"Tends to agree","1991","Couple + C. LE 16 ","Urban Area","30","0.0658268005882266","0.0436887361415579","0.0879648650348953"
"Tends to agree","1991","Couple + C. LE 16 ","Rural Area","50","0.0678884678588227","0.0508261983528233","0.0849507373648221"
"Tends to agree","1991","Couple + C. GT 16 ","Urban Area","13","","",""
"Tends to agree","1991","Couple + C. GT 16 ","Rural Area","42","0.0752839683847277","0.0535663595356954","0.0970015772337601"
"Tends to agree","1991","Couple + C. LE and GT 16","Urban Area","6","","",""
"Tends to agree","1991","Couple + C. LE and GT 16","Rural Area","14","","",""
"Rather not true","1991","1-pers.-HH","Urban Area","34","0.322337799568822","0.240075755323166","0.404599843814478"
"Rather not true","1991","1-pers.-HH","Rural Area","49","0.327530955426185","0.25677433791362","0.39828757293875"
"Rather not true","1991","(Married) couple without C. ","Urban Area","77","0.247478512086662","0.197980829517721","0.296976194655604"
"Rather not true","1991","(Married) couple without C. ","Rural Area","114","0.196325775517289","0.164219634511838","0.22843191652274"
"Rather not true","1991","Single parent ","Urban Area","27","","",""
"Rather not true","1991","Single parent ","Rural Area","27","","",""
"Rather not true","1991","Couple + C. LE 16 ","Urban Area","109","0.233338032121914","0.195579135315434","0.271096928928394"
"Rather not true","1991","Couple + C. LE 16 ","Rural Area","186","0.210497795584408","0.182847148269133","0.238148442899683"
"Rather not true","1991","Couple + C. GT 16 ","Urban Area","56","0.254237017448375","0.199033221196817","0.309440813699932"
"Rather not true","1991","Couple + C. GT 16 ","Rural Area","157","0.286516650896963","0.249301188817311","0.323732112976615"
"Rather not true","1991","Couple + C. LE and GT 16","Urban Area","22","","",""
