"plh0189","year","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","Male","417","0.199357972311392","0.182258414830274","0.216457529792509","3"
"Rather not true","1990","Female","470","0.201469736374704","0.185130822162314","0.217808650587094","3"
"Tends to agree","1990","Male","125","0.0682208272702614","0.0574297732670203","0.0790118812735026","2"
"Tends to agree","1990","Female","271","0.13165231912855","0.117879156527697","0.145425481729402","2"
"Totally disagree","1990","Male","1410","0.661109465562637","0.640850592521746","0.681368338603529","4"
"Totally disagree","1990","Female","1335","0.55198175388782","0.531724395799757","0.572239111975883","4"
"True entirely","1990","Male","145","0.0713117348557094","0.0602972458005661","0.0823262239108526","1"
"True entirely","1990","Female","239","0.114896190608926","0.101905790932925","0.127886590284927","1"
"Rather not true","1991","Female","539","0.25502216779673","0.236699911129071","0.273344424464389","3"
"Rather not true","1991","Male","464","0.245798240953342","0.226866859197184","0.264729622709499","3"
"Tends to agree","1991","Male","127","0.0746307817999068","0.0630758954709507","0.0861856681288629","2"
"Tends to agree","1991","Female","256","0.142511595110531","0.127817002517851","0.15720618770321","2"
"Totally disagree","1991","Female","1175","0.501623284055243","0.480605543019639","0.522641025090847","4"
"Totally disagree","1991","Male","1267","0.613363708561089","0.591951596690342","0.634775820431837","4"
"True entirely","1991","Male","129","0.0662072686856622","0.0552745735451923","0.0771399638261321","1"
"True entirely","1991","Female","204","0.100842953037496","0.0881851342259235","0.113500771849069","1"
"Rather not true","1992","Male","1408","0.278597470357489","0.266430054560574","0.290764886154405","3"
"Rather not true","1992","Female","1639","0.282706485515175","0.271091302982236","0.294321668048114","3"
"Tends to agree","1992","Female","764","0.155248360299489","0.145907481566394","0.164589239032585","2"
"Tends to agree","1992","Male","392","0.0868027491547463","0.0791614012652595","0.0944440970442331","2"
"Totally disagree","1992","Male","3086","0.566087445591219","0.552636159668126","0.579538731514313","4"
"Totally disagree","1992","Female","2867","0.462174791361501","0.449315015316363","0.475034567406639","4"
"True entirely","1992","Male","329","0.068512334896545","0.0616559707846879","0.0753686990084021","1"
"True entirely","1992","Female","504","0.0998703628238348","0.0921367834779857","0.107603942169684","1"
"Rather not true","1993","Male","1766","0.284160444638866","0.273069143307745","0.295251745969987","3"
"Rather not true","1993","Female","1871","0.28695640268053","0.276161391015759","0.297751414345301","3"
"Tends to agree","1993","Male","630","0.111488713945126","0.103748735102447","0.119228692787806","2"
"Tends to agree","1993","Female","1016","0.163110779037955","0.154293543708965","0.171928014366945","2"
"Totally disagree","1993","Male","3543","0.529976674697373","0.517702821357505","0.542250528037242","4"
"Totally disagree","1993","Female","3287","0.44796146878056","0.436093889550171","0.459829048010948","4"
"True entirely","1993","Male","413","0.0743741667186342","0.0679217614638428","0.0808265719734257","1"
"True entirely","1993","Female","571","0.101971349500955","0.0947496187303323","0.109193080271578","1"
"Rather not true","1994","Male","","","","","3"
"Rather not true","1994","Female","","","","","3"
"Tends to agree","1994","Male","","","","","2"
"Tends to agree","1994","Female","","","","","2"
"Totally disagree","1994","Male","","","","","4"
"Totally disagree","1994","Female","","","","","4"
"True entirely","1994","Male","","","","","1"
"True entirely","1994","Female","","","","","1"
"Rather not true","1995","Female","2219","0.318933625359027","0.307932785818832","0.329934464899222","3"
"Rather not true","1995","Male","2037","0.332994802738884","0.321444026968181","0.344545578509588","3"
"Tends to agree","1995","Female","1060","0.176134485227423","0.167143002480193","0.185125967974653","2"
"Tends to agree","1995","Male","633","0.109580503056081","0.101924681680774","0.117236324431388","2"
"Totally disagree","1995","Male","3382","0.491051539163796","0.478798939110735","0.503304139216856","4"
"Totally disagree","1995","Female","3034","0.397858642829609","0.386305647900243","0.409411637758975","4"
"True entirely","1995","Female","582","0.107073246583941","0.0997748180632196","0.114371675104662","1"
"True entirely","1995","Male","343","0.0663731550412388","0.0602720189407125","0.0724742911417652","1"
"Rather not true","1996","Female","2282","0.33443325288712","0.323209768452887","0.345656737321354","3"
"Rather not true","1996","Male","2033","0.332363876169542","0.320727251011319","0.344000501327765","3"
"Tends to agree","1996","Female","1016","0.170289747252134","0.161347747510174","0.179231746994095","2"
"Tends to agree","1996","Male","623","0.112972191091206","0.105152229544259","0.120792152638153","2"
"Totally disagree","1996","Male","3316","0.495795125990907","0.483444047828781","0.508146204153033","4"
"Totally disagree","1996","Female","2992","0.405032394474155","0.393354387937778","0.416710401010531","4"
"True entirely","1996","Female","498","0.0902446053865908","0.083428283057702","0.0970609277154796","1"
"True entirely","1996","Male","323","0.0588688067483448","0.0530542324498832","0.0646833810468064","1"
"Rather not true","1997","Female","2121","0.310594019743347","0.299463105812316","0.321724933674379","3"
"Rather not true","1997","Male","1862","0.300914681528167","0.289496180784064","0.31233318227227","3"
"Tends to agree","1997","Female","933","0.162633581655808","0.153756716148807","0.171510447162809","2"
"Tends to agree","1997","Male","545","0.101302584438281","0.0937908657721619","0.1088143031044","2"
"Totally disagree","1997","Female","3094","0.428020975328485","0.416118992091108","0.439922958565862","4"
"Totally disagree","1997","Male","3458","0.529538611285037","0.517112560785707","0.541964661784368","4"
"True entirely","1997","Female","491","0.0987514232723597","0.0915752860537814","0.105927560490938","1"
"True entirely","1997","Male","333","0.0682441227485143","0.0619663440335417","0.0745219014634869","1"
"Rather not true","1998","Female","","","","","3"
"Rather not true","1998","Male","","","","","3"
"Tends to agree","1998","Female","","","","","2"
"Tends to agree","1998","Male","","","","","2"
"Totally disagree","1998","Female","","","","","4"
"Totally disagree","1998","Male","","","","","4"
"True entirely","1998","Female","","","","","1"
"True entirely","1998","Male","","","","","1"
"Rather not true","1999","Female","","","","","3"
"Rather not true","1999","Male","","","","","3"
"Tends to agree","1999","Female","","","","","2"
"Tends to agree","1999","Male","","","","","2"
"Totally disagree","1999","Female","","","","","4"
"Totally disagree","1999","Male","","","","","4"
"True entirely","1999","Male","","","","","1"
"True entirely","1999","Female","","","","","1"
"Rather not true","2000","Female","","","","","3"
"Rather not true","2000","Male","","","","","3"
"Tends to agree","2000","Female","","","","","2"
"Tends to agree","2000","Male","","","","","2"
"Totally disagree","2000","Female","","","","","4"
"Totally disagree","2000","Male","","","","","4"
"True entirely","2000","Male","","","","","1"
"True entirely","2000","Female","","","","","1"
"Rather not true","2001","Male","","","","","3"
"Rather not true","2001","Female","","","","","3"
"Tends to agree","2001","Male","","","","","2"
"Tends to agree","2001","Female","","","","","2"
"Totally disagree","2001","Male","","","","","4"
"Totally disagree","2001","Female","","","","","4"
"True entirely","2001","Male","","","","","1"
"True entirely","2001","Female","","","","","1"
"Rather not true","2002","Male","","","","","3"
"Rather not true","2002","Female","","","","","3"
"Tends to agree","2002","Male","","","","","2"
"Tends to agree","2002","Female","","","","","2"
"Totally disagree","2002","Male","","","","","4"
"Totally disagree","2002","Female","","","","","4"
"True entirely","2002","Male","","","","","1"
"True entirely","2002","Female","","","","","1"
"Rather not true","2003","Male","","","","","3"
"Rather not true","2003","Female","","","","","3"
"Tends to agree","2003","Male","","","","","2"
"Tends to agree","2003","Female","","","","","2"
"Totally disagree","2003","Male","","","","","4"
"Totally disagree","2003","Female","","","","","4"
"True entirely","2003","Male","","","","","1"
"True entirely","2003","Female","","","","","1"
"Rather not true","2004","Male","","","","","3"
"Rather not true","2004","Female","","","","","3"
"Tends to agree","2004","Male","","","","","2"
"Tends to agree","2004","Female","","","","","2"
"Totally disagree","2004","Male","","","","","4"
"Totally disagree","2004","Female","","","","","4"
"True entirely","2004","Male","","","","","1"
"True entirely","2004","Female","","","","","1"
"Rather not true","2005","Male","","","","","3"
"Rather not true","2005","Female","","","","","3"
"Tends to agree","2005","Male","","","","","2"
"Tends to agree","2005","Female","","","","","2"
"Totally disagree","2005","Male","","","","","4"
"Totally disagree","2005","Female","","","","","4"
"True entirely","2005","Male","","","","","1"
