"plh0189","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1992","Employed","no migration background","1959","0.288466114371097","0.27790190003468","0.299030328707513","3"
"Rather not true","1992","Not Employed","direct migration background","57","0.226547777243593","0.17279922395019","0.280296330536995","3"
"Rather not true","1992","Not Employed","no migration background","894","0.266379454835988","0.251227791209657","0.281531118462319","3"
"Rather not true","1992","Not Employed","indirect migration background","13","","","","3"
"Rather not true","1992","Employed","direct migration background","109","0.336304806988051","0.286086796152406","0.386522817823696","3"
"Rather not true","1992","Employed","indirect migration background","15","","","","3"
"Tends to agree","1992","Not Employed","no migration background","471","0.170216559655785","0.157335324735514","0.183097794576056","2"
"Tends to agree","1992","Not Employed","direct migration background","41","0.155389912525113","0.10887312937436","0.201906695675866","2"
"Tends to agree","1992","Employed","no migration background","605","0.0948481471744764","0.0880158435799257","0.101680450769027","2"
"Tends to agree","1992","Not Employed","indirect migration background","5","","","","2"
"Tends to agree","1992","Employed","direct migration background","25","","","","2"
"Tends to agree","1992","Employed","indirect migration background","9","","","","2"
"Totally disagree","1992","Not Employed","no migration background","1607","0.460507415353488","0.443423584279541","0.477591246427435","4"
"Totally disagree","1992","Not Employed","direct migration background","111","0.471688953995022","0.407591197475829","0.535786710514215","4"
"Totally disagree","1992","Not Employed","indirect migration background","12","","","","4"
"Totally disagree","1992","Employed","no migration background","4020","0.545273526307472","0.533662400416678","0.556884652198265","4"
"Totally disagree","1992","Employed","direct migration background","178","0.511165892994859","0.458032161519375","0.564299624470344","4"
"Totally disagree","1992","Employed","indirect migration background","25","","","","4"
"True entirely","1992","Not Employed","no migration background","298","0.102896570154739","0.0924830893079379","0.11331005100154","1"
"True entirely","1992","Not Employed","direct migration background","24","","","","1"
"True entirely","1992","Not Employed","indirect migration background","1","","","","1"
"True entirely","1992","Employed","no migration background","481","0.0714122121469556","0.0654075339851651","0.077416890308746","1"
"True entirely","1992","Employed","direct migration background","28","","","","1"
"True entirely","1992","Employed","indirect migration background","1","","","","1"
"Rather not true","1993","Not Employed","no migration background","949","0.27502218184973","0.260067952945282","0.289976410754179","3"
"Rather not true","1993","Not Employed","direct migration background","209","0.24425972536291","0.214708037414637","0.273811413311184","3"
"Rather not true","1993","Not Employed","indirect migration background","55","0.302012388298227","0.23237762693814","0.371647149658314","3"
"Rather not true","1993","Employed","no migration background","1869","0.291108487885478","0.280248829610907","0.301968146160048","3"
"Rather not true","1993","Employed","direct migration background","466","0.314293026086456","0.291987725226576","0.336598326946337","3"
"Rather not true","1993","Employed","indirect migration background","89","0.313220977419164","0.261339440357303","0.365102514481024","3"
"Tends to agree","1993","Not Employed","direct migration background","152","0.176988264366982","0.15073729618404","0.203239232549923","2"
"Tends to agree","1993","Not Employed","no migration background","491","0.165155819468128","0.152720199092563","0.177591439843693","2"
"Tends to agree","1993","Not Employed","indirect migration background","23","","","","2"
"Tends to agree","1993","Employed","no migration background","707","0.117130790298328","0.109443335782724","0.124818244813932","2"
"Tends to agree","1993","Employed","direct migration background","238","0.14172406661006","0.124966664150696","0.158481469069423","2"
"Tends to agree","1993","Employed","indirect migration background","35","0.12406456915346","0.0871889911891963","0.160940147117723","2"
"Totally disagree","1993","Not Employed","direct migration background","366","0.443397646946931","0.409228094738088","0.477567199155775","4"
"Totally disagree","1993","Not Employed","no migration background","1649","0.438632406200962","0.422013905894807","0.455250906507117","4"
"Totally disagree","1993","Not Employed","indirect migration background","85","0.475055056707838","0.399316206748035","0.550793906667642","4"
"Totally disagree","1993","Employed","no migration background","3715","0.52449477943","0.51255635357421","0.536433205285791","4"
"Totally disagree","1993","Employed","direct migration background","852","0.477375182903905","0.453376005105861","0.501374360701948","4"
