"plh0189","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","Schleswig-Holstein","lower secondary degree","","","",""
"True entirely","1990","Schleswig-Holstein","secondary school degree","","","",""
"True entirely","1990","Schleswig-Holstein","college entrance qualification","","","",""
"True entirely","1990","Schleswig-Holstein","Other degree","","","",""
"True entirely","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"True entirely","1990","Hamburg","lower secondary degree","","","",""
"True entirely","1990","Hamburg","secondary school degree","","","",""
"True entirely","1990","Hamburg","college entrance qualification","","","",""
"True entirely","1990","Hamburg","Other degree","","","",""
"True entirely","1990","Hamburg","no degree/no degree yet","","","",""
"True entirely","1990","Lower Saxony","lower secondary degree","","","",""
"True entirely","1990","Lower Saxony","secondary school degree","","","",""
"True entirely","1990","Lower Saxony","college entrance qualification","","","",""
"True entirely","1990","Lower Saxony","Other degree","","","",""
"True entirely","1990","Lower Saxony","no degree/no degree yet","","","",""
"True entirely","1990","Bremen","lower secondary degree","","","",""
"True entirely","1990","Bremen","secondary school degree","","","",""
"True entirely","1990","Bremen","college entrance qualification","","","",""
"True entirely","1990","Bremen","Other degree","","","",""
"True entirely","1990","Bremen","no degree/no degree yet","","","",""
"True entirely","1990","North Rhine-Westphalia","lower secondary degree","","","",""
"True entirely","1990","North Rhine-Westphalia","secondary school degree","","","",""
"True entirely","1990","North Rhine-Westphalia","college entrance qualification","","","",""
"True entirely","1990","North Rhine-Westphalia","Other degree","","","",""
"True entirely","1990","North Rhine-Westphalia","no degree/no degree yet","","","",""
"True entirely","1990","Hesse","lower secondary degree","","","",""
"True entirely","1990","Hesse","secondary school degree","","","",""
"True entirely","1990","Hesse","college entrance qualification","","","",""
"True entirely","1990","Hesse","Other degree","","","",""
"True entirely","1990","Hesse","no degree/no degree yet","","","",""
"True entirely","1990","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"True entirely","1990","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"True entirely","1990","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"True entirely","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"True entirely","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"True entirely","1990","Baden-Württemberg","lower secondary degree","","","",""
"True entirely","1990","Baden-Württemberg","secondary school degree","","","",""
"True entirely","1990","Baden-Württemberg","college entrance qualification","","","",""
"True entirely","1990","Baden-Württemberg","Other degree","","","",""
"True entirely","1990","Baden-Württemberg","no degree/no degree yet","","","",""
"True entirely","1990","Bavaria","lower secondary degree","","","",""
"True entirely","1990","Bavaria","secondary school degree","","","",""
"True entirely","1990","Bavaria","college entrance qualification","","","",""
"True entirely","1990","Bavaria","Other degree","","","",""
"True entirely","1990","Bavaria","no degree/no degree yet","","","",""
"True entirely","1990","Berlin","lower secondary degree","12","","",""
"True entirely","1990","Berlin","secondary school degree","17","","",""
"True entirely","1990","Berlin","college entrance qualification","8","","",""
"True entirely","1990","Berlin","Other degree","1","","",""
"True entirely","1990","Berlin","no degree/no degree yet","","","",""
"True entirely","1990","Brandenburg","lower secondary degree","29","","",""
"True entirely","1990","Brandenburg","secondary school degree","41","0.129174004081032","0.0934184926499187","0.164929515512144"
"True entirely","1990","Brandenburg","college entrance qualification","7","","",""
"True entirely","1990","Brandenburg","Other degree","4","","",""
"True entirely","1990","Brandenburg","no degree/no degree yet","","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","lower secondary degree","7","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","secondary school degree","13","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","college entrance qualification","1","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"True entirely","1990","Saxony","lower secondary degree","62","0.11099870085121","0.0849580201317757","0.137039381570644"
"True entirely","1990","Saxony","secondary school degree","41","0.0654961779571462","0.0453793943415437","0.0856129615727488"
"True entirely","1990","Saxony","college entrance qualification","13","","",""
"True entirely","1990","Saxony","Other degree","1","","",""
"True entirely","1990","Saxony","no degree/no degree yet","1","","",""
"True entirely","1990","Saxony-Anhalt","lower secondary degree","34","0.115380211696364","0.081168903747186","0.149591519645541"
"True entirely","1990","Saxony-Anhalt","secondary school degree","24","","",""
"True entirely","1990","Saxony-Anhalt","college entrance qualification","3","","",""
"True entirely","1990","Saxony-Anhalt","Other degree","3","","",""
"True entirely","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"True entirely","1990","Thuringia","lower secondary degree","33","0.116755941376941","0.0817891773121569","0.151722705441726"
"True entirely","1990","Thuringia","secondary school degree","20","","",""
"True entirely","1990","Thuringia","college entrance qualification","3","","",""
"True entirely","1990","Thuringia","Other degree","","","",""
"True entirely","1990","Thuringia","no degree/no degree yet","1","","",""
"Tends to agree","1990","Schleswig-Holstein","lower secondary degree","","","",""
"Tends to agree","1990","Schleswig-Holstein","secondary school degree","","","",""
"Tends to agree","1990","Schleswig-Holstein","college entrance qualification","","","",""
"Tends to agree","1990","Schleswig-Holstein","Other degree","","","",""
"Tends to agree","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Tends to agree","1990","Hamburg","lower secondary degree","","","",""
"Tends to agree","1990","Hamburg","secondary school degree","","","",""
"Tends to agree","1990","Hamburg","college entrance qualification","","","",""
"Tends to agree","1990","Hamburg","Other degree","","","",""
"Tends to agree","1990","Hamburg","no degree/no degree yet","","","",""
"Tends to agree","1990","Lower Saxony","lower secondary degree","","","",""
"Tends to agree","1990","Lower Saxony","secondary school degree","","","",""
"Tends to agree","1990","Lower Saxony","college entrance qualification","","","",""
"Tends to agree","1990","Lower Saxony","Other degree","","","",""
"Tends to agree","1990","Lower Saxony","no degree/no degree yet","","","",""
"Tends to agree","1990","Bremen","lower secondary degree","","","",""
"Tends to agree","1990","Bremen","secondary school degree","","","",""
"Tends to agree","1990","Bremen","college entrance qualification","","","",""
"Tends to agree","1990","Bremen","Other degree","","","",""
"Tends to agree","1990","Bremen","no degree/no degree yet","","","",""
"Tends to agree","1990","North Rhine-Westphalia","lower secondary degree","","","",""
"Tends to agree","1990","North Rhine-Westphalia","secondary school degree","","","",""
"Tends to agree","1990","North Rhine-Westphalia","college entrance qualification","","","",""
"Tends to agree","1990","North Rhine-Westphalia","Other degree","","","",""
"Tends to agree","1990","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Tends to agree","1990","Hesse","lower secondary degree","","","",""
"Tends to agree","1990","Hesse","secondary school degree","","","",""
"Tends to agree","1990","Hesse","college entrance qualification","","","",""
"Tends to agree","1990","Hesse","Other degree","","","",""
"Tends to agree","1990","Hesse","no degree/no degree yet","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Tends to agree","1990","Baden-Württemberg","lower secondary degree","","","",""
"Tends to agree","1990","Baden-Württemberg","secondary school degree","","","",""
"Tends to agree","1990","Baden-Württemberg","college entrance qualification","","","",""
"Tends to agree","1990","Baden-Württemberg","Other degree","","","",""
"Tends to agree","1990","Baden-Württemberg","no degree/no degree yet","","","",""
"Tends to agree","1990","Bavaria","lower secondary degree","","","",""
"Tends to agree","1990","Bavaria","secondary school degree","","","",""
"Tends to agree","1990","Bavaria","college entrance qualification","","","",""
"Tends to agree","1990","Bavaria","Other degree","","","",""
"Tends to agree","1990","Bavaria","no degree/no degree yet","","","",""
"Tends to agree","1990","Berlin","lower secondary degree","6","","",""
"Tends to agree","1990","Berlin","secondary school degree","14","","",""
"Tends to agree","1990","Berlin","college entrance qualification","5","","",""
"Tends to agree","1990","Berlin","Other degree","1","","",""
"Tends to agree","1990","Berlin","no degree/no degree yet","1","","",""
"Tends to agree","1990","Brandenburg","lower secondary degree","28","","",""
"Tends to agree","1990","Brandenburg","secondary school degree","23","","",""
"Tends to agree","1990","Brandenburg","college entrance qualification","7","","",""
"Tends to agree","1990","Brandenburg","Other degree","","","",""
"Tends to agree","1990","Brandenburg","no degree/no degree yet","","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","lower secondary degree","16","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","secondary school degree","22","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","college entrance qualification","6","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
