"plh0189","year","education","sex","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","lower secondary degree","Male","57","0.0779323836147841","0.058973714556384","0.0968910526731841"
"True entirely","1990","lower secondary degree","Female","120","0.138889289839953","0.117092189266991","0.160686390412915"
"True entirely","1990","secondary school degree","Male","66","0.0719129180873212","0.05562998366438","0.0881958525102624"
"True entirely","1990","secondary school degree","Female","90","0.0827350281939656","0.0661511051964718","0.0993189511914594"
"True entirely","1990","college entrance qualification","Male","14","","",""
"True entirely","1990","college entrance qualification","Female","21","","",""
"True entirely","1990","Other degree","Male","5","","",""
"True entirely","1990","Other degree","Female","4","","",""
"True entirely","1990","no degree/no degree yet","Male","1","","",""
"True entirely","1990","no degree/no degree yet","Female","1","","",""
"Tends to agree","1990","lower secondary degree","Male","53","0.0746590632323368","0.056069908730477","0.0932482177341967"
"Tends to agree","1990","lower secondary degree","Female","126","0.145954748276423","0.123701961359428","0.168207535193418"
"Tends to agree","1990","secondary school degree","Male","48","0.0566035231141363","0.0420387504365927","0.0711682957916799"
"Tends to agree","1990","secondary school degree","Female","108","0.114579351459905","0.095404890614517","0.133753812305293"
"Tends to agree","1990","college entrance qualification","Male","18","","",""
"Tends to agree","1990","college entrance qualification","Female","29","","",""
"Tends to agree","1990","Other degree","Male","2","","",""
"Tends to agree","1990","Other degree","Female","4","","",""
"Tends to agree","1990","no degree/no degree yet","Male","4","","",""
"Tends to agree","1990","no degree/no degree yet","Female","1","","",""
"Rather not true","1990","lower secondary degree","Male","138","0.18452078383789","0.157086313823437","0.211955253852342"
"Rather not true","1990","lower secondary degree","Female","176","0.18436920995267","0.159927822406011","0.20881059749933"
"Rather not true","1990","secondary school degree","Male","194","0.201962271966263","0.176658708326176","0.22726583560635"
"Rather not true","1990","secondary school degree","Female","227","0.215169162099639","0.190430671251638","0.239907652947641"
"Rather not true","1990","college entrance qualification","Male","72","0.221419094770565","0.174435431712876","0.268402757828255"
"Rather not true","1990","college entrance qualification","Female","53","0.215743385270207","0.163040061877444","0.268446708662969"
"Rather not true","1990","Other degree","Male","9","","",""
"Rather not true","1990","Other degree","Female","7","","",""
"Rather not true","1990","no degree/no degree yet","Male","3","","",""
"Rather not true","1990","no degree/no degree yet","Female","6","","",""
"Totally disagree","1990","lower secondary degree","Male","520","0.662887769314989","0.629454816243779","0.6963207223862"
"Totally disagree","1990","lower secondary degree","Female","545","0.530786751930954","0.499332451962588","0.562241051899319"
"Totally disagree","1990","secondary school degree","Male","659","0.66952128683228","0.639873737921146","0.699168835743414"
"Totally disagree","1990","secondary school degree","Female","635","0.58751645824649","0.557881215476256","0.617151701016723"
"Totally disagree","1990","college entrance qualification","Male","196","0.656314125197944","0.602570843628162","0.710057406767727"
"Totally disagree","1990","college entrance qualification","Female","131","0.551892993822171","0.488175531646198","0.615610455998144"
"Totally disagree","1990","Other degree","Male","16","","",""
"Totally disagree","1990","Other degree","Female","12","","",""
"Totally disagree","1990","no degree/no degree yet","Male","16","","",""
"Totally disagree","1990","no degree/no degree yet","Female","12","","",""
"True entirely","1991","lower secondary degree","Male","50","0.073407892276734","0.0541970176451402","0.0926187669083278"
"True entirely","1991","lower secondary degree","Female","106","0.124892544480554","0.102899407598284","0.146885681362824"
"True entirely","1991","secondary school degree","Male","58","0.0615344295428862","0.0460898930823863","0.0769789660033861"
"True entirely","1991","secondary school degree","Female","75","0.0716839176988426","0.0558993310298255","0.0874685043678597"
"True entirely","1991","college entrance qualification","Male","14","","",""
"True entirely","1991","college entrance qualification","Female","17","","",""
"True entirely","1991","Other degree","Male","3","","",""
"True entirely","1991","Other degree","Female","1","","",""
"True entirely","1991","no degree/no degree yet","Male","1","","",""
"True entirely","1991","no degree/no degree yet","Female","1","","",""
"Tends to agree","1991","lower secondary degree","Male","52","0.079318454453081","0.0594129447418244","0.0992239641643376"
"Tends to agree","1991","lower secondary degree","Female","125","0.170794208788628","0.14575872650379","0.195829691073466"
"Tends to agree","1991","secondary school degree","Male","54","0.0697067610270073","0.053340329389542","0.0860731926644726"
"Tends to agree","1991","secondary school degree","Female","100","0.111509709026301","0.0922496730015431","0.130769745051059"
"Tends to agree","1991","college entrance qualification","Male","17","","",""
"Tends to agree","1991","college entrance qualification","Female","25","","",""
"Tends to agree","1991","Other degree","Male","3","","",""
"Tends to agree","1991","Other degree","Female","2","","",""
"Tends to agree","1991","no degree/no degree yet","Male","","","",""
"Tends to agree","1991","no degree/no degree yet","Female","2","","",""
"Rather not true","1991","lower secondary degree","Male","150","0.230196087702967","0.199188320966526","0.261203854439407"
"Rather not true","1991","lower secondary degree","Female","204","0.249333084650808","0.220552353602344","0.278113815699272"
"Rather not true","1991","secondary school degree","Male","228","0.25836380261127","0.230230681882126","0.286496923340414"
"Rather not true","1991","secondary school degree","Female","264","0.267128920877608","0.240055155726081","0.294202686029135"
"Rather not true","1991","college entrance qualification","Male","73","0.257753395184434","0.207237488269368","0.308269302099501"
"Rather not true","1991","college entrance qualification","Female","54","0.232914802891737","0.176675675882387","0.289153929901087"
"Rather not true","1991","Other degree","Male","4","","",""
"Rather not true","1991","Other degree","Female","5","","",""
"Rather not true","1991","no degree/no degree yet","Male","2","","",""
"Rather not true","1991","no degree/no degree yet","Female","9","","",""
"Totally disagree","1991","lower secondary degree","Male","456","0.617077565567218","0.581271488129774","0.652883643004663"
"Totally disagree","1991","lower secondary degree","Female","433","0.45498016208001","0.421852513225653","0.488107810934368"
"Totally disagree","1991","secondary school degree","Male","590","0.610395006818836","0.579053176144378","0.641736837493295"
"Totally disagree","1991","secondary school degree","Female","587","0.549677452397249","0.51923425818441","0.580120646610087"
"Totally disagree","1991","college entrance qualification","Male","184","0.616995796001166","0.560852911746846","0.673138680255485"
"Totally disagree","1991","college entrance qualification","Female","121","0.531766271922598","0.465375156521181","0.598157387324015"
"Totally disagree","1991","Other degree","Male","14","","",""
"Totally disagree","1991","Other degree","Female","16","","",""
"Totally disagree","1991","no degree/no degree yet","Male","14","","",""
"Totally disagree","1991","no degree/no degree yet","Female","12","","",""
"True entirely","1992","lower secondary degree","Male","185","0.0803375387549826","0.0696310698015608","0.0910440077084045"
"True entirely","1992","lower secondary degree","Female","304","0.120310796993914","0.108435548599495","0.132186045388334"
"True entirely","1992","secondary school degree","Male","88","0.058711575299683","0.0468622009234224","0.0705609496759435"
"True entirely","1992","secondary school degree","Female","144","0.0764646252184755","0.0647150040754663","0.0882142463614847"
"True entirely","1992","college entrance qualification","Male","40","0.0491320185475648","0.0356680555593928","0.0625959815357369"
"True entirely","1992","college entrance qualification","Female","36","0.0647369772753843","0.046188091204909","0.0832858633458596"
"True entirely","1992","Other degree","Male","3","","",""
"True entirely","1992","Other degree","Female","5","","",""
"True entirely","1992","no degree/no degree yet","Male","8","","",""
"True entirely","1992","no degree/no degree yet","Female","7","","",""
