"plh0189","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Not Employed","in school","6","","",""
"True entirely","1992","Not Employed","inadequately","5","","",""
"True entirely","1992","Not Employed","general elemantary","97","0.108750846195386","0.0899379305221373","0.127563761868635"
"True entirely","1992","Not Employed","middle vocational","168","0.109774157341981","0.0952435968294432","0.124304717854518"
"True entirely","1992","Not Employed","vocational + Abi","2","","",""
"True entirely","1992","Not Employed","higher vocational","17","","",""
"True entirely","1992","Not Employed","higher education","27","","",""
"True entirely","1992","Employed","in school","","","",""
"True entirely","1992","Employed","inadequately","6","","",""
"True entirely","1992","Employed","general elemantary","62","0.0756079382977406","0.0583264935696009","0.0928893830258803"
"True entirely","1992","Employed","middle vocational","314","0.0746982387199683","0.0668025294925938","0.0825939479473429"
"True entirely","1992","Employed","vocational + Abi","6","","",""
"True entirely","1992","Employed","higher vocational","34","0.0648521643140213","0.0448620081266671","0.0848423205013755"
"True entirely","1992","Employed","higher education","80","0.065131317072676","0.051929245916759","0.0783333882285931"
"Tends to agree","1992","Not Employed","in school","10","","",""
"Tends to agree","1992","Not Employed","inadequately","8","","",""
"Tends to agree","1992","Not Employed","general elemantary","189","0.199000095869104","0.174874219611595","0.223125972126614"
"Tends to agree","1992","Not Employed","middle vocational","246","0.169073777728879","0.151651634762224","0.186495920695534"
"Tends to agree","1992","Not Employed","vocational + Abi","12","","",""
"Tends to agree","1992","Not Employed","higher vocational","15","","",""
"Tends to agree","1992","Not Employed","higher education","32","0.117085520942361","0.0786632644577858","0.155507777426937"
"Tends to agree","1992","Employed","in school","3","","",""
"Tends to agree","1992","Employed","inadequately","5","","",""
"Tends to agree","1992","Employed","general elemantary","92","0.110711107639787","0.0902001812052966","0.131222034074277"
"Tends to agree","1992","Employed","middle vocational","379","0.0935620806492663","0.0848160048042336","0.102308156494299"
"Tends to agree","1992","Employed","vocational + Abi","18","","",""
"Tends to agree","1992","Employed","higher vocational","42","0.0886117171182874","0.0655436551039851","0.11167977913259"
"Tends to agree","1992","Employed","higher education","96","0.08169838902008","0.0670438806711064","0.0963528973690536"
"Rather not true","1992","Not Employed","in school","53","0.438891344138097","0.348192623131211","0.529590065144983"
"Rather not true","1992","Not Employed","inadequately","12","","",""
"Rather not true","1992","Not Employed","general elemantary","293","0.274385840593781","0.247422484725578","0.301349196461984"
"Rather not true","1992","Not Employed","middle vocational","453","0.245510063732685","0.225504831933212","0.265515295532159"
"Rather not true","1992","Not Employed","vocational + Abi","26","","",""
"Rather not true","1992","Not Employed","higher vocational","46","0.274682489757152","0.206985489630245","0.342379489884059"
