"plj0046","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1999","16-34 y.","Full Time","755","0.352957575080221","0.333069399188677","0.372845750971764","1"
"Big worries","1999","16-34 y.","Not Working","305","0.263996176059721","0.239024949824801","0.288967402294642","1"
"Big worries","1999","16-34 y.","Part Time","340","0.281575799987947","0.255989300637321","0.307162299338573","1"
"Big worries","1999","35-65 y.","Full Time","1277","0.348556945941534","0.333008394804382","0.364105497078685","1"
"Big worries","1999","35-65 y.","Not Working","717","0.38818128183281","0.366796475780922","0.409566087884697","1"
"Big worries","1999","35-65 y.","Part Time","618","0.370483252224012","0.347424485650052","0.393542018797971","1"
"Big worries","1999","66 and older","Full Time","2","","","","1"
"Big worries","1999","66 and older","Not Working","690","0.42102750589119","0.397855744312066","0.444199267470313","1"
"Big worries","1999","66 and older","Part Time","27","","","","1"
"No worries","1999","35-65 y.","Part Time","292","0.171106473590927","0.153124774213386","0.189088172968468","3"
"No worries","1999","35-65 y.","Not Working","344","0.153005859008578","0.137208995168056","0.1688027228491","3"
"No worries","1999","35-65 y.","Full Time","674","0.202484745314512","0.189372396883727","0.215597093745297","3"
"No worries","1999","66 and older","Full Time","2","","","","3"
"No worries","1999","16-34 y.","Full Time","438","0.200719540378419","0.184050456003845","0.217388624752993","3"
"No worries","1999","16-34 y.","Part Time","283","0.228120527820143","0.204249030477878","0.251992025162409","3"
"No worries","1999","16-34 y.","Not Working","352","0.28599976666833","0.260400175352966","0.311599357983694","3"
"No worries","1999","66 and older","Not Working","254","0.129901956270125","0.114123417091278","0.145680495448972","3"
"No worries","1999","66 and older","Part Time","9","","","","3"
"Some worries","1999","66 and older","Part Time","28","","","","2"
"Some worries","1999","66 and older","Not Working","800","0.449070537838685","0.425726276781078","0.472414798896292","2"
"Some worries","1999","66 and older","Full Time","6","","","","2"
"Some worries","1999","35-65 y.","Part Time","775","0.458410274185061","0.434619393535381","0.482201154834741","2"
"Some worries","1999","35-65 y.","Not Working","934","0.458812859158613","0.436946918453012","0.480678799864214","2"
"Some worries","1999","35-65 y.","Full Time","1657","0.448958308743954","0.432728624801474","0.465187992686434","2"
"Some worries","1999","16-34 y.","Part Time","564","0.49030367219191","0.461864885953688","0.518742458430132","2"
"Some worries","1999","16-34 y.","Not Working","540","0.450004057271949","0.421820943528318","0.47818717101558","2"
"Some worries","1999","16-34 y.","Full Time","1025","0.44632288454136","0.425634804655251","0.467010964427469","2"
"Big worries","2000","16-34 y.","Full Time","1023","0.303243598071409","0.287645509774647","0.31884168636817","1"
"Big worries","2000","16-34 y.","Not Working","393","0.211969191446871","0.193130234744973","0.230808148148769","1"
"Big worries","2000","16-34 y.","Part Time","462","0.223201790782727","0.204527919858368","0.241875661707087","1"
"Big worries","2000","35-65 y.","Full Time","2064","0.314003247135628","0.302819729103507","0.325186765167749","1"
"Big worries","2000","35-65 y.","Not Working","1131","0.320338036719179","0.305288983611593","0.335387089826765","1"
"Big worries","2000","35-65 y.","Part Time","899","0.302282535449792","0.285930451733571","0.318634619166013","1"
"Big worries","2000","66 and older","Full Time","10","","","","1"
"Big worries","2000","66 and older","Not Working","1058","0.313985193332663","0.298480471217275","0.329489915448051","1"
"Big worries","2000","66 and older","Part Time","30","0.336567690092632","0.245750943109052","0.427384437076212","1"
"No worries","2000","35-65 y.","Part Time","691","0.232606043568545","0.217562627709913","0.247649459427176","3"
"No worries","2000","35-65 y.","Not Working","795","0.206855515697225","0.193791757170574","0.219919274223877","3"
"No worries","2000","35-65 y.","Full Time","1646","0.258170708776816","0.247625484639828","0.268715932913804","3"
"No worries","2000","16-34 y.","Part Time","600","0.332154253906634","0.311032041829578","0.35327646598369","3"
"No worries","2000","16-34 y.","Not Working","621","0.357120945508847","0.33503473651129","0.379207154506404","3"
"No worries","2000","16-34 y.","Full Time","821","0.267160286404879","0.252145280117884","0.282175292691875","3"
"No worries","2000","66 and older","Full Time","10","","","","3"
"No worries","2000","66 and older","Not Working","712","0.200035188975688","0.186671347963923","0.213399029987452","3"
"No worries","2000","66 and older","Part Time","24","","","","3"
"Some worries","2000","66 and older","Part Time","50","0.416737232200176","0.32198385455703","0.511490609843322","2"
"Some worries","2000","66 and older","Not Working","1672","0.48597961769165","0.469282486645958","0.502676748737342","2"
"Some worries","2000","66 and older","Full Time","18","","","","2"
"Some worries","2000","35-65 y.","Part Time","1440","0.465111420981663","0.447351667172327","0.482871174791","2"
"Some worries","2000","35-65 y.","Not Working","1767","0.472806447583596","0.456704249033919","0.488908646133274","2"
"Some worries","2000","35-65 y.","Full Time","2906","0.427826044087556","0.415904074898928","0.439748013276184","2"
"Some worries","2000","16-34 y.","Part Time","848","0.444643955310639","0.422358405384132","0.466929505237145","2"
"Some worries","2000","16-34 y.","Not Working","794","0.430909863044282","0.408083715259894","0.45373601082867","2"
"Some worries","2000","16-34 y.","Full Time","1492","0.429596115523712","0.412798157946691","0.446394073100733","2"
"Big worries","2001","16-34 y.","Full Time","718","0.236568903377798","0.221106993474614","0.252030813280982","1"
"Big worries","2001","16-34 y.","Not Working","294","0.176341169318686","0.157567110627445","0.195115228009926","1"
"Big worries","2001","16-34 y.","Part Time","358","0.19853377679398","0.179881922049531","0.217185631538428","1"
"Big worries","2001","35-65 y.","Full Time","1562","0.254140179977171","0.243195645544765","0.265084714409577","1"
"Big worries","2001","35-65 y.","Not Working","831","0.262969874010894","0.247723546638165","0.278216201383623","1"
"Big worries","2001","35-65 y.","Part Time","716","0.248963560426797","0.233247297435336","0.264679823418258","1"
"Big worries","2001","66 and older","Full Time","6","","","","1"
"Big worries","2001","66 and older","Not Working","820","0.257555085539982","0.242523430885322","0.272586740194641","1"
"Big worries","2001","66 and older","Part Time","38","0.277408916187294","0.197962432013041","0.356855400361548","1"
"No worries","2001","35-65 y.","Not Working","785","0.240163703999999","0.225369781959489","0.254957626040509","3"
