"pli0095_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Never","2015","Thuringia","Employed","27","","","","5"
"Rarely","2015","Hamburg","Employed","145","0.556072982381957","0.498790628544857","0.613355336219057","4"
"Rarely","2015","Lower Saxony","Not Employed","463","0.501315013868649","0.470897906094191","0.531732121643106","4"
"Rarely","2015","Schleswig-Holstein","Not Employed","157","0.505759181949348","0.452379702596421","0.559138661302275","4"
"Rarely","2015","Schleswig-Holstein","Employed","279","0.502220269998093","0.460992524200152","0.543448015796034","4"
"Rarely","2015","Hamburg","Not Employed","79","0.452533415134397","0.378998111155936","0.526068719112859","4"
"Rarely","2015","Lower Saxony","Employed","736","0.461980863903997","0.437351307966342","0.486610419841652","4"
"Rarely","2015","Bremen","Not Employed","42","0.564318014268568","0.458907146897703","0.669728881639433","4"
"Rarely","2015","Bremen","Employed","60","0.659934520659142","0.567999770008465","0.751869271309819","4"
"Rarely","2015","North Rhine-Westphalia","Not Employed","816","0.415160100155951","0.394475546908784","0.435844653403118","4"
"Rarely","2015","North Rhine-Westphalia","Employed","1422","0.456533176719739","0.439819720421051","0.473246633018426","4"
"Rarely","2015","Hesse","Employed","568","0.493823503109822","0.465393511167245","0.522253495052398","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","Employed","461","0.482990038650263","0.451477886106929","0.514502191193597","4"
"Rarely","2015","Hesse","Not Employed","273","0.410616338812173","0.374173161816289","0.447059515808058","4"
"Rarely","2015","Baden-Württemberg","Not Employed","460","0.422078006232063","0.39334499565429","0.450811016809836","4"
"Rarely","2015","Baden-Württemberg","Employed","930","0.441042059244554","0.419796169771111","0.462287948717996","4"
"Rarely","2015","Rhineland-Palatinate,Saarland","Not Employed","261","0.428535882670723","0.390345297489162","0.466726467852284","4"
"Rarely","2015","Bavaria","Not Employed","605","0.400691528683989","0.376184945069626","0.425198112298352","4"
"Rarely","2015","Bavaria","Employed","1306","0.46108421698421","0.442834313263793","0.479334120704628","4"
"Rarely","2015","Berlin","Not Employed","181","0.464290996570816","0.416016720874344","0.512565272267287","4"
"Rarely","2015","Berlin","Employed","294","0.502477940454611","0.462064660537092","0.542891220372129","4"
"Rarely","2015","Brandenburg","Employed","297","0.561211848346457","0.52018475071139","0.602238945981525","4"
"Rarely","2015","Brandenburg","Not Employed","218","0.536574349743978","0.490450036969443","0.582698662518513","4"
"Rarely","2015","Mecklenburg-Western Pomerania","Not Employed","86","0.434386688310945","0.36828397589465","0.50048940072724","4"
"Rarely","2015","Mecklenburg-Western Pomerania","Employed","145","0.410181913369509","0.358204320145507","0.46215950659351","4"
"Rarely","2015","Thuringia","Employed","291","0.486647094855809","0.445793596835717","0.527500592875901","4"
"Rarely","2015","Saxony-Anhalt","Employed","233","0.424001426605475","0.38140264455555","0.466600208655399","4"
"Rarely","2015","Thuringia","Not Employed","178","0.457119961828464","0.408723020391186","0.505516903265743","4"
"Rarely","2015","Saxony-Anhalt","Not Employed","153","0.434047646051016","0.384214887277949","0.483880404824084","4"
"Rarely","2015","Saxony","Not Employed","227","0.40839724961314","0.367540182147262","0.449254317079018","4"
"Rarely","2015","Saxony","Employed","465","0.476921480507294","0.4457930782593","0.508049882755289","4"
"Min 1x per month","2016","Hamburg","Employed","","","","","3"
"Min 1x per month","2016","Lower Saxony","Not Employed","","","","","3"
"Min 1x per month","2016","Lower Saxony","Employed","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","Not Employed","","","","","3"
"Min 1x per month","2016","Bremen","Not Employed","","","","","3"
"Min 1x per month","2016","Bremen","Employed","","","","","3"
"Min 1x per month","2016","North Rhine-Westphalia","Employed","","","","","3"
"Min 1x per month","2016","Hesse","Not Employed","","","","","3"
"Min 1x per month","2016","Hesse","Employed","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Not Employed","","","","","3"
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Employed","","","","","3"
"Min 1x per month","2016","Hamburg","Not Employed","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","Not Employed","","","","","3"
"Min 1x per month","2016","Schleswig-Holstein","Employed","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","Employed","","","","","3"
"Min 1x per month","2016","Baden-Württemberg","Not Employed","","","","","3"
"Min 1x per month","2016","Bavaria","Employed","","","","","3"
"Min 1x per month","2016","Bavaria","Not Employed","","","","","3"
"Min 1x per month","2016","Berlin","Not Employed","","","","","3"
"Min 1x per month","2016","Berlin","Employed","","","","","3"
"Min 1x per month","2016","Brandenburg","Not Employed","","","","","3"
"Min 1x per month","2016","Brandenburg","Employed","","","","","3"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Not Employed","","","","","3"
"Min 1x per month","2016","Saxony","Employed","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","Employed","","","","","3"
"Min 1x per month","2016","Thuringia","Employed","","","","","3"
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Employed","","","","","3"
"Min 1x per month","2016","Saxony","Not Employed","","","","","3"
"Min 1x per month","2016","Thuringia","Not Employed","","","","","3"
"Min 1x per month","2016","Saxony-Anhalt","Not Employed","","","","","3"
"Min 1x per week","2016","Schleswig-Holstein","Not Employed","","","","","2"
"Min 1x per week","2016","Schleswig-Holstein","Employed","","","","","2"
"Min 1x per week","2016","Hamburg","Not Employed","","","","","2"
"Min 1x per week","2016","Hamburg","Employed","","","","","2"
"Min 1x per week","2016","Lower Saxony","Not Employed","","","","","2"
"Min 1x per week","2016","Lower Saxony","Employed","","","","","2"
"Min 1x per week","2016","Bremen","Not Employed","","","","","2"
"Min 1x per week","2016","Bremen","Employed","","","","","2"
"Min 1x per week","2016","North Rhine-Westphalia","Not Employed","","","","","2"
"Min 1x per week","2016","North Rhine-Westphalia","Employed","","","","","2"
"Min 1x per week","2016","Hesse","Not Employed","","","","","2"
"Min 1x per week","2016","Hesse","Employed","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Not Employed","","","","","2"
"Min 1x per week","2016","Bavaria","Employed","","","","","2"
"Min 1x per week","2016","Berlin","Not Employed","","","","","2"
"Min 1x per week","2016","Berlin","Employed","","","","","2"
"Min 1x per week","2016","Brandenburg","Not Employed","","","","","2"
"Min 1x per week","2016","Brandenburg","Employed","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","Not Employed","","","","","2"
"Min 1x per week","2016","Mecklenburg-Western Pomerania","Employed","","","","","2"
"Min 1x per week","2016","Saxony","Not Employed","","","","","2"
"Min 1x per week","2016","Saxony","Employed","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","Employed","","","","","2"
"Min 1x per week","2016","Bavaria","Not Employed","","","","","2"
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Employed","","","","","2"
"Min 1x per week","2016","Baden-Württemberg","Not Employed","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","Not Employed","","","","","2"
"Min 1x per week","2016","Thuringia","Not Employed","","","","","2"
"Min 1x per week","2016","Thuringia","Employed","","","","","2"
"Min 1x per week","2016","Saxony-Anhalt","Employed","","","","","2"
"Never","2016","Schleswig-Holstein","Not Employed","","","","","5"
"Never","2016","Schleswig-Holstein","Employed","","","","","5"
"Never","2016","Hamburg","Not Employed","","","","","5"
"Never","2016","Hamburg","Employed","","","","","5"
"Never","2016","Lower Saxony","Not Employed","","","","","5"
"Never","2016","Lower Saxony","Employed","","","","","5"
"Never","2016","Bremen","Not Employed","","","","","5"
"Never","2016","Bremen","Employed","","","","","5"
"Never","2016","North Rhine-Westphalia","Not Employed","","","","","5"
"Never","2016","North Rhine-Westphalia","Employed","","","","","5"
"Never","2016","Hesse","Not Employed","","","","","5"
"Never","2016","Hesse","Employed","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","Not Employed","","","","","5"
"Never","2016","Rhineland-Palatinate,Saarland","Employed","","","","","5"
"Never","2016","Baden-Württemberg","Not Employed","","","","","5"
"Never","2016","Baden-Württemberg","Employed","","","","","5"
"Never","2016","Bavaria","Not Employed","","","","","5"
"Never","2016","Bavaria","Employed","","","","","5"
"Never","2016","Berlin","Not Employed","","","","","5"
"Never","2016","Berlin","Employed","","","","","5"
"Never","2016","Brandenburg","Not Employed","","","","","5"
"Never","2016","Brandenburg","Employed","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","Not Employed","","","","","5"
"Never","2016","Mecklenburg-Western Pomerania","Employed","","","","","5"
"Never","2016","Saxony","Not Employed","","","","","5"
"Never","2016","Saxony","Employed","","","","","5"
"Never","2016","Saxony-Anhalt","Not Employed","","","","","5"
"Never","2016","Saxony-Anhalt","Employed","","","","","5"
"Never","2016","Thuringia","Not Employed","","","","","5"
"Never","2016","Thuringia","Employed","","","","","5"
"Rarely","2016","Hamburg","Employed","","","","","4"
"Rarely","2016","Lower Saxony","Not Employed","","","","","4"
"Rarely","2016","Schleswig-Holstein","Employed","","","","","4"
"Rarely","2016","Schleswig-Holstein","Not Employed","","","","","4"
"Rarely","2016","Hamburg","Not Employed","","","","","4"
"Rarely","2016","Lower Saxony","Employed","","","","","4"
"Rarely","2016","Bremen","Not Employed","","","","","4"
"Rarely","2016","Bremen","Employed","","","","","4"
"Rarely","2016","North Rhine-Westphalia","Not Employed","","","","","4"
"Rarely","2016","North Rhine-Westphalia","Employed","","","","","4"
"Rarely","2016","Hesse","Employed","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","Employed","","","","","4"
"Rarely","2016","Hesse","Not Employed","","","","","4"
"Rarely","2016","Rhineland-Palatinate,Saarland","Not Employed","","","","","4"
"Rarely","2016","Baden-Württemberg","Employed","","","","","4"
"Rarely","2016","Baden-Württemberg","Not Employed","","","","","4"
"Rarely","2016","Bavaria","Not Employed","","","","","4"
"Rarely","2016","Bavaria","Employed","","","","","4"
"Rarely","2016","Berlin","Not Employed","","","","","4"
"Rarely","2016","Brandenburg","Not Employed","","","","","4"
"Rarely","2016","Brandenburg","Employed","","","","","4"
"Rarely","2016","Berlin","Employed","","","","","4"
"Rarely","2016","Thuringia","Employed","","","","","4"
"Rarely","2016","Mecklenburg-Western Pomerania","Not Employed","","","","","4"
"Rarely","2016","Mecklenburg-Western Pomerania","Employed","","","","","4"
"Rarely","2016","Saxony-Anhalt","Employed","","","","","4"
"Rarely","2016","Thuringia","Not Employed","","","","","4"
"Rarely","2016","Saxony-Anhalt","Not Employed","","","","","4"
"Rarely","2016","Saxony","Employed","","","","","4"
"Rarely","2016","Saxony","Not Employed","","","","","4"
"Min 1x per month","2017","Hamburg","Employed","81","0.232889296384928","0.186433670381536","0.279344922388319","3"
"Min 1x per month","2017","Lower Saxony","Not Employed","242","0.23080266430695","0.203027204761355","0.258578123852545","3"
"Min 1x per month","2017","Lower Saxony","Employed","711","0.383761826721579","0.3614139160581","0.406109737385058","3"
"Min 1x per month","2017","North Rhine-Westphalia","Not Employed","526","0.269852745236869","0.249680219997508","0.290025270476231","3"
"Min 1x per month","2017","Bremen","Employed","35","0.284489767865142","0.208663464044596","0.360316071685687","3"
"Min 1x per month","2017","Bremen","Not Employed","23","","","","3"
"Min 1x per month","2017","North Rhine-Westphalia","Employed","1388","0.374068087937601","0.358449189567311","0.389686986307892","3"
"Min 1x per month","2017","Hesse","Not Employed","140","0.241297894288574","0.20452237364371","0.278073414933438","3"
"Min 1x per month","2017","Hesse","Employed","470","0.358286186114641","0.331956292570929","0.384616079658352","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","Not Employed","153","0.294684684204456","0.255348368593981","0.334020999814932","3"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","Employed","373","0.36274344634539","0.333165227863649","0.392321664827131","3"
"Min 1x per month","2017","Schleswig-Holstein","Not Employed","71","0.201774002598543","0.156954372134813","0.246593633062274","3"
"Min 1x per month","2017","Baden-Württemberg","Not Employed","257","0.247157849520331","0.218176241505598","0.276139457535064","3"
"Min 1x per month","2017","Baden-Württemberg","Employed","876","0.418944206515794","0.398270828560631","0.439617584470958","3"
"Min 1x per month","2017","Bavaria","Not Employed","358","0.249212686583471","0.224728705476756","0.273696667690185","3"
"Min 1x per month","2017","Bavaria","Employed","1141","0.372355962709291","0.35513134906649","0.389580576352092","3"
"Min 1x per month","2017","Schleswig-Holstein","Employed","236","0.402767297431044","0.364887813990002","0.440646780872086","3"
"Min 1x per month","2017","Hamburg","Not Employed","31","0.161821111936306","0.102884059667079","0.220758164205534","3"
"Min 1x per month","2017","Berlin","Employed","239","0.335638569347449","0.29958539405154","0.371691744643358","3"
"Min 1x per month","2017","Berlin","Not Employed","83","0.232698616894233","0.187177387178265","0.278219846610201","3"
"Min 1x per month","2017","Brandenburg","Not Employed","113","0.234662689144558","0.194513694832101","0.274811683457015","3"
"Min 1x per month","2017","Brandenburg","Employed","226","0.359849764842754","0.321824351269563","0.397875178415946","3"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","Not Employed","76","0.321948107369853","0.261033945099833","0.382862269639872","3"
"Min 1x per month","2017","Saxony-Anhalt","Employed","214","0.392413896650675","0.352537771094767","0.432290022206583","3"
"Min 1x per month","2017","Thuringia","Employed","249","0.356458952283026","0.319807679486134","0.393110225079918","3"
"Min 1x per month","2017","Saxony","Not Employed","176","0.305732622240786","0.267676181881074","0.343789062600498","3"
"Min 1x per month","2017","Saxony","Employed","479","0.455113815142396","0.425658760764998","0.484568869519793","3"
"Min 1x per month","2017","Saxony-Anhalt","Not Employed","94","0.222368041193772","0.178865185325147","0.265870897062398","3"
