"plh0206i04","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","West Germany","25","","",""
"1 Strongly disagree","2005","1-pers.-HH","East Germany","4","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","West Germany","42","0.00898338688118965","0.00643328797573462","0.0115334857866447"
"1 Strongly disagree","2005","(Married) couple without C. ","East Germany","11","","",""
"1 Strongly disagree","2005","Single parent ","West Germany","7","","",""
"1 Strongly disagree","2005","Single parent ","East Germany","4","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","West Germany","8","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","East Germany","1","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","West Germany","10","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","East Germany","4","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","West Germany","8","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","East Germany","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","West Germany","29","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","East Germany","3","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","West Germany","34","0.00576990733890067","0.00372287654009597","0.00781693813770537"
"2 on scale 1-7 ","2005","(Married) couple without C. ","East Germany","13","","",""
"2 on scale 1-7 ","2005","Single parent ","West Germany","7","","",""
"2 on scale 1-7 ","2005","Single parent ","East Germany","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","West Germany","30","0.0117528670943183","0.00790342840180297","0.0156023057868335"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","East Germany","6","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","West Germany","14","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","East Germany","9","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","West Germany","11","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","East Germany","3","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","West Germany","50","0.023304051946314","0.0170437725137572","0.0295643313788707"
"3 on scale 1-7 ","2005","1-pers.-HH","East Germany","11","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","West Germany","119","0.0209594422756527","0.0170878759100427","0.0248310086412628"
"3 on scale 1-7 ","2005","(Married) couple without C. ","East Germany","37","0.0244440775860525","0.0172193339310624","0.0316688212410426"
"3 on scale 1-7 ","2005","Single parent ","West Germany","27","","",""
"3 on scale 1-7 ","2005","Single parent ","East Germany","4","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","West Germany","57","0.016821161126913","0.012227732633998","0.021414589619828"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","East Germany","14","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","West Germany","53","0.0216450239656112","0.0160439140248832","0.0272461339063393"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","East Germany","24","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","West Germany","38","0.0268236240766351","0.0181470059362456","0.0355002422170246"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","East Germany","8","","",""
"4 on scale 1-7","2005","1-pers.-HH","West Germany","205","0.0908197804585684","0.0788960124150537","0.102743548502083"
"4 on scale 1-7","2005","1-pers.-HH","East Germany","61","0.0991234858396213","0.0774460666143597","0.120800905064883"
"4 on scale 1-7","2005","(Married) couple without C. ","West Germany","448","0.0861494382704662","0.0785661018654942","0.0937327746754382"
"4 on scale 1-7","2005","(Married) couple without C. ","East Germany","112","0.0647354437134688","0.0532235218476404","0.0762473655792973"
"4 on scale 1-7","2005","Single parent ","West Germany","69","0.091454519144772","0.0713792479051826","0.111529790384361"
"4 on scale 1-7","2005","Single parent ","East Germany","46","0.180319871681469","0.137244267672885","0.223395475690053"
