"plh0206i04","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","lower secondary degree","","","",""
"1 Strongly disagree","2005","16-34 y.","secondary school degree","","","",""
"1 Strongly disagree","2005","16-34 y.","college entrance qualification","","","",""
"1 Strongly disagree","2005","16-34 y.","Other degree","","","",""
"1 Strongly disagree","2005","16-34 y.","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","35-65 y.","lower secondary degree","","","",""
"1 Strongly disagree","2005","35-65 y.","secondary school degree","","","",""
"1 Strongly disagree","2005","35-65 y.","college entrance qualification","","","",""
"1 Strongly disagree","2005","35-65 y.","Other degree","","","",""
"1 Strongly disagree","2005","35-65 y.","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","66 and older","lower secondary degree","41","0.018899868781569","0.0134745349117586","0.0243252026513794"
"1 Strongly disagree","2005","66 and older","secondary school degree","","","",""
"1 Strongly disagree","2005","66 and older","college entrance qualification","","","",""
"1 Strongly disagree","2005","66 and older","Other degree","","","",""
"1 Strongly disagree","2005","66 and older","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","16-34 y.","lower secondary degree","","","",""
"2 on scale 1-7 ","2005","16-34 y.","secondary school degree","","","",""
"2 on scale 1-7 ","2005","16-34 y.","college entrance qualification","","","",""
"2 on scale 1-7 ","2005","16-34 y.","Other degree","","","",""
"2 on scale 1-7 ","2005","16-34 y.","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","35-65 y.","lower secondary degree","32","0.0112196878061017","0.00783091147271249","0.014608464139491"
"2 on scale 1-7 ","2005","35-65 y.","secondary school degree","","","",""
"2 on scale 1-7 ","2005","35-65 y.","college entrance qualification","","","",""
"2 on scale 1-7 ","2005","35-65 y.","Other degree","","","",""
"2 on scale 1-7 ","2005","35-65 y.","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","66 and older","lower secondary degree","","","",""
"2 on scale 1-7 ","2005","66 and older","secondary school degree","","","",""
"2 on scale 1-7 ","2005","66 and older","college entrance qualification","","","",""
"2 on scale 1-7 ","2005","66 and older","Other degree","","","",""
"2 on scale 1-7 ","2005","66 and older","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","16-34 y.","lower secondary degree","","","",""
"3 on scale 1-7 ","2005","16-34 y.","secondary school degree","","","",""
"3 on scale 1-7 ","2005","16-34 y.","college entrance qualification","43","0.0252674360746506","0.0175169107902531","0.0330179613590482"
"3 on scale 1-7 ","2005","16-34 y.","Other degree","","","",""
"3 on scale 1-7 ","2005","16-34 y.","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","35-65 y.","lower secondary degree","81","0.0233358499796313","0.018478638092528","0.0281930618667347"
"3 on scale 1-7 ","2005","35-65 y.","secondary school degree","76","0.0206715503881887","0.0161847531110662","0.0251583476653113"
"3 on scale 1-7 ","2005","35-65 y.","college entrance qualification","58","0.0204812738323795","0.0154504478393607","0.0255120998253982"
"3 on scale 1-7 ","2005","35-65 y.","Other degree","","","",""
"3 on scale 1-7 ","2005","35-65 y.","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","66 and older","lower secondary degree","56","0.0228593698779854","0.0169047907418173","0.0288139490141535"
"3 on scale 1-7 ","2005","66 and older","secondary school degree","","","",""
"3 on scale 1-7 ","2005","66 and older","college entrance qualification","","","",""
"3 on scale 1-7 ","2005","66 and older","Other degree","","","",""
"3 on scale 1-7 ","2005","66 and older","no degree/no degree yet","","","",""
"4 on scale 1-7","2005","16-34 y.","lower secondary degree","72","0.0893047636038321","0.0711221616339692","0.107487365573695"
"4 on scale 1-7","2005","16-34 y.","secondary school degree","128","0.0797511246985825","0.0665264003603626","0.0929758490368024"
"4 on scale 1-7","2005","16-34 y.","college entrance qualification","156","0.0998152099119","0.0850114508038038","0.114618969019996"
"4 on scale 1-7","2005","16-34 y.","Other degree","","","",""
"4 on scale 1-7","2005","16-34 y.","no degree/no degree yet","86","0.121787148997765","0.0974028826629783","0.146171415332551"
"4 on scale 1-7","2005","35-65 y.","lower secondary degree","271","0.0754545550055794","0.0669566968712055","0.0839524131399533"
"4 on scale 1-7","2005","35-65 y.","secondary school degree","329","0.0867188298383745","0.0778443135018273","0.0955933461749216"
"4 on scale 1-7","2005","35-65 y.","college entrance qualification","292","0.0907940493919886","0.0805890197567284","0.100999079027249"
"4 on scale 1-7","2005","35-65 y.","Other degree","63","0.0928360223678328","0.0725609746324474","0.113111070103218"
"4 on scale 1-7","2005","35-65 y.","no degree/no degree yet","","","",""
"4 on scale 1-7","2005","66 and older","lower secondary degree","206","0.0941551872936383","0.0825195698332414","0.105790804754035"
"4 on scale 1-7","2005","66 and older","secondary school degree","55","0.0993565485440569","0.074172639402616","0.124540457685498"
"4 on scale 1-7","2005","66 and older","college entrance qualification","48","0.0965270741271741","0.0721981996369169","0.120855948617431"
"4 on scale 1-7","2005","66 and older","Other degree","","","",""
"4 on scale 1-7","2005","66 and older","no degree/no degree yet","","","",""
"5 on scale 1-7","2005","16-34 y.","lower secondary degree","153","0.149609080860429","0.126867509417481","0.172350652303377"
"5 on scale 1-7","2005","16-34 y.","secondary school degree","295","0.185503133450558","0.16652795336918","0.204478313531937"
"5 on scale 1-7","2005","16-34 y.","college entrance qualification","357","0.253384602116977","0.231904002856086","0.274865201377869"
"5 on scale 1-7","2005","16-34 y.","Other degree","","","",""
"5 on scale 1-7","2005","16-34 y.","no degree/no degree yet","123","0.177719726506977","0.14921697272119","0.206222480292764"
"5 on scale 1-7","2005","35-65 y.","lower secondary degree","582","0.154675870427927","0.14304196494446","0.166309775911394"
"5 on scale 1-7","2005","35-65 y.","secondary school degree","629","0.162518555398178","0.150884669224063","0.174152441572293"
"5 on scale 1-7","2005","35-65 y.","college entrance qualification","591","0.184157590995901","0.170390176318572","0.197925005673231"
"5 on scale 1-7","2005","35-65 y.","Other degree","113","0.13579741899507","0.111863475454702","0.159731362535437"
"5 on scale 1-7","2005","35-65 y.","no degree/no degree yet","","","",""
"5 on scale 1-7","2005","66 and older","lower secondary degree","384","0.156799629296116","0.142312634029271","0.17128662456296"
"5 on scale 1-7","2005","66 and older","secondary school degree","87","0.153494869696071","0.123148260122452","0.18384147926969"
"5 on scale 1-7","2005","66 and older","college entrance qualification","80","0.143063018722983","0.114217522766345","0.171908514679621"
"5 on scale 1-7","2005","66 and older","Other degree","","","",""
"5 on scale 1-7","2005","66 and older","no degree/no degree yet","","","",""
