"ple0009","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","Schleswig-Holstein","no migration background","60","0.109722865999589","0.0841098183382859","0.135335913660892"
"Yes, strongly limited","2011","Schleswig-Holstein","direct migration background","2","","",""
"Yes, strongly limited","2011","Schleswig-Holstein","indirect migration background","2","","",""
"Yes, strongly limited","2011","Hamburg","no migration background","20","","",""
"Yes, strongly limited","2011","Hamburg","direct migration background","1","","",""
"Yes, strongly limited","2011","Hamburg","indirect migration background","","","",""
"Yes, strongly limited","2011","Lower Saxony","no migration background","158","0.111732714567986","0.0966905565288252","0.126774872607147"
"Yes, strongly limited","2011","Lower Saxony","direct migration background","16","","",""
"Yes, strongly limited","2011","Lower Saxony","indirect migration background","","","",""
"Yes, strongly limited","2011","Bremen","no migration background","14","","",""
"Yes, strongly limited","2011","Bremen","direct migration background","1","","",""
"Yes, strongly limited","2011","Bremen","indirect migration background","","","",""
"Yes, strongly limited","2011","North Rhine-Westphalia","no migration background","345","0.119101944977198","0.10812194965404","0.130081940300356"
"Yes, strongly limited","2011","North Rhine-Westphalia","direct migration background","54","0.0779023063233197","0.0557239025457131","0.100080710100926"
"Yes, strongly limited","2011","North Rhine-Westphalia","indirect migration background","4","","",""
"Yes, strongly limited","2011","Hesse","no migration background","125","0.124862276912726","0.105698601636095","0.144025952189358"
"Yes, strongly limited","2011","Hesse","direct migration background","27","","",""
"Yes, strongly limited","2011","Hesse","indirect migration background","2","","",""
"Yes, strongly limited","2011","Rhineland-Palatinate,Saarland","no migration background","117","0.128082169328873","0.107265434475328","0.148898904182418"
"Yes, strongly limited","2011","Rhineland-Palatinate,Saarland","direct migration background","13","","",""
"Yes, strongly limited","2011","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"Yes, strongly limited","2011","Baden-Württemberg","no migration background","185","0.107033535762212","0.0933188552511499","0.120748216273273"
"Yes, strongly limited","2011","Baden-Württemberg","direct migration background","33","0.0853301802838541","0.0567477886760803","0.113912571891628"
"Yes, strongly limited","2011","Baden-Württemberg","indirect migration background","4","","",""
"Yes, strongly limited","2011","Bavaria","no migration background","277","0.118897222693397","0.106724650796972","0.131069794589822"
"Yes, strongly limited","2011","Bavaria","direct migration background","34","0.105322125166036","0.0716890748188534","0.138955175513218"
"Yes, strongly limited","2011","Bavaria","indirect migration background","3","","",""
"Yes, strongly limited","2011","Berlin","no migration background","70","0.128061137516079","0.103324493627322","0.152797781404837"
"Yes, strongly limited","2011","Berlin","direct migration background","4","","",""
"Yes, strongly limited","2011","Berlin","indirect migration background","","","",""
"Yes, strongly limited","2011","Brandenburg","no migration background","102","0.107418968377271","0.0866271434843607","0.128210793270182"
"Yes, strongly limited","2011","Brandenburg","direct migration background","3","","",""
"Yes, strongly limited","2011","Brandenburg","indirect migration background","1","","",""
"Yes, strongly limited","2011","Mecklenburg-Western Pomerania","no migration background","64","0.137282525991036","0.107237350095215","0.167327701886857"
"Yes, strongly limited","2011","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Yes, strongly limited","2011","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes, strongly limited","2011","Saxony","no migration background","134","0.0922119428342237","0.0768295399713493","0.107594345697098"
"Yes, strongly limited","2011","Saxony","direct migration background","5","","",""
"Yes, strongly limited","2011","Saxony","indirect migration background","","","",""
"Yes, strongly limited","2011","Saxony-Anhalt","no migration background","95","0.112840718922317","0.0914823528382621","0.134199085006372"
"Yes, strongly limited","2011","Saxony-Anhalt","direct migration background","3","","",""
"Yes, strongly limited","2011","Saxony-Anhalt","indirect migration background","","","",""
"Yes, strongly limited","2011","Thuringia","no migration background","98","0.130943474803352","0.108410815072245","0.153476134534458"
"Yes, strongly limited","2011","Thuringia","direct migration background","","","",""
"Yes, strongly limited","2011","Thuringia","indirect migration background","","","",""
"Yes, somewhat limited","2011","Schleswig-Holstein","no migration background","116","0.199385746601754","0.166643476270141","0.232128016933367"
"Yes, somewhat limited","2011","Schleswig-Holstein","direct migration background","8","","",""
"Yes, somewhat limited","2011","Schleswig-Holstein","indirect migration background","2","","",""
"Yes, somewhat limited","2011","Hamburg","no migration background","48","0.181208851056421","0.136010534195699","0.226407167917143"
"Yes, somewhat limited","2011","Hamburg","direct migration background","2","","",""
"Yes, somewhat limited","2011","Hamburg","indirect migration background","1","","",""
"Yes, somewhat limited","2011","Lower Saxony","no migration background","368","0.229411748780242","0.209336212392487","0.249487285167997"
"Yes, somewhat limited","2011","Lower Saxony","direct migration background","40","0.157243093326285","0.102840347862431","0.211645838790138"
"Yes, somewhat limited","2011","Lower Saxony","indirect migration background","7","","",""
"Yes, somewhat limited","2011","Bremen","no migration background","17","","",""
"Yes, somewhat limited","2011","Bremen","direct migration background","2","","",""
"Yes, somewhat limited","2011","Bremen","indirect migration background","1","","",""
"Yes, somewhat limited","2011","North Rhine-Westphalia","no migration background","707","0.227700010635801","0.213484762577375","0.241915258694228"
"Yes, somewhat limited","2011","North Rhine-Westphalia","direct migration background","103","0.213203555978677","0.179311721512416","0.247095390444938"
"Yes, somewhat limited","2011","North Rhine-Westphalia","indirect migration background","24","","",""
