"ple0009","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","Not Employed","in school","2","","",""
"Yes, strongly limited","2011","Not Employed","inadequately","34","0.273724477332598","0.19960229247831","0.347846662186886"
"Yes, strongly limited","2011","Not Employed","general elemantary","300","0.261988676477751","0.237651393270687","0.286325959684814"
"Yes, strongly limited","2011","Not Employed","middle vocational","877","0.221661347216931","0.209141187039106","0.234181507394756"
"Yes, strongly limited","2011","Not Employed","vocational + Abi","43","0.170025636013942","0.12521761616002","0.214833655867864"
"Yes, strongly limited","2011","Not Employed","higher vocational","98","0.229635222346427","0.191650837475378","0.267619607217476"
"Yes, strongly limited","2011","Not Employed","higher education","166","0.1399489005896","0.12126141065773","0.158636390521471"
"Yes, strongly limited","2011","Employed","in school","","","",""
"Yes, strongly limited","2011","Employed","inadequately","11","","",""
"Yes, strongly limited","2011","Employed","general elemantary","42","0.0500799569416748","0.035861928625629","0.0642979852577207"
"Yes, strongly limited","2011","Employed","middle vocational","304","0.0515468684341093","0.0460625113425896","0.0570312255256291"
"Yes, strongly limited","2011","Employed","vocational + Abi","30","0.0313211949792657","0.0201444245822987","0.0424979653762326"
"Yes, strongly limited","2011","Employed","higher vocational","47","0.0475004814100777","0.0341284820678244","0.060872480752331"
"Yes, strongly limited","2011","Employed","higher education","106","0.0333494826935701","0.027166160003376","0.0395328053837641"
"Yes, somewhat limited","2011","Not Employed","in school","16","","",""
"Yes, somewhat limited","2011","Not Employed","inadequately","46","0.349241129833075","0.269988545783128","0.428493713883023"
"Yes, somewhat limited","2011","Not Employed","general elemantary","408","0.330576473644606","0.304539783200873","0.356613164088338"
"Yes, somewhat limited","2011","Not Employed","middle vocational","1243","0.306447970985186","0.292551692781398","0.320344249188975"
"Yes, somewhat limited","2011","Not Employed","vocational + Abi","63","0.287970250690561","0.233958395973297","0.341982105407826"
"Yes, somewhat limited","2011","Not Employed","higher vocational","165","0.366373620749987","0.322860887884047","0.409886353615927"
"Yes, somewhat limited","2011","Not Employed","higher education","398","0.332798018421195","0.307416176904596","0.358179859937794"
"Yes, somewhat limited","2011","Employed","in school","1","","",""
"Yes, somewhat limited","2011","Employed","inadequately","22","","",""
"Yes, somewhat limited","2011","Employed","general elemantary","156","0.169262575051421","0.144818352132546","0.193706797970296"
"Yes, somewhat limited","2011","Employed","middle vocational","1026","0.17288737962211","0.163507859627354","0.182266899616866"
"Yes, somewhat limited","2011","Employed","vocational + Abi","142","0.167846742594933","0.143865847648279","0.191827637541587"
"Yes, somewhat limited","2011","Employed","higher vocational","161","0.15460879104286","0.131880807075191","0.177336775010529"
"Yes, somewhat limited","2011","Employed","higher education","493","0.152028505092906","0.139663458525855","0.164393551659957"
"No, not limited","2011","Not Employed","in school","231","0.907650836183744","0.871690453295777","0.94361121907171"
"No, not limited","2011","Not Employed","inadequately","59","0.377034392834327","0.296466276458125","0.457602509210529"
"No, not limited","2011","Not Employed","general elemantary","546","0.407434849877644","0.380239386525148","0.434630313230139"
"No, not limited","2011","Not Employed","middle vocational","2108","0.471890681797883","0.456843221097885","0.486938142497881"
"No, not limited","2011","Not Employed","vocational + Abi","164","0.542004113295497","0.482575131574698","0.601433095016296"
"No, not limited","2011","Not Employed","higher vocational","208","0.403991156903586","0.359676242109835","0.448306071697338"
"No, not limited","2011","Not Employed","higher education","760","0.527253080989204","0.500360776796341","0.554145385182067"
"No, not limited","2011","Employed","in school","63","0.996894690254511","0.983263455142885","1.01052592536614"
"No, not limited","2011","Employed","inadequately","60","0.654521648172157","0.55787672527401","0.751166571070304"
"No, not limited","2011","Employed","general elemantary","706","0.780657468006904","0.753682833970323","0.807632102043486"
"No, not limited","2011","Employed","middle vocational","4914","0.775565751943781","0.765217415972352","0.785914087915209"
"No, not limited","2011","Employed","vocational + Abi","761","0.800832062425802","0.775205656069914","0.826458468781689"
"No, not limited","2011","Employed","higher vocational","764","0.797890727547062","0.772645471086257","0.823135984007867"
"No, not limited","2011","Employed","higher education","2640","0.814622012213524","0.801239126492512","0.828004897934537"
"Yes, strongly limited","2012","Not Employed","in school","4","","",""
"Yes, strongly limited","2012","Not Employed","inadequately","57","0.349117953188802","0.284336056193935","0.413899850183669"
"Yes, strongly limited","2012","Not Employed","general elemantary","356","0.261844581414045","0.23967734462253","0.28401181820556"
"Yes, strongly limited","2012","Not Employed","middle vocational","1030","0.227368183242307","0.215632694235174","0.239103672249441"
"Yes, strongly limited","2012","Not Employed","vocational + Abi","62","0.201053600092584","0.162632066188519","0.239475133996649"
"Yes, strongly limited","2012","Not Employed","higher vocational","119","0.243033498524338","0.205989669055589","0.280077327993087"
"Yes, strongly limited","2012","Not Employed","higher education","211","0.17475838373528","0.155858820739946","0.193657946730614"
"Yes, strongly limited","2012","Employed","in school","","","",""
"Yes, strongly limited","2012","Employed","inadequately","12","","",""
"Yes, strongly limited","2012","Employed","general elemantary","70","0.0478826289101766","0.0363858973891465","0.0593793604312067"
"Yes, strongly limited","2012","Employed","middle vocational","388","0.0506957528282731","0.0459979765173373","0.0553935291392089"
"Yes, strongly limited","2012","Employed","vocational + Abi","47","0.0259752923785682","0.0180025164714481","0.0339480682856884"
"Yes, strongly limited","2012","Employed","higher vocational","45","0.024136734376982","0.0156355454628321","0.032637923291132"
"Yes, strongly limited","2012","Employed","higher education","120","0.023743126378685","0.0192978015447034","0.0281884512126666"
"Yes, somewhat limited","2012","Not Employed","in school","38","0.0798526922969445","0.0522328820540445","0.107472502539844"
"Yes, somewhat limited","2012","Not Employed","inadequately","58","0.345004911909697","0.280402596434393","0.409607227385001"
"Yes, somewhat limited","2012","Not Employed","general elemantary","519","0.378508606749334","0.354053402309001","0.402963811189668"
"Yes, somewhat limited","2012","Not Employed","middle vocational","1632","0.361416626783233","0.347965368296521","0.374867885269946"
"Yes, somewhat limited","2012","Not Employed","vocational + Abi","91","0.308792865713262","0.264503681063875","0.353082050362649"
"Yes, somewhat limited","2012","Not Employed","higher vocational","194","0.395489113052212","0.353259820469852","0.437718405634571"
"Yes, somewhat limited","2012","Not Employed","higher education","562","0.374414221767885","0.350328381937257","0.398500061598513"
"Yes, somewhat limited","2012","Employed","in school","13","","",""
"Yes, somewhat limited","2012","Employed","inadequately","44","0.305243485812776","0.235813951118179","0.374673020507373"
"Yes, somewhat limited","2012","Employed","general elemantary","279","0.212925697627679","0.190883136296033","0.234968258959324"
"Yes, somewhat limited","2012","Employed","middle vocational","1808","0.231619753431992","0.222585760913872","0.240653745950111"
"Yes, somewhat limited","2012","Employed","vocational + Abi","303","0.207661599076688","0.187329706913944","0.227993491239433"
"Yes, somewhat limited","2012","Employed","higher vocational","271","0.203821846278284","0.181507898075462","0.226135794481105"
"Yes, somewhat limited","2012","Employed","higher education","815","0.180893761420243","0.169654587057317","0.192132935783168"
"No, not limited","2012","Not Employed","in school","328","0.904762603387774","0.874852472926556","0.934672733848993"
"No, not limited","2012","Not Employed","inadequately","93","0.305877134901501","0.243257849721753","0.36849642008125"
"No, not limited","2012","Not Employed","general elemantary","636","0.359646811836621","0.335449687601382","0.38384393607186"
