"ple0009","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","in school","Urban Area","1","","",""
"Yes, strongly limited","2011","in school","Rural Area","1","","",""
"Yes, strongly limited","2011","inadequately","Urban Area","29","","",""
"Yes, strongly limited","2011","inadequately","Rural Area","16","","",""
"Yes, strongly limited","2011","general elemantary","Urban Area","222","0.178216053594406","0.158290270260413","0.1981418369284"
"Yes, strongly limited","2011","general elemantary","Rural Area","120","0.162099505468591","0.135564080008275","0.188634930928907"
"Yes, strongly limited","2011","middle vocational","Urban Area","716","0.120460955348969","0.11252838743937","0.128393523258568"
"Yes, strongly limited","2011","middle vocational","Rural Area","465","0.116709149882629","0.106764136422248","0.126654163343009"
"Yes, strongly limited","2011","vocational + Abi","Urban Area","56","0.0612667027290792","0.0454487197243584","0.0770846857337999"
"Yes, strongly limited","2011","vocational + Abi","Rural Area","17","","",""
"Yes, strongly limited","2011","higher vocational","Urban Area","82","0.108215225850824","0.0875608338877305","0.128869617813918"
"Yes, strongly limited","2011","higher vocational","Rural Area","63","0.103803755647671","0.0788520500282713","0.128755461267071"
"Yes, strongly limited","2011","higher education","Urban Area","169","0.0543572830248758","0.0465445432336852","0.0621700228160665"
"Yes, strongly limited","2011","higher education","Rural Area","103","0.0877888520664464","0.0725687899013105","0.103008914231582"
"Yes, somewhat limited","2011","in school","Urban Area","15","","",""
"Yes, somewhat limited","2011","in school","Rural Area","2","","",""
"Yes, somewhat limited","2011","inadequately","Urban Area","46","0.275231953134456","0.207289223309674","0.343174682959238"
"Yes, somewhat limited","2011","inadequately","Rural Area","22","","",""
"Yes, somewhat limited","2011","general elemantary","Urban Area","381","0.27110566608451","0.24796026291199","0.294251069257031"
"Yes, somewhat limited","2011","general elemantary","Rural Area","183","0.245563978258055","0.214573196943664","0.276554759572446"
"Yes, somewhat limited","2011","middle vocational","Urban Area","1395","0.223008295871936","0.212863769257403","0.233152822486469"
"Yes, somewhat limited","2011","middle vocational","Rural Area","874","0.231497678351498","0.218433052749567","0.244562303953428"
"Yes, somewhat limited","2011","vocational + Abi","Urban Area","149","0.204801218305439","0.178183436533324","0.231419000077553"
"Yes, somewhat limited","2011","vocational + Abi","Rural Area","56","0.162644163011572","0.122210101371594","0.203078224651551"
"Yes, somewhat limited","2011","higher vocational","Urban Area","194","0.215289408755959","0.187961632549053","0.242617184962865"
"Yes, somewhat limited","2011","higher vocational","Rural Area","132","0.238159868982979","0.203313433548082","0.273006304417877"
"Yes, somewhat limited","2011","higher education","Urban Area","602","0.195547401600901","0.181879960762186","0.209214842439615"
"Yes, somewhat limited","2011","higher education","Rural Area","289","0.220944985553195","0.19863110048183","0.243258870624561"
"No, not limited","2011","in school","Urban Area","220","0.917865463498005","0.882835110848463","0.952895816147546"
"No, not limited","2011","in school","Rural Area","74","0.975554376997561","0.941061531408276","1.01004722258685"
"No, not limited","2011","inadequately","Urban Area","91","0.501311366909352","0.42525027466435","0.577372459154354"
"No, not limited","2011","inadequately","Rural Area","28","","",""
"No, not limited","2011","general elemantary","Urban Area","814","0.550678280321083","0.524778812172171","0.576577748469996"
"No, not limited","2011","general elemantary","Rural Area","438","0.592336516273354","0.556955186929103","0.627717845617605"
"No, not limited","2011","middle vocational","Urban Area","4357","0.656530748779095","0.644958052572759","0.668103444985432"
"No, not limited","2011","middle vocational","Rural Area","2665","0.651793171765874","0.637036969434705","0.666549374097042"
"No, not limited","2011","vocational + Abi","Urban Area","678","0.733932078965482","0.704785208388613","0.763078949542352"
"No, not limited","2011","vocational + Abi","Rural Area","247","0.77247439183734","0.726540812439237","0.818407971235443"
"No, not limited","2011","higher vocational","Urban Area","593","0.676495365393217","0.645391750289262","0.707598980497172"
"No, not limited","2011","higher vocational","Rural Area","379","0.65803637536935","0.619229645152876","0.696843105585824"
"No, not limited","2011","higher education","Urban Area","2464","0.750095315374224","0.735175743061237","0.76501488768721"
"No, not limited","2011","higher education","Rural Area","936","0.691266162380358","0.666419742593888","0.716112582166828"
"Yes, strongly limited","2012","in school","Urban Area","3","","",""
