"ple0009","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","(0) in school","Male","","","",""
"Yes, strongly limited","2011","(0) in school","Female","2","","",""
"Yes, strongly limited","2011","(1a) inadequately completed","Male","15","","",""
"Yes, strongly limited","2011","(1a) inadequately completed","Female","29","","",""
"Yes, strongly limited","2011","(1b) general elementary school","Male","63","0.10946161974515","0.0816750793583024","0.137248160131998"
"Yes, strongly limited","2011","(1b) general elementary school","Female","255","0.251517973024915","0.226772352851853","0.276263593197976"
"Yes, strongly limited","2011","(1c) basic vocational qualification","Male","444","0.152082611489045","0.139073330885606","0.165091892092485"
"Yes, strongly limited","2011","(1c) basic vocational qualification","Female","397","0.169137529522878","0.154541680969294","0.183733378076462"
"Yes, strongly limited","2011","(2b) intermediate general qualification","Male","5","","",""
"Yes, strongly limited","2011","(2b) intermediate general qualification","Female","31","0.103310818845848","0.0708150357349609","0.135806601956735"
"Yes, strongly limited","2011","(2a) intermediate vocational","Male","177","0.087094414555155","0.075022934085388","0.0991658950249221"
"Yes, strongly limited","2011","(2a) intermediate vocational","Female","227","0.0862574392765555","0.0759845401289075","0.0965303384242035"
"Yes, strongly limited","2011","(2c_gen) general maturity certificate","Male","8","","",""
"Yes, strongly limited","2011","(2c_gen) general maturity certificate","Female","16","","",""
"Yes, strongly limited","2011","(2c_voc) vocational maturity certificate","Male","52","0.0996890057657308","0.0770213431469128","0.122356668384549"
"Yes, strongly limited","2011","(2c_voc) vocational maturity certificate","Female","55","0.0536431036799421","0.0389393152015939","0.0683468921582902"
"Yes, strongly limited","2011","(3a) lower tertiary education","Male","72","0.0779218155462442","0.0608044847092064","0.095039146383282"
"Yes, strongly limited","2011","(3a) lower tertiary education","Female","56","0.0733252015643901","0.0552507549142032","0.0913996482145769"
"Yes, strongly limited","2011","(3b) higher tertiary education","Male","80","0.0551286674262599","0.043632310543652","0.0666250243088678"
"Yes, strongly limited","2011","(3b) higher tertiary education","Female","64","0.0533601323093435","0.0411801947099369","0.06554006990875"
"Yes, somewhat limited","2011","(0) in school","Male","9","","",""
"Yes, somewhat limited","2011","(0) in school","Female","9","","",""
"Yes, somewhat limited","2011","(1a) inadequately completed","Male","28","","",""
"Yes, somewhat limited","2011","(1a) inadequately completed","Female","52","0.367810627184496","0.288498490331942","0.447122764037049"
"Yes, somewhat limited","2011","(1b) general elementary school","Male","117","0.220130297478969","0.183255626302887","0.257004968655052"
"Yes, somewhat limited","2011","(1b) general elementary school","Female","370","0.328607851767677","0.301819238085515","0.35539646544984"
"Yes, somewhat limited","2011","(1c) basic vocational qualification","Male","705","0.244686464143519","0.229112278891309","0.260260649395729"
"Yes, somewhat limited","2011","(1c) basic vocational qualification","Female","708","0.294457280265748","0.276710580936215","0.312203979595281"
"Yes, somewhat limited","2011","(2b) intermediate general qualification","Male","18","","",""
"Yes, somewhat limited","2011","(2b) intermediate general qualification","Female","66","0.193209405245861","0.151056483159825","0.235362327331897"
"Yes, somewhat limited","2011","(2a) intermediate vocational","Male","382","0.188289155651054","0.171552611794241","0.205025699507868"
"Yes, somewhat limited","2011","(2a) intermediate vocational","Female","587","0.225239572473372","0.209953747618301","0.240525397328442"
"Yes, somewhat limited","2011","(2c_gen) general maturity certificate","Male","43","0.112361466949621","0.0816421292624009","0.14308080463684"
"Yes, somewhat limited","2011","(2c_gen) general maturity certificate","Female","60","0.115728426751598","0.0869298001569475","0.144527053346248"
"Yes, somewhat limited","2011","(2c_voc) vocational maturity certificate","Male","124","0.165701112039178","0.137568479422285","0.193833744656071"
"Yes, somewhat limited","2011","(2c_voc) vocational maturity certificate","Female","154","0.196684004073284","0.170743850063942","0.222624158082625"
"Yes, somewhat limited","2011","(3a) lower tertiary education","Male","203","0.229995374812391","0.20312158860803","0.256869161016753"
"Yes, somewhat limited","2011","(3a) lower tertiary education","Female","164","0.22456363676273","0.195629035671176","0.253498237854284"
"Yes, somewhat limited","2011","(3b) higher tertiary education","Male","271","0.175845378147189","0.15666951234757","0.195021243946808"
"Yes, somewhat limited","2011","(3b) higher tertiary education","Female","253","0.196729366251296","0.175186188710042","0.218272543792551"
"No, not limited","2011","(0) in school","Male","154","0.945432838657959","0.910564174368826","0.980301502947093"
"No, not limited","2011","(0) in school","Female","140","0.908100780080831","0.862023954174612","0.95417760598705"
