"ple0009","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, strongly limited","2011","in school","2","","",""
"Yes, strongly limited","2011","inadequately","45","0.229252172559537","0.175162172339061","0.283342172780012"
"Yes, strongly limited","2011","general elemantary","342","0.172994312792284","0.1570357957453","0.188952829839269"
"Yes, strongly limited","2011","middle vocational","1181","0.119153471459572","0.112948543442022","0.125358399477122"
"Yes, strongly limited","2011","vocational + Abi","73","0.0621463309743877","0.04850393769638","0.0757887242523954"
"Yes, strongly limited","2011","higher vocational","145","0.106653647338465","0.0907274271495354","0.122579867527394"
"Yes, strongly limited","2011","higher education","272","0.062790425391502","0.0557517987717004","0.0698290520113037"
"Yes, somewhat limited","2011","in school","17","","",""
"Yes, somewhat limited","2011","inadequately","68","0.288810925617183","0.230492814925642","0.347129036308724"
"Yes, somewhat limited","2011","general elemantary","564","0.262830192177984","0.244258829689676","0.281401554666292"
"Yes, somewhat limited","2011","middle vocational","2269","0.225966799696972","0.217956746760586","0.233976852633358"
"Yes, somewhat limited","2011","vocational + Abi","205","0.194542524255833","0.172173663861778","0.216911384649887"
"Yes, somewhat limited","2011","higher vocational","326","0.223385126875682","0.201894706822535","0.244875546928828"
"Yes, somewhat limited","2011","higher education","891","0.201953964241491","0.190305651557324","0.213602276925657"
"No, not limited","2011","in school","294","0.928697475712127","0.90018955728623","0.957205394138023"
"No, not limited","2011","inadequately","119","0.48193690182328","0.417639930155988","0.546233873490572"
"No, not limited","2011","general elemantary","1252","0.564175495029732","0.543254357089406","0.585096632970058"
"No, not limited","2011","middle vocational","7022","0.654879728843457","0.64577432353107","0.663985134155844"
"No, not limited","2011","vocational + Abi","925","0.74331114476978","0.718627794500479","0.76799449503908"
"No, not limited","2011","higher vocational","972","0.669961225785854","0.645699469130888","0.694222982440819"
"No, not limited","2011","higher education","3400","0.735255610367007","0.722454270943778","0.748056949790237"
"Yes, strongly limited","2012","in school","4","","",""
"Yes, strongly limited","2012","inadequately","69","0.242208540168462","0.198962435485567","0.285454644851357"
"Yes, strongly limited","2012","general elemantary","426","0.166880710590016","0.15315762908015","0.180603792099881"
"Yes, strongly limited","2012","middle vocational","1418","0.120201996578014","0.11467046443774","0.125733528718288"
"Yes, strongly limited","2012","vocational + Abi","109","0.065126570869265","0.0541663166047633","0.0760868251337667"
"Yes, strongly limited","2012","higher vocational","164","0.094326528606384","0.0806985147777056","0.107954542435062"
"Yes, strongly limited","2012","higher education","331","0.0645882184004732","0.0583981225406999","0.0707783142602466"
"Yes, somewhat limited","2012","in school","51","0.0972108512144164","0.0703712720065273","0.124050430422305"
"Yes, somewhat limited","2012","inadequately","102","0.327820850770639","0.280436141453274","0.375205560088004"
"Yes, somewhat limited","2012","general elemantary","798","0.305017063937714","0.288071964697997","0.321962163177431"
"Yes, somewhat limited","2012","middle vocational","3440","0.282684274908054","0.275024709760518","0.29034384005559"
"Yes, somewhat limited","2012","vocational + Abi","394","0.230276727335027","0.211576045195974","0.248977409474081"
"Yes, somewhat limited","2012","higher vocational","465","0.265280434155433","0.244695796398931","0.285865071911935"
"Yes, somewhat limited","2012","higher education","1377","0.233235234390312","0.222585287115544","0.24388518166508"
"No, not limited","2012","in school","413","0.890982022295011","0.862745663234353","0.919218381355669"
"No, not limited","2012","inadequately","206","0.429970609060898","0.379996457995563","0.479944760126233"
"No, not limited","2012","general elemantary","1612","0.52810222547227","0.509729315744986","0.546475135199555"
"No, not limited","2012","middle vocational","8419","0.597113728513932","0.588770812416619","0.605456644611245"
"No, not limited","2012","vocational + Abi","1444","0.704596701795708","0.684331866039516","0.724861537551899"
"No, not limited","2012","higher vocational","1138","0.640393037238183","0.618017825026985","0.662768249449381"
"No, not limited","2012","higher education","4349","0.702176547209215","0.690660010101971","0.713693084316458"
"Yes, strongly limited","2013","in school","6","","",""
"Yes, strongly limited","2013","inadequately","99","0.215681633174163","0.183615814956447","0.247747451391879"
"Yes, strongly limited","2013","general elemantary","453","0.163101804575024","0.151192426995771","0.175011182154278"
"Yes, strongly limited","2013","middle vocational","1401","0.122348810265618","0.116935035718625","0.12776258481261"
"Yes, strongly limited","2013","vocational + Abi","140","0.062350383709873","0.0525870012247737","0.0721137661949723"
"Yes, strongly limited","2013","higher vocational","139","0.09408214584717","0.0802368520950334","0.107927439599307"
"Yes, strongly limited","2013","higher education","339","0.0577185346232682","0.0521845212272683","0.0632525480192681"
"Yes, somewhat limited","2013","in school","53","0.0866926820351595","0.064632567110522","0.108752796959797"
"Yes, somewhat limited","2013","inadequately","161","0.241854264749764","0.208469926268434","0.275238603231094"
"Yes, somewhat limited","2013","general elemantary","887","0.272977035288826","0.258616835348237","0.287337235229414"
"Yes, somewhat limited","2013","middle vocational","3357","0.260256395183386","0.253007352910282","0.26750543745649"
"Yes, somewhat limited","2013","vocational + Abi","424","0.180709975180264","0.165172861452292","0.196247088908236"
"Yes, somewhat limited","2013","higher vocational","450","0.268336014669712","0.247322462156055","0.289349567183368"
"Yes, somewhat limited","2013","higher education","1308","0.209274293184114","0.199621275441543","0.218927310926685"
"No, not limited","2013","in school","566","0.903444348471077","0.880289196566644","0.92659950037551"
"No, not limited","2013","inadequately","372","0.542464102076073","0.503623349084172","0.581304855067974"
"No, not limited","2013","general elemantary","2357","0.56392116013615","0.547936070789103","0.579906249483197"
"No, not limited","2013","middle vocational","9316","0.617394794550996","0.609365151555263","0.62542443754673"
"No, not limited","2013","vocational + Abi","1792","0.756939641109863","0.739619631033479","0.774259651186247"
"No, not limited","2013","higher vocational","1119","0.637581839483118","0.614784870785822","0.660378808180415"
"No, not limited","2013","higher education","5175","0.733007172192618","0.722509424196798","0.743504920188439"
"Yes, strongly limited","2014","in school","","","",""
"Yes, strongly limited","2014","inadequately","","","",""
"Yes, strongly limited","2014","general elemantary","","","",""
"Yes, strongly limited","2014","middle vocational","","","",""
"Yes, strongly limited","2014","vocational + Abi","","","",""
"Yes, strongly limited","2014","higher vocational","","","",""
"Yes, strongly limited","2014","higher education","","","",""
"Yes, somewhat limited","2014","in school","","","",""
"Yes, somewhat limited","2014","inadequately","","","",""
"Yes, somewhat limited","2014","general elemantary","","","",""
"Yes, somewhat limited","2014","middle vocational","","","",""
"Yes, somewhat limited","2014","vocational + Abi","","","",""
"Yes, somewhat limited","2014","higher vocational","","","",""
"Yes, somewhat limited","2014","higher education","","","",""
"No, not limited","2014","in school","","","",""
"No, not limited","2014","inadequately","","","",""
"No, not limited","2014","general elemantary","","","",""
"No, not limited","2014","middle vocational","","","",""
"No, not limited","2014","vocational + Abi","","","",""
"No, not limited","2014","higher vocational","","","",""
"No, not limited","2014","higher education","","","",""
"Yes, strongly limited","2015","in school","5","","",""
"Yes, strongly limited","2015","inadequately","90","0.262389331415786","0.225041003109526","0.299737659722046"
"Yes, strongly limited","2015","general elemantary","376","0.159993244606074","0.146761932404951","0.173224556807197"
"Yes, strongly limited","2015","middle vocational","1255","0.127372705522451","0.121407462413577","0.133337948631325"
"Yes, strongly limited","2015","vocational + Abi","124","0.0680524165978888","0.0574172876299946","0.078687545565783"
"Yes, strongly limited","2015","higher vocational","139","0.109503828385114","0.0937010612218019","0.125306595548427"
"Yes, strongly limited","2015","higher education","314","0.0614826382355756","0.0555836737997957","0.0673816026713554"
"Yes, somewhat limited","2015","in school","40","0.0915899367658429","0.0621592934145448","0.121020580117141"
"Yes, somewhat limited","2015","inadequately","119","0.250614884868815","0.213823981761092","0.287405787976538"
"Yes, somewhat limited","2015","general elemantary","725","0.27674679696476","0.260599598279937","0.292893995649583"
"Yes, somewhat limited","2015","middle vocational","3118","0.277784450625959","0.269770199487518","0.2857987017644"
"Yes, somewhat limited","2015","vocational + Abi","404","0.211011728891396","0.193780596746745","0.228242861036046"
"Yes, somewhat limited","2015","higher vocational","398","0.258736866809787","0.236574414231186","0.280899319388388"
"Yes, somewhat limited","2015","higher education","1229","0.201040778324142","0.191198791932155","0.210882764716128"
"No, not limited","2015","in school","324","0.901054170731219","0.870588614980423","0.931519726482014"
"No, not limited","2015","inadequately","324","0.4869957837154","0.444562410768125","0.529429156662674"
"No, not limited","2015","general elemantary","1848","0.563259958429166","0.545358984927589","0.581160931930742"
"No, not limited","2015","middle vocational","7626","0.59484284385159","0.58605892243041","0.603626765272769"
"No, not limited","2015","vocational + Abi","1626","0.720935854510716","0.701993865744901","0.73987784327653"
"No, not limited","2015","higher vocational","963","0.631759304805099","0.607350631428757","0.656167978181441"
"No, not limited","2015","higher education","4827","0.737476583440283","0.726671291227903","0.748281875652662"
