"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","3.17","3","7011","1","2","4","6","7","3.13","3.21","1","7","3","3"
"2005","1-pers.-HH","3.09","3","2955","1","2","4","6","7","3.03","3.15","1","7","3","3"
"2005","Couple + C. GT 16 ","3.45","3","3639","1","2","5","6","7","3.4","3.5","1","7","3","3"
"2005","Couple + C. LE 16","3.42","3","3704","1","2","5","6","7","3.37","3.47","1","7","3","3"
"2005","Couple + C. LE and GT 16","3.47","3","1700","1","2","5","6","7","3.39","3.55","1","7","3","3"
"2005","Single parent","3.45","3","1095","1","2","5","6","7","3.34","3.56","1","7","3","4"
"2006","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Single parent","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Single parent","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Single parent","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Single parent","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","3.14","3","6310","1","2","4","6","7","3.1","3.18","1","7","3","3"
"2010","1-pers.-HH","2.99","3","2740","1","2","4","5","7","2.93","3.05","1","7","3","3"
"2010","Couple + C. GT 16 ","3.44","3","2824","1","2","5","6","7","3.38","3.5","1","7","3","3"
"2010","Couple + C. LE 16","3.33","3","2547","1","2","5","6","7","3.26","3.4","1","7","3","3"
"2010","Couple + C. LE and GT 16","3.23","3","1043","1","2","4","6","7","3.13","3.33","1","7","3","3"
"2010","Single parent","3.31","3","885","1","2","5","6","7","3.2","3.42","1","7","3","3"
"2011","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Single parent","","","","","","","","","","","","","",""
"2012","(Married) couple without C.","","","","","","","","","","","","","",""
"2012","1-pers.-HH","","","","","","","","","","","","","",""
"2012","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2012","Couple + C. LE 16","","","","","","","","","","","","","",""
"2012","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2012","Single parent","","","","","","","","","","","","","",""
"2013","(Married) couple without C.","","","","","","","","","","","","","",""
"2013","1-pers.-HH","","","","","","","","","","","","","",""
"2013","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2013","Couple + C. LE 16","","","","","","","","","","","","","",""
"2013","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2013","Single parent","","","","","","","","","","","","","",""
"2014","(Married) couple without C.","","","","","","","","","","","","","",""
"2014","1-pers.-HH","","","","","","","","","","","","","",""
"2014","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2014","Couple + C. LE 16","","","","","","","","","","","","","",""
"2014","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2014","Single parent","","","","","","","","","","","","","",""
"2015","(Married) couple without C.","2.94","3","7918","1","2","4","5","7","2.9","2.98","1","7","2","3"
"2015","1-pers.-HH","2.78","2","3718","1","1","4","5","7","2.72","2.84","1","7","2","2"
"2015","Couple + C. GT 16 ","3.07","3","2949","1","2","4","6","7","3.01","3.13","1","7","3","3"
"2015","Couple + C. LE 16","2.9","3","6707","1","2","4","5","7","2.86","2.94","1","7","2","2"
"2015","Couple + C. LE and GT 16","3.02","3","2217","1","2","4","6","7","2.95","3.09","1","7","2","3"
"2015","Single parent","2.88","2","2389","1","1","4","6","7","2.81","2.95","1","7","2","2"
"2016","(Married) couple without C.","2.46","2","168","1","1","3","5","7","2.22","2.7","1","7","1","1"
"2016","1-pers.-HH","2.02","1","939","1","1","3","5","7","1.91","2.13","1","7","1","1"
"2016","Couple + C. GT 16 ","2.25","1.04","82","1","1","4","4","6","1.91","2.59","1","7","1","1"
"2016","Couple + C. LE 16","2.12","1","1853","1","1","3","5","7","2.05","2.19","1","7","1","1"
"2016","Couple + C. LE and GT 16","2.89","1","409","1","1","5","6","7","2.74","3.04","1","7","1","1"
