"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(Married) couple without C.","3.28","3","2353","1","2","4","6","7","3.21","3.35","1","7","3","3"
"2005","Full Time","1-pers.-HH","3.21","3","1063","1","2","4","6","7","3.11","3.31","1","7","3","3"
"2005","Full Time","Couple + C. GT 16 ","3.4","3","1582","1","2","4","6","7","3.32","3.48","1","7","3","3"
"2005","Full Time","Couple + C. LE 16","3.46","3","1833","1","2","5","6","7","3.38","3.54","1","7","3","3"
"2005","Full Time","Couple + C. LE and GT 16","3.32","3","649","1","2","5","6","7","3.19","3.45","1","7","3","3"
"2005","Full Time","Single parent","3.48","3","350","1","2","5","6","7","3.29","3.67","1","7","3","4"
"2005","Not Working","(Married) couple without C.","3.1","3","3486","1","1","4","6","7","3.04","3.16","1","7","3","3"
"2005","Not Working","1-pers.-HH","2.93","3","1426","1","1","4","6","7","2.84","3.02","1","7","2","3"
"2005","Not Working","Couple + C. GT 16 ","3.56","4","1075","1","2","5","6","7","3.46","3.66","1","7","3","4"
"2005","Not Working","Couple + C. LE 16","3.49","3","666","1","2","5","6","7","3.36","3.62","1","7","3","3"
"2005","Not Working","Couple + C. LE and GT 16","3.8","4","543","1","2","5","7","7","3.65","3.95","1","7","3","4"
"2005","Not Working","Single parent","3.49","3","388","1","2","5","6","7","3.3","3.68","1","7","3","4"
"2005","Part Time","(Married) couple without C.","3.16","3","1172","1","2","4","6","7","3.06","3.26","1","7","3","3"
"2005","Part Time","1-pers.-HH","3.35","3","466","1","2","5","6","7","3.19","3.51","1","7","3","4"
"2005","Part Time","Couple + C. GT 16 ","3.39","3","982","1","2","4","6","7","3.29","3.49","1","7","3","3"
"2005","Part Time","Couple + C. LE 16","3.32","3","1205","1","2","4","6","7","3.22","3.42","1","7","3","3"
"2005","Part Time","Couple + C. LE and GT 16","3.3","3","508","1","2","5","6","7","3.15","3.45","1","7","3","3"
