"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","2.92","3","1734","1","2","4","5","7","2.85","2.99","1","7","2","3"
"2005","college entrance qualification","1-pers.-HH","2.9","3","784","1","2","4","5","7","2.79","3.01","1","7","2","3"
"2005","college entrance qualification","Couple + C. GT 16 ","3.41","3","899","1","2","4","6","7","3.31","3.51","1","7","3","3"
"2005","college entrance qualification","Couple + C. LE 16","3.13","3","1146","1","2","4","5","7","3.04","3.22","1","7","3","3"
"2005","college entrance qualification","Couple + C. LE and GT 16","3","3","329","1","2","4","5","7","2.83","3.17","1","7","3","3"
"2005","college entrance qualification","Single parent","3.07","3","187","1","2","4","6","7","2.82","3.32","1","7","2","3"
"2005","lower secondary degree","(Married) couple without C.","3.27","3","2993","1","2","5","6","7","3.2","3.34","1","7","3","3"
"2005","lower secondary degree","1-pers.-HH","3.2","3","1230","1","2","4","6","7","3.1","3.3","1","7","3","3"
"2005","lower secondary degree","Couple + C. GT 16 ","3.51","3","971","1","2","5","6","7","3.4","3.62","1","7","3","4"
"2005","lower secondary degree","Couple + C. LE 16","3.65","4","931","1","2","5","6","7","3.54","3.76","1","7","3","4"
"2005","lower secondary degree","Couple + C. LE and GT 16","3.67","4","390","1","2","5","6","7","3.49","3.85","1","7","3","4"
"2005","lower secondary degree","Single parent","3.5","4","344","1","2","5","6","7","3.31","3.69","1","7","3","4"
"2005","no degree/no degree yet","(Married) couple without C.","2.89","2","81","1","1","4","6","7","2.47","3.31","1","7","2","4"
"2005","no degree/no degree yet","1-pers.-HH","2.99","3","37","1","2","4","6","7","2.42","3.56","1","7","2","3"
"2005","no degree/no degree yet","Couple + C. GT 16 ","3.66","4","302","1","2","5","6","7","3.47","3.85","1","7","3","4"
"2005","no degree/no degree yet","Couple + C. LE 16","3.46","4","37","1","1","5","6","7","2.79","4.13","1","7","2","4"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","3.78","4","283","1","2","5","7","7","3.57","3.99","1","7","3","4"
"2005","no degree/no degree yet","Single parent","4.05","4","116","1","2","6","7","7","3.68","4.42","1","7","3","4"
"2005","Other degree","(Married) couple without C.","3.25","3","348","1","1","5","6","7","3.06","3.44","1","7","2","3"
"2005","Other degree","1-pers.-HH","3.24","3","97","1","2","4","6","7","2.88","3.6","1","7","2","4"
"2005","Other degree","Couple + C. GT 16 ","3.38","3","220","1","2","4","7","7","3.13","3.63","1","7","3","4"
"2005","Other degree","Couple + C. LE 16","3.35","3","211","1","2","5","6","7","3.09","3.61","1","7","3","4"
"2005","Other degree","Couple + C. LE and GT 16","3.03","3","118","1","1","4","6","7","2.68","3.38","1","7","2","3"
"2005","Other degree","Single parent","3.2","3","62","1","2","4","5","7","2.73","3.67","1","7","2","4"
"2005","secondary school degree","(Married) couple without C.","3.15","3","1794","1","2","4","6","7","3.07","3.23","1","7","3","3"
"2005","secondary school degree","1-pers.-HH","3.07","3","770","1","2","4","6","7","2.95","3.19","1","7","3","3"
"2005","secondary school degree","Couple + C. GT 16 ","3.31","3","1110","1","2","4","6","7","3.21","3.41","1","7","3","3"
