"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","direct migration background","3.29","3","1363","1","2","5","6","7","3.19","3.39","1","7","3","3"
"2005","Employed","indirect migration background","3.56","3","545","1","2","5","6","7","3.41","3.71","1","7","3","4"
"2005","Employed","no migration background","3.32","3","10908","1","2","4","6","7","3.29","3.35","1","7","3","3"
"2005","Not Employed","direct migration background","3.3","3","996","1","2","5","6","7","3.18","3.42","1","7","3","3"
"2005","Not Employed","indirect migration background","3.72","4","282","1","2","5","7","7","3.51","3.93","1","7","4","4"
"2005","Not Employed","no migration background","3.16","3","6565","1","2","4","6","7","3.12","3.2","1","7","3","3"
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Employed","no migration background","","","","","","","","","","","","","",""
"2009","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Employed","no migration background","","","","","","","","","","","","","",""
"2010","Employed","direct migration background","3.3","3","843","1","2","5","6","7","3.18","3.42","1","7","3","3"
"2010","Employed","indirect migration background","3.45","3","479","1","2","5","6","7","3.29","3.61","1","7","3","3"
"2010","Employed","no migration background","3.22","3","9009","1","2","4","6","7","3.19","3.25","1","7","3","3"
"2010","Not Employed","direct migration background","3.25","3","615","1","2","5","6","7","3.11","3.39","1","7","3","3"
"2010","Not Employed","indirect migration background","3.36","3","175","1","1","4","6","7","3.08","3.64","1","7","3","3"
"2010","Not Employed","no migration background","3.05","3","5533","1","2","4","6","7","3","3.1","1","7","3","3"
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Employed","no migration background","","","","","","","","","","","","","",""
"2012","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2012","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2012","Not Employed","no migration background","","","","","","","","","","","","","",""
"2013","Employed","direct migration background","","","","","","","","","","","","","",""
"2013","Employed","indirect migration background","","","","","","","","","","","","","",""
"2013","Employed","no migration background","","","","","","","","","","","","","",""
"2013","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2013","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2013","Not Employed","no migration background","","","","","","","","","","","","","",""
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","2.83","2","2975","1","1","4","5","7","2.77","2.89","1","7","2","2"
"2015","Employed","indirect migration background","3.01","3","1186","1","2","4","6","7","2.91","3.11","1","7","2","3"
"2015","Employed","no migration background","2.91","3","12445","1","2","4","5","7","2.88","2.94","1","7","2","3"
"2015","Not Employed","direct migration background","2.79","2","2797","1","1","4","6","7","2.72","2.86","1","7","2","2"
"2015","Not Employed","indirect migration background","2.84","2","498","1","2","4","6","7","2.67","3.01","1","7","2","3"
"2015","Not Employed","no migration background","2.94","3","6817","1","1","4","6","7","2.9","2.98","1","7","2","3"
"2016","Employed","direct migration background","","","","","","","","","","","","","",""
"2016","Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Employed","no migration background","","","","","","","","","","","","","",""
"2016","Not Employed","direct migration background","2.13","1","4287","1","1","3","5","7","2.08","2.18","1","7","1","1"
"2016","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2016","Not Employed","no migration background","","","","","","","","","","","","","",""
"2017","Employed","direct migration background","","","","","","","","","","","","","",""
"2017","Employed","indirect migration background","","","","","","","","","","","","","",""
"2017","Employed","no migration background","","","","","","","","","","","","","",""
"2017","Not Employed","direct migration background","1.92","1","2853","1","1","2","4","7","1.86","1.98","1","7","1","1"
"2017","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2017","Not Employed","no migration background","","","","","","","","","","","","","",""
"2018","Employed","direct migration background","","","","","","","","","","","","","",""
"2018","Employed","indirect migration background","","","","","","","","","","","","","",""
"2018","Employed","no migration background","","","","","","","","","","","","","",""
"2018","Not Employed","direct migration background","2.27","1","418","1","1","3","7","7","2.08","2.46","1","7","1","1"
"2018","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2018","Not Employed","no migration background","","","","","","","","","","","","","",""
"2019","Employed","direct migration background","","","","","","","","","","","","","",""
"2019","Employed","indirect migration background","","","","","","","","","","","","","",""
"2019","Employed","no migration background","","","","","","","","","","","","","",""
"2019","Not Employed","direct migration background","2.3","1","275","1","1","3","5","7","2.08","2.52","1","7","1","2"
"2019","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2019","Not Employed","no migration background","","","","","","","","","","","","","",""
