"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","college entrance qualification","3.09","3","2565","1","2","4","5","7","3.03","3.15","1","7","3","3"
"2005","Full Time","lower secondary degree","3.49","3","2006","1","2","5","6","7","3.41","3.57","1","7","3","4"
"2005","Full Time","no degree/no degree yet","3.55","3","55","2","2","4","6","7","3.1","4","1","7","3","4"
"2005","Full Time","Other degree","3.43","3","384","1","2","5","6","7","3.24","3.62","1","7","3","4"
"2005","Full Time","secondary school degree","3.37","3","2875","1","2","4","6","7","3.31","3.43","1","7","3","3"
"2005","Not Working","college entrance qualification","2.92","3","1242","1","2","4","5","7","2.83","3.01","1","7","3","3"
"2005","Not Working","lower secondary degree","3.22","3","3754","1","2","5","6","7","3.16","3.28","1","7","3","3"
"2005","Not Working","no degree/no degree yet","3.61","4","701","1","2","5","7","7","3.47","3.75","1","7","3","4"
"2005","Not Working","Other degree","3.28","3","477","1","2","4","6","7","3.11","3.45","1","7","3","3"
"2005","Not Working","secondary school degree","3.07","3","1522","1","1","4","6","7","2.98","3.16","1","7","3","3"
"2005","Part Time","college entrance qualification","3.04","3","1376","1","2","4","5","7","2.96","3.12","1","7","3","3"
"2005","Part Time","lower secondary degree","3.55","3","1309","1","2","5","6","7","3.45","3.65","1","7","3","4"
"2005","Part Time","no degree/no degree yet","3.38","3","137","1","2","4","6","7","3.11","3.65","1","7","3","4"
"2005","Part Time","Other degree","3.04","3","260","1","1","4","6","7","2.82","3.26","1","7","2","3"
"2005","Part Time","secondary school degree","3.27","3","1612","1","2","4","6","7","3.19","3.35","1","7","3","3"
"2006","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Full Time","Other degree","","","","","","","","","","","","","",""
"2006","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2006","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2006","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Not Working","Other degree","","","","","","","","","","","","","",""
"2006","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2006","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Part Time","Other degree","","","","","","","","","","","","","",""
"2006","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Full Time","Other degree","","","","","","","","","","","","","",""
"2007","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Working","Other degree","","","","","","","","","","","","","",""
"2007","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2007","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Part Time","Other degree","","","","","","","","","","","","","",""
"2007","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2008","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Full Time","Other degree","","","","","","","","","","","","","",""
"2008","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2008","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2008","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Not Working","Other degree","","","","","","","","","","","","","",""
"2008","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2008","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2008","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Part Time","Other degree","","","","","","","","","","","","","",""
"2008","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2009","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2009","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2009","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Full Time","Other degree","","","","","","","","","","","","","",""
"2009","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2009","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2009","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2009","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Not Working","Other degree","","","","","","","","","","","","","",""
"2009","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2009","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2009","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2009","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Part Time","Other degree","","","","","","","","","","","","","",""
"2009","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2010","Full Time","college entrance qualification","2.91","3","2281","1","2","4","5","7","2.85","2.97","1","7","2","3"
"2010","Full Time","lower secondary degree","3.63","4","1396","1","2","5","6","7","3.54","3.72","1","7","3","4"
"2010","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","Full Time","Other degree","3.52","3","208","1","2","5","7","7","3.27","3.77","1","7","3","3"
