"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","3.47","3","759","1","2","5","6","7","3.34","3.6","1","7","3","4"
"2005","general elemantary","Urban Area","3.46","3","1638","1","2","5","6","7","3.37","3.55","1","7","3","3"
"2005","higher education","Rural Area","3.04","3","1196","1","2","4","5","7","2.95","3.13","1","7","2","3"
"2005","higher education","Urban Area","2.89","3","2965","1","2","4","5","7","2.84","2.94","1","7","3","3"
"2005","higher vocational","Rural Area","3.16","3","557","1","2","4","5","7","3.03","3.29","1","7","3","3"
"2005","higher vocational","Urban Area","3","3","999","1","2","4","6","7","2.9","3.1","1","7","2","3"
"2005","in school","Rural Area","3.79","4","199","1","2","5","7","7","3.54","4.04","1","7","3","4"
"2005","in school","Urban Area","3.78","4","448","1","2","5","6","7","3.62","3.94","1","7","4","4"
"2005","inadequately","Rural Area","3.26","3","54","1","1","5","6","7","2.7","3.82","1","7","2","4"
"2005","inadequately","Urban Area","3.47","3","177","1","2","5","7","7","3.17","3.77","1","7","3","4"
"2005","middle vocational","Rural Area","3.44","3","3707","1","2","5","6","7","3.38","3.5","1","7","3","3"
"2005","middle vocational","Urban Area","3.26","3","6528","1","2","4","6","7","3.22","3.3","1","7","3","3"
"2005","vocational + Abi","Rural Area","3.24","3","264","1","2","5","6","7","3.04","3.44","1","7","3","4"
"2005","vocational + Abi","Urban Area","3.17","3","868","1","2","4","6","7","3.06","3.28","1","7","3","3"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2009","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2009","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2009","higher education","Rural Area","","","","","","","","","","","","","",""
"2009","higher education","Urban Area","","","","","","","","","","","","","",""
"2009","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2009","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2009","in school","Rural Area","","","","","","","","","","","","","",""
"2009","in school","Urban Area","","","","","","","","","","","","","",""
"2009","inadequately","Rural Area","","","","","","","","","","","","","",""
"2009","inadequately","Urban Area","","","","","","","","","","","","","",""
"2009","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2009","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2009","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2009","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2010","general elemantary","Rural Area","3.47","3","523","1","2","5","6","7","3.31","3.63","1","7","3","4"
"2010","general elemantary","Urban Area","3.33","3","1098","1","2","5","6","7","3.22","3.44","1","7","3","3"
"2010","higher education","Rural Area","2.96","3","1102","1","2","4","5","7","2.87","3.05","1","7","2","3"
"2010","higher education","Urban Area","2.79","3","2728","1","2","4","5","7","2.73","2.85","1","7","2","3"
"2010","higher vocational","Rural Area","3.25","3","479","1","2","4","6","7","3.1","3.4","1","7","3","3"
"2010","higher vocational","Urban Area","3.01","3","777","1","2","4","5","7","2.9","3.12","1","7","3","3"
"2010","in school","Rural Area","3.68","3","69","2","2","5","7","7","3.27","4.09","1","7","3","4"
"2010","in school","Urban Area","3.27","3","200","1","2","4","5","7","3.03","3.51","1","7","3","4"
"2010","inadequately","Rural Area","2.87","2","31","1","2","5","6","7","2.06","3.68","1","7","2","3"
"2010","inadequately","Urban Area","3.13","3","105","1","1","5","6","7","2.74","3.52","1","7","3","4"
"2010","middle vocational","Rural Area","3.42","3","3104","1","2","5","6","7","3.36","3.48","1","7","3","3"
"2010","middle vocational","Urban Area","3.19","3","5205","1","2","4","6","7","3.14","3.24","1","7","3","3"
"2010","vocational + Abi","Rural Area","3.05","3","245","1","2","4","5","7","2.86","3.24","1","7","2","3"
"2010","vocational + Abi","Urban Area","3.03","3","696","1","2","4","6","7","2.91","3.15","1","7","3","3"
"2011","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2011","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2011","higher education","Rural Area","","","","","","","","","","","","","",""
"2011","higher education","Urban Area","","","","","","","","","","","","","",""
"2011","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2011","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2011","in school","Rural Area","","","","","","","","","","","","","",""
"2011","in school","Urban Area","","","","","","","","","","","","","",""
"2011","inadequately","Rural Area","","","","","","","","","","","","","",""
"2011","inadequately","Urban Area","","","","","","","","","","","","","",""
"2011","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2011","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2012","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2012","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2012","higher education","Rural Area","","","","","","","","","","","","","",""
"2012","higher education","Urban Area","","","","","","","","","","","","","",""
"2012","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2012","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2012","in school","Rural Area","","","","","","","","","","","","","",""
"2012","in school","Urban Area","","","","","","","","","","","","","",""
"2012","inadequately","Rural Area","","","","","","","","","","","","","",""
"2012","inadequately","Urban Area","","","","","","","","","","","","","",""
"2012","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2012","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2012","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2012","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2013","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2013","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2013","higher education","Rural Area","","","","","","","","","","","","","",""
"2013","higher education","Urban Area","","","","","","","","","","","","","",""
"2013","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2013","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2013","in school","Rural Area","","","","","","","","","","","","","",""
"2013","in school","Urban Area","","","","","","","","","","","","","",""
"2013","inadequately","Rural Area","","","","","","","","","","","","","",""
"2013","inadequately","Urban Area","","","","","","","","","","","","","",""
"2013","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2013","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2013","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2013","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2014","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2014","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2014","higher education","Rural Area","","","","","","","","","","","","","",""
"2014","higher education","Urban Area","","","","","","","","","","","","","",""
"2014","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2014","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2014","in school","Rural Area","","","","","","","","","","","","","",""
"2014","in school","Urban Area","","","","","","","","","","","","","",""
"2014","inadequately","Rural Area","","","","","","","","","","","","","",""
"2014","inadequately","Urban Area","","","","","","","","","","","","","",""
"2014","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2014","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2015","general elemantary","Rural Area","3.33","3","969","1","2","5","7","7","3.21","3.45","1","7","3","3"
"2015","general elemantary","Urban Area","2.95","2","1959","1","1","4","6","7","2.87","3.03","1","7","2","3"
"2015","higher education","Rural Area","2.58","2","1731","1","1","3","5","7","2.51","2.65","1","7","2","2"
"2015","higher education","Urban Area","2.6","2","4688","1","1","4","5","7","2.56","2.64","1","7","2","2"
"2015","higher vocational","Rural Area","3.05","3","604","1","2","4","5","7","2.92","3.18","1","7","2","3"
