"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","3.4","3","944","1","2","4","6","7","3.29","3.51","1","7","3","3"
"2005","16-34 y.","1-pers.-HH","3.54","3","694","1","2","5","6","7","3.41","3.67","1","7","3","4"
"2005","16-34 y.","Couple + C. GT 16 ","3.76","4","1339","2","2","5","6","7","3.67","3.85","1","7","4","4"
"2005","16-34 y.","Couple + C. LE 16","3.59","4","1093","1","2","5","6","7","3.48","3.7","1","7","3","4"
"2005","16-34 y.","Couple + C. LE and GT 16","3.84","4","633","1","2","5","7","7","3.7","3.98","1","7","4","4"
"2005","16-34 y.","Single parent","3.86","4","463","1","2","5","7","7","3.69","4.03","1","7","4","4"
"2005","35-65 y.","(Married) couple without C.","3.2","3","3726","1","2","4","6","7","3.15","3.25","1","7","3","3"
"2005","35-65 y.","1-pers.-HH","3.11","3","1187","1","2","4","6","7","3.01","3.21","1","7","3","3"
"2005","35-65 y.","Couple + C. GT 16 ","3.26","3","2135","1","2","4","6","7","3.19","3.33","1","7","3","3"
"2005","35-65 y.","Couple + C. LE 16","3.35","3","2607","1","2","4","6","7","3.29","3.41","1","7","3","3"
"2005","35-65 y.","Couple + C. LE and GT 16","3.23","3","1064","1","2","4","6","7","3.13","3.33","1","7","3","3"
"2005","35-65 y.","Single parent","3.15","3","572","1","2","4","6","7","3","3.3","1","7","3","3"
"2005","66 and older","(Married) couple without C.","3.04","3","2341","1","1","4","6","7","2.97","3.11","1","7","3","3"
"2005","66 and older","1-pers.-HH","2.82","3","1074","1","1","4","5","7","2.71","2.93","1","7","2","3"
"2005","66 and older","Couple + C. GT 16 ","3.12","3","165","1","1","4","5","7","2.86","3.38","1","7","3","4"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","2.91","2.88","60","1","1","4","5","7","2.48","3.34","1","7","2","3"
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2006","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2006","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","66 and older","Single parent","","","","","","","","","","","","","",""
"2007","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2007","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2007","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
