"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-Württemberg","Rural Area","2.94","3","211","1","1","4","5","7","2.71","3.17","1","7","3","3"
"2005","Baden-Württemberg","Urban Area","3.3","3","2308","1","2","4","6","7","3.23","3.37","1","7","3","3"
"2005","Bavaria","Rural Area","3.58","4","1452","1","2","5","6","7","3.49","3.67","1","7","3","4"
"2005","Bavaria","Urban Area","3.39","3","1446","1","2","5","6","7","3.3","3.48","1","7","3","3"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","3.27","3","756","1","2","4","6","7","3.15","3.39","1","7","3","3"
"2005","Brandenburg","Rural Area","3.31","3","810","1","2","4","6","7","3.19","3.43","1","7","3","3"
"2005","Brandenburg","Urban Area","2.75","2","77","1","1","4","5","7","2.37","3.13","1","7","2","3"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","3.22","3","147","1","1","5","6","7","2.91","3.53","1","7","3","3"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","3.13","3","292","1","2","4","6","7","2.95","3.31","1","7","2","3"
"2005","Hesse","Rural Area","3.5","3.03","250","1","2","5","6","7","3.28","3.72","1","7","3","4"
"2005","Hesse","Urban Area","3.27","3","1115","1","2","5","6","7","3.17","3.37","1","7","3","3"
"2005","Lower Saxony","Rural Area","3.26","3","875","1","2","5","6","7","3.14","3.38","1","7","3","3"
"2005","Lower Saxony","Urban Area","3.08","3","907","1","2","4","6","7","2.97","3.19","1","7","2","3"
"2005","Mecklenburg-Western Pomerania","Rural Area","3.42","3","435","1","2","5","6","7","3.26","3.58","1","7","3","3"
"2005","Mecklenburg-Western Pomerania","Urban Area","2.73","2","69","1","1","4","6","7","2.31","3.15","1","7","2","3"
"2005","North Rhine-Westphalia","Rural Area","2.55","2","102","1","1","4","4","7","2.22","2.88","1","7","2","3"
"2005","North Rhine-Westphalia","Urban Area","3.25","3","4233","1","2","4","6","7","3.2","3.3","1","7","3","3"
"2005","Rhineland-Palatinate,Saarland","Rural Area","3.19","3","292","1","2","4","6","7","2.98","3.4","1","7","3","3"
"2005","Rhineland-Palatinate,Saarland","Urban Area","2.96","3","941","1","1","4","6","7","2.84","3.08","1","7","3","3"
"2005","Saxony","Rural Area","3.39","3","761","1","2","5","6","7","3.27","3.51","1","7","3","4"
"2005","Saxony","Urban Area","3.09","3","765","1","1","4","6","7","2.97","3.21","1","7","3","3"
"2005","Saxony-Anhalt","Rural Area","3.43","3","660","1","2","5","6","7","3.29","3.57","1","7","3","3"
"2005","Saxony-Anhalt","Urban Area","3.26","3","236","1","2","4","6","7","3.03","3.49","1","7","3","4"
"2005","Schleswig-Holstein","Rural Area","3.33","3","364","1","2","4","6","7","3.16","3.5","1","7","3","3"
"2005","Schleswig-Holstein","Urban Area","3.08","3","264","1","2","4","6","7","2.89","3.27","1","7","3","3"
"2005","Thuringia","Rural Area","3.48","3","617","1","2","5","6","7","3.35","3.61","1","7","3","4"
"2005","Thuringia","Urban Area","3.1","3","274","1","1","4","6","7","2.9","3.3","1","7","3","3"
"2006","Baden-Württemberg","Rural Area","","","","","","","","","","","","","",""
"2006","Baden-Württemberg","Urban Area","","","","","","","","","","","","","",""
"2006","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2006","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2006","Berlin","Rural Area","","","","","","","","","","","","","",""
"2006","Berlin","Urban Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2006","Bremen","Rural Area","","","","","","","","","","","","","",""
"2006","Bremen","Urban Area","","","","","","","","","","","","","",""
"2006","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2006","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2006","Hesse","Rural Area","","","","","","","","","","","","","",""
"2006","Hesse","Urban Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2006","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2006","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2007","Baden-Württemberg","Rural Area","","","","","","","","","","","","","",""
"2007","Baden-Württemberg","Urban Area","","","","","","","","","","","","","",""
"2007","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2007","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2007","Berlin","Rural Area","","","","","","","","","","","","","",""
"2007","Berlin","Urban Area","","","","","","","","","","","","","",""
"2007","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2007","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2007","Bremen","Rural Area","","","","","","","","","","","","","",""
"2007","Bremen","Urban Area","","","","","","","","","","","","","",""
"2007","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2007","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2007","Hesse","Rural Area","","","","","","","","","","","","","",""
"2007","Hesse","Urban Area","","","","","","","","","","","","","",""
"2007","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2007","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2007","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2007","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2007","Saxony","Rural Area","","","","","","","","","","","","","",""
"2007","Saxony","Urban Area","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2007","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2007","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2008","Baden-Württemberg","Rural Area","","","","","","","","","","","","","",""
"2008","Baden-Württemberg","Urban Area","","","","","","","","","","","","","",""
"2008","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2008","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2008","Berlin","Rural Area","","","","","","","","","","","","","",""
"2008","Berlin","Urban Area","","","","","","","","","","","","","",""
"2008","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2008","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2008","Bremen","Rural Area","","","","","","","","","","","","","",""
"2008","Bremen","Urban Area","","","","","","","","","","","","","",""
"2008","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2008","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2008","Hesse","Rural Area","","","","","","","","","","","","","",""
"2008","Hesse","Urban Area","","","","","","","","","","","","","",""
"2008","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2008","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2008","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2008","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2008","Saxony","Rural Area","","","","","","","","","","","","","",""
"2008","Saxony","Urban Area","","","","","","","","","","","","","",""
"2008","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2008","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2008","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2008","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
