"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","general elemantary","3.89","4","835","1","2","5","7","7","3.77","4.01","1","7","4","4"
"2005","16-34 y.","higher education","3.25","3","521","1","2","4","5","7","3.12","3.38","1","7","3","3"
"2005","16-34 y.","higher vocational","3.22","3","206","1","2","4","6","7","2.99","3.45","1","7","3","4"
"2005","16-34 y.","in school","3.78","4","647","1","2","5","6","7","3.64","3.92","1","7","4","4"
"2005","16-34 y.","inadequately","3.62","4","59","1","2","5","7","7","3.09","4.15","1","7","3","4"
"2005","16-34 y.","middle vocational","3.67","4","2330","1","2","5","6","7","3.6","3.74","1","7","3","4"
"2005","16-34 y.","vocational + Abi","3.32","3","438","1","2","4","6","7","3.16","3.48","1","7","3","4"
"2005","35-65 y.","general elemantary","3.42","3","823","1","2","5","6","7","3.29","3.55","1","7","3","4"
"2005","35-65 y.","higher education","2.93","3","2976","1","2","4","5","7","2.88","2.98","1","7","2","3"
"2005","35-65 y.","higher vocational","3.08","3","1095","1","2","4","5","7","2.98","3.18","1","7","3","3"
"2005","35-65 y.","in school","","","","","","","","","","","","","",""
"2005","35-65 y.","inadequately","3.48","3","124","1","2","5","7","7","3.12","3.84","1","7","3","4"
"2005","35-65 y.","middle vocational","3.32","3","5954","1","2","5","6","7","3.28","3.36","1","7","3","3"
"2005","35-65 y.","vocational + Abi","3.23","3","592","1","2","4","6","7","3.1","3.36","1","7","3","3"
"2005","66 and older","general elemantary","3.1","3","739","1","1","4","6","7","2.97","3.23","1","7","3","3"
"2005","66 and older","higher education","2.66","2","664","1","1","4","5","7","2.54","2.78","1","7","2","3"
"2005","66 and older","higher vocational","2.86","2.83","255","1","1","4","6","7","2.65","3.07","1","7","2","3"
"2005","66 and older","in school","","","","","","","","","","","","","",""
"2005","66 and older","inadequately","3.02","3","48","1","1","5","7","7","2.43","3.61","1","7","1","4"
"2005","66 and older","middle vocational","3.01","3","1951","1","1","4","6","7","2.93","3.09","1","7","3","3"
"2005","66 and older","vocational + Abi","2.56","2","102","1","1","4","5","6","2.27","2.85","1","6","2","3"
"2006","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2006","16-34 y.","higher education","","","","","","","","","","","","","",""
"2006","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2006","16-34 y.","in school","","","","","","","","","","","","","",""
"2006","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2006","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2006","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2006","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2006","35-65 y.","higher education","","","","","","","","","","","","","",""
"2006","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2006","35-65 y.","in school","","","","","","","","","","","","","",""
"2006","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2006","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2006","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2006","66 and older","general elemantary","","","","","","","","","","","","","",""
"2006","66 and older","higher education","","","","","","","","","","","","","",""
"2006","66 and older","higher vocational","","","","","","","","","","","","","",""
"2006","66 and older","in school","","","","","","","","","","","","","",""
"2006","66 and older","inadequately","","","","","","","","","","","","","",""
"2006","66 and older","middle vocational","","","","","","","","","","","","","",""
"2006","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2007","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2007","16-34 y.","higher education","","","","","","","","","","","","","",""
"2007","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2007","16-34 y.","in school","","","","","","","","","","","","","",""
"2007","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2007","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2007","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2007","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2007","35-65 y.","higher education","","","","","","","","","","","","","",""
"2007","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2007","35-65 y.","in school","","","","","","","","","","","","","",""
"2007","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2007","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2007","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2007","66 and older","general elemantary","","","","","","","","","","","","","",""
"2007","66 and older","higher education","","","","","","","","","","","","","",""
"2007","66 and older","higher vocational","","","","","","","","","","","","","",""
"2007","66 and older","in school","","","","","","","","","","","","","",""
"2007","66 and older","inadequately","","","","","","","","","","","","","",""
"2007","66 and older","middle vocational","","","","","","","","","","","","","",""
"2007","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2008","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2008","16-34 y.","higher education","","","","","","","","","","","","","",""
"2008","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2008","16-34 y.","in school","","","","","","","","","","","","","",""
"2008","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2008","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2008","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2008","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2008","35-65 y.","higher education","","","","","","","","","","","","","",""
"2008","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2008","35-65 y.","in school","","","","","","","","","","","","","",""
"2008","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2008","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2008","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2008","66 and older","general elemantary","","","","","","","","","","","","","",""
"2008","66 and older","higher education","","","","","","","","","","","","","",""
"2008","66 and older","higher vocational","","","","","","","","","","","","","",""
"2008","66 and older","in school","","","","","","","","","","","","","",""
"2008","66 and older","inadequately","","","","","","","","","","","","","",""
"2008","66 and older","middle vocational","","","","","","","","","","","","","",""
"2008","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2009","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2009","16-34 y.","higher education","","","","","","","","","","","","","",""
"2009","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2009","16-34 y.","in school","","","","","","","","","","","","","",""
"2009","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2009","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2009","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2009","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2009","35-65 y.","higher education","","","","","","","","","","","","","",""
"2009","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2009","35-65 y.","in school","","","","","","","","","","","","","",""
"2009","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2009","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2009","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2009","66 and older","general elemantary","","","","","","","","","","","","","",""
"2009","66 and older","higher education","","","","","","","","","","","","","",""
"2009","66 and older","higher vocational","","","","","","","","","","","","","",""
"2009","66 and older","in school","","","","","","","","","","","","","",""
"2009","66 and older","inadequately","","","","","","","","","","","","","",""
"2009","66 and older","middle vocational","","","","","","","","","","","","","",""
"2009","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2010","16-34 y.","general elemantary","3.72","4","473","1","2","5","6","7","3.56","3.88","1","7","4","4"
"2010","16-34 y.","higher education","3.11","3","519","1","2","4","5","7","2.99","3.23","1","7","3","3"
"2010","16-34 y.","higher vocational","3.21","3","105","1","2","4","5","7","2.92","3.5","1","7","3","3"
"2010","16-34 y.","in school","3.37","3","269","1","2","5","6","7","3.17","3.57","1","7","3","4"
"2010","16-34 y.","inadequately","3.42","3","31","1","1","5","7","7","2.65","4.19","1","7","2","5"
"2010","16-34 y.","middle vocational","3.64","4","1595","1","2","5","6","7","3.56","3.72","1","7","3","4"
"2010","16-34 y.","vocational + Abi","3.02","3","308","1","2","4","5","7","2.85","3.19","1","7","3","3"
"2010","35-65 y.","general elemantary","3.46","3","543","1","2","5","6","7","3.3","3.62","1","7","3","3"
"2010","35-65 y.","higher education","2.81","3","2417","1","2","4","5","7","2.75","2.87","1","7","2","3"
"2010","35-65 y.","higher vocational","3.11","3","834","1","2","4","6","7","3","3.22","1","7","3","3"
"2010","35-65 y.","in school","","","","","","","","","","","","","",""
"2010","35-65 y.","inadequately","3","2","71","1","1","5","6","7","2.49","3.51","1","7","3","4"
"2010","35-65 y.","middle vocational","3.27","3","4638","1","2","4","6","7","3.22","3.32","1","7","3","3"
"2010","35-65 y.","vocational + Abi","3.12","3","539","1","2","4","5","7","2.99","3.25","1","7","2","3"
"2010","66 and older","general elemantary","3.07","3","605","1","1","4","6","7","2.93","3.21","1","7","3","3"
"2010","66 and older","higher education","2.69","2","894","1","1","4","5","7","2.59","2.79","1","7","2","3"
"2010","66 and older","higher vocational","2.99","3","317","1","1","4","6","7","2.8","3.18","1","7","2","3"
"2010","66 and older","in school","","","","","","","","","","","","","",""
"2010","66 and older","inadequately","2.89","2","34","1","2","4","6","6","2.3","3.48","1","6","2","3"
"2010","66 and older","middle vocational","3.01","3","2076","1","1","4","6","7","2.93","3.09","1","7","3","3"
"2010","66 and older","vocational + Abi","2.77","2","94","1","1","4","5","7","2.43","3.11","1","7","2","3"
"2011","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2011","16-34 y.","higher education","","","","","","","","","","","","","",""
"2011","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2011","16-34 y.","in school","","","","","","","","","","","","","",""
"2011","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2011","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2011","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2011","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2011","35-65 y.","higher education","","","","","","","","","","","","","",""
"2011","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2011","35-65 y.","in school","","","","","","","","","","","","","",""
"2011","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2011","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2011","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2011","66 and older","general elemantary","","","","","","","","","","","","","",""
"2011","66 and older","higher education","","","","","","","","","","","","","",""
"2011","66 and older","higher vocational","","","","","","","","","","","","","",""
"2011","66 and older","in school","","","","","","","","","","","","","",""
"2011","66 and older","inadequately","","","","","","","","","","","","","",""
"2011","66 and older","middle vocational","","","","","","","","","","","","","",""
"2011","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2012","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2012","16-34 y.","higher education","","","","","","","","","","","","","",""
"2012","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2012","16-34 y.","in school","","","","","","","","","","","","","",""
"2012","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2012","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2012","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2012","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2012","35-65 y.","higher education","","","","","","","","","","","","","",""
"2012","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2012","35-65 y.","in school","","","","","","","","","","","","","",""
"2012","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2012","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2012","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2012","66 and older","general elemantary","","","","","","","","","","","","","",""
"2012","66 and older","higher education","","","","","","","","","","","","","",""
"2012","66 and older","higher vocational","","","","","","","","","","","","","",""
"2012","66 and older","in school","","","","","","","","","","","","","",""
"2012","66 and older","inadequately","","","","","","","","","","","","","",""
"2012","66 and older","middle vocational","","","","","","","","","","","","","",""
"2012","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2013","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2013","16-34 y.","higher education","","","","","","","","","","","","","",""
"2013","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2013","16-34 y.","in school","","","","","","","","","","","","","",""
"2013","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2013","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2013","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2013","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2013","35-65 y.","higher education","","","","","","","","","","","","","",""
"2013","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2013","35-65 y.","in school","","","","","","","","","","","","","",""
"2013","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2013","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2013","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2013","66 and older","general elemantary","","","","","","","","","","","","","",""
"2013","66 and older","higher education","","","","","","","","","","","","","",""
"2013","66 and older","higher vocational","","","","","","","","","","","","","",""
"2013","66 and older","in school","","","","","","","","","","","","","",""
"2013","66 and older","inadequately","","","","","","","","","","","","","",""
"2013","66 and older","middle vocational","","","","","","","","","","","","","",""
"2013","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2014","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2014","16-34 y.","higher education","","","","","","","","","","","","","",""
"2014","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2014","16-34 y.","in school","","","","","","","","","","","","","",""
"2014","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2014","16-34 y.","middle vocational","","","","","","","","","","","","","",""
