"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","3.11","3","697","1","1","4","6","7","2.98","3.24","1","7","3","3"
"2005","(Married) couple without C.","indirect migration background","3.36","3","115","1","2","4","6","7","3.05","3.67","1","7","3","4"
"2005","(Married) couple without C.","no migration background","3.17","3","6199","1","2","4","6","7","3.13","3.21","1","7","3","3"
"2005","1-pers.-HH","direct migration background","3.37","3","213","1","2","5","6","7","3.12","3.62","1","7","2","3"
"2005","1-pers.-HH","indirect migration background","3.31","3","93","1","2","5","6","7","2.94","3.68","1","7","3","4"
"2005","1-pers.-HH","no migration background","3.06","3","2649","1","2","4","6","7","2.99","3.13","1","7","3","3"
"2005","Couple + C. GT 16 ","direct migration background","3.45","3","401","1","2","5","6","7","3.27","3.63","1","7","3","4"
"2005","Couple + C. GT 16 ","indirect migration background","3.6","3","205","2","2","5","6","7","3.38","3.82","1","7","3","4"
"2005","Couple + C. GT 16 ","no migration background","3.43","3","3033","1","2","4","6","7","3.37","3.49","1","7","3","3"
"2005","Couple + C. LE 16","direct migration background","3.35","3","529","1","2","5","6","7","3.19","3.51","1","7","3","3"
"2005","Couple + C. LE 16","indirect migration background","3.43","3","176","1","2","5","6","7","3.16","3.7","1","7","3","4"
"2005","Couple + C. LE 16","no migration background","3.44","3","2999","1","2","5","6","7","3.38","3.5","1","7","3","3"
"2005","Couple + C. LE and GT 16","direct migration background","3.35","3","284","1","2","5","6","7","3.12","3.58","1","7","3","3"
"2005","Couple + C. LE and GT 16","indirect migration background","3.84","4","125","1","2","6","7","7","3.51","4.17","1","7","3","4"
"2005","Couple + C. LE and GT 16","no migration background","3.46","3","1291","1","2","5","6","7","3.37","3.55","1","7","3","3"
"2005","Single parent","direct migration background","3.36","3","124","1","2","5","6","7","3.04","3.68","1","7","3","4"
"2005","Single parent","indirect migration background","4.53","4","78","2","4","6","7","7","4.09","4.97","1","7","4","5"
"2005","Single parent","no migration background","3.37","3","893","1","2","5","6","7","3.25","3.49","1","7","3","3"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2006","Single parent","direct migration background","","","","","","","","","","","","","",""
"2006","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2006","Single parent","no migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2007","Single parent","direct migration background","","","","","","","","","","","","","",""
"2007","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2007","Single parent","no migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2008","Single parent","direct migration background","","","","","","","","","","","","","",""
"2008","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2008","Single parent","no migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2009","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2009","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2009","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2009","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2009","Single parent","direct migration background","","","","","","","","","","","","","",""
"2009","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2009","Single parent","no migration background","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","direct migration background","3.27","3","478","1","2","5","6","7","3.11","3.43","1","7","3","3"
"2010","(Married) couple without C.","indirect migration background","3.41","3","100","1","2","4","6","7","3.07","3.75","1","7","2","4"
"2010","(Married) couple without C.","no migration background","3.11","3","5732","1","2","4","6","7","3.07","3.15","1","7","3","3"
"2010","1-pers.-HH","direct migration background","3.02","3","161","1","2","4","5","7","2.76","3.28","1","7","2","3"
"2010","1-pers.-HH","indirect migration background","3.49","3","77","1","2","5","6","7","3.08","3.9","1","7","3","4"
"2010","1-pers.-HH","no migration background","2.97","3","2502","1","1","4","5","7","2.9","3.04","1","7","3","3"
"2010","Couple + C. GT 16 ","direct migration background","3.42","3","262","1","2","5","6","7","3.21","3.63","1","7","3","3"
"2010","Couple + C. GT 16 ","indirect migration background","3.51","3","148","2","2","4","6","7","3.24","3.78","1","7","3","4"
"2010","Couple + C. GT 16 ","no migration background","3.43","3","2414","1","2","5","6","7","3.36","3.5","1","7","3","3"
"2010","Couple + C. LE 16","direct migration background","3.46","3","292","1","2","5","6","7","3.25","3.67","1","7","3","4"
"2010","Couple + C. LE 16","indirect migration background","2.79","2","170","1","2","3","5","7","2.51","3.07","1","7","2","3"
"2010","Couple + C. LE 16","no migration background","3.33","3","2085","1","2","5","6","7","3.26","3.4","1","7","3","3"
"2010","Couple + C. LE and GT 16","direct migration background","3.34","3","133","1","2","5","6","7","3.04","3.64","1","7","2","3"
"2010","Couple + C. LE and GT 16","indirect migration background","3.15","3","82","1","2","4","6","7","2.75","3.55","1","7","3","4"
"2010","Couple + C. LE and GT 16","no migration background","3.21","3","828","1","2","4","5","7","3.1","3.32","1","7","3","3"
"2010","Single parent","direct migration background","2.91","2","85","1","1","4","6","7","2.53","3.29","1","7","2","4"
"2010","Single parent","indirect migration background","3.98","4","64","2","2","6","7","7","3.51","4.45","1","7","2","4"
"2010","Single parent","no migration background","3.31","3","736","1","2","5","6","7","3.19","3.43","1","7","3","3"
"2011","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2011","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2011","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2011","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2011","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
