"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","3.34","3","2943","1","2","4","6","7","3.28","3.4","1","7","3","3"
"2005","Employed","West Germany","3.32","3","9873","1","2","4","6","7","3.29","3.35","1","7","3","3"
"2005","Not Employed","East Germany","3.25","3","2104","1","2","5","6","7","3.17","3.33","1","7","3","3"
"2005","Not Employed","West Germany","3.18","3","5739","1","2","4","6","7","3.13","3.23","1","7","3","3"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","3.26","3","2459","1","2","4","6","7","3.19","3.33","1","7","3","3"
"2010","Employed","West Germany","3.23","3","7872","1","2","4","6","7","3.19","3.27","1","7","3","3"
"2010","Not Employed","East Germany","3.24","3","1673","1","2","4","6","7","3.15","3.33","1","7","3","3"
"2010","Not Employed","West Germany","3.04","3","4650","1","1","4","6","7","2.99","3.09","1","7","3","3"
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","","","","","","","","","","","","","",""
"2013","Employed","West Germany","","","","","","","","","","","","","",""
"2013","Not Employed","East Germany","","","","","","","","","","","","","",""
"2013","Not Employed","West Germany","","","","","","","","","","","","","",""
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","3.01","3","3232","1","2","4","5","7","2.95","3.07","1","7","3","3"
"2015","Employed","West Germany","2.89","3","13374","1","2","4","5","7","2.86","2.92","1","7","2","2"
"2015","Not Employed","East Germany","3.06","3","2190","1","2","4","6","7","2.99","3.13","1","7","2","3"
"2015","Not Employed","West Germany","2.88","2","7922","1","1","4","6","7","2.84","2.92","1","7","2","2"
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","2.01","1","731","1","1","2","5","7","1.88","2.14","1","7","1","1"
"2016","Not Employed","West Germany","2.3","1","3588","1","1","3","5","7","2.25","2.35","1","7","1","1"
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","2.02","1","262","1","1","3","4","7","1.81","2.23","1","7","1","1"
"2017","Not Employed","West Germany","1.91","1","2591","1","1","2","5","7","1.85","1.97","1","7","1","1"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","2.14","1","49","1","1","2","7","7","1.56","2.72","1","7","1","2"
"2018","Not Employed","West Germany","2.29","1","369","1","1","3","7","7","2.09","2.49","1","7","1","1"
"2019","Employed","East Germany","","","","","","","","","","","","","",""
"2019","Employed","West Germany","","","","","","","","","","","","","",""
"2019","Not Employed","East Germany","","","","","","","","","","","","","",""
"2019","Not Employed","West Germany","2.28","1","252","1","1","3","5","7","2.04","2.52","1","7","1","2"
