"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-W?rttemberg","Female","3.13","3","1307","1","2","4","6","7","3.04","3.22","1","7","3","3"
"2005","Baden-W?rttemberg","Male","3.42","3","1212","1","2","4","6","7","3.33","3.51","1","7","3","3"
"2005","Bavaria","Female","3.32","3","1530","1","2","4","6","7","3.24","3.4","1","7","3","3"
"2005","Bavaria","Male","3.67","4","1368","1","2","5","6","7","3.58","3.76","1","7","3","4"
"2005","Berlin","Female","3.02","3","395","1","2","4","5","7","2.86","3.18","1","7","2","3"
"2005","Berlin","Male","3.53","4","361","1","2","5","6","7","3.35","3.71","1","7","3","4"
"2005","Brandenburg","Female","3.14","3","463","1","2","4","6","7","2.98","3.3","1","7","2","3"
"2005","Brandenburg","Male","3.4","3","424","1","2","4","6","7","3.24","3.56","1","7","3","4"
"2005","Bremen","Female","2.97","3","84","1","1","4","6","7","2.6","3.34","1","7","2","3"
"2005","Bremen","Male","3.53","4","63","1","2","5","6","7","3.02","4.04","1","7","3","5"
"2005","Hamburg","Female","2.75","2","150","1","2","3","5","7","2.51","2.99","1","7","2","3"
"2005","Hamburg","Male","3.51","4","142","1","2","5","6","7","3.24","3.78","1","7","3","4"
"2005","Hesse","Female","3.18","3","708","1","2","4","6","7","3.05","3.31","1","7","3","3"
"2005","Hesse","Male","3.44","3","657","1","2","5","6","7","3.31","3.57","1","7","3","4"
"2005","Lower Saxony","Female","3.03","3","924","1","1","4","6","7","2.92","3.14","1","7","2","3"
"2005","Lower Saxony","Male","3.31","3","858","1","2","4","6","7","3.19","3.43","1","7","3","3"
"2005","Mecklenburg-Western Pomerania","Female","3.13","3","273","1","1","4","6","7","2.93","3.33","1","7","2","3"
"2005","Mecklenburg-Western Pomerania","Male","3.58","3","231","1","2","5","6","7","3.36","3.8","1","7","3","4"
"2005","North Rhine-Westphalia","Female","3.05","3","2239","1","2","4","6","7","2.98","3.12","1","7","3","3"
"2005","North Rhine-Westphalia","Male","3.41","3","2096","1","2","5","6","7","3.33","3.49","1","7","3","3"
"2005","Rhineland-Palatinate,Saarland","Female","2.93","2","659","1","1","4","6","7","2.79","3.07","1","7","2","3"
"2005","Rhineland-Palatinate,Saarland","Male","3.1","3","574","1","2","4","6","7","2.95","3.25","1","7","3","3"
"2005","Saxony","Female","3.03","3","777","1","1","4","6","7","2.91","3.15","1","7","3","3"
"2005","Saxony","Male","3.46","3","749","1","2","5","6","7","3.34","3.58","1","7","3","4"
"2005","Saxony-Anhalt","Female","3.19","3","475","1","2","5","6","7","3.03","3.35","1","7","3","3"
"2005","Saxony-Anhalt","Male","3.59","3","421","1","2","5","7","7","3.42","3.76","1","7","3","4"
"2005","Schleswig-Holstein","Female","3.02","3","333","1","2","4","5","7","2.84","3.2","1","7","3","3"
"2005","Schleswig-Holstein","Male","3.46","3","295","1","2","4","6","7","3.27","3.65","1","7","3","3"
"2005","Thuringia","Female","3.29","3","461","1","2","5","6","7","3.14","3.44","1","7","3","3"
"2005","Thuringia","Male","3.44","3","430","1","2","5","6","7","3.28","3.6","1","7","3","4"
"2006","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"2006","Bavaria","Female","","","","","","","","","","","","","",""
"2006","Bavaria","Male","","","","","","","","","","","","","",""
"2006","Berlin","Female","","","","","","","","","","","","","",""
"2006","Berlin","Male","","","","","","","","","","","","","",""
"2006","Brandenburg","Female","","","","","","","","","","","","","",""
"2006","Brandenburg","Male","","","","","","","","","","","","","",""
"2006","Bremen","Female","","","","","","","","","","","","","",""
"2006","Bremen","Male","","","","","","","","","","","","","",""
"2006","Hamburg","Female","","","","","","","","","","","","","",""
"2006","Hamburg","Male","","","","","","","","","","","","","",""
"2006","Hesse","Female","","","","","","","","","","","","","",""
"2006","Hesse","Male","","","","","","","","","","","","","",""
"2006","Lower Saxony","Female","","","","","","","","","","","","","",""
"2006","Lower Saxony","Male","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Female","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Male","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Female","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Male","","","","","","","","","","","","","",""
"2006","Saxony","Female","","","","","","","","","","","","","",""
"2006","Saxony","Male","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Female","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Male","","","","","","","","","","","","","",""
"2006","Thuringia","Female","","","","","","","","","","","","","",""
"2006","Thuringia","Male","","","","","","","","","","","","","",""
"2007","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"2007","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"2007","Bavaria","Female","","","","","","","","","","","","","",""
"2007","Bavaria","Male","","","","","","","","","","","","","",""
"2007","Berlin","Female","","","","","","","","","","","","","",""
"2007","Berlin","Male","","","","","","","","","","","","","",""
