"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","general elemantary","3.7","4","555","1","2","5","6","7","3.55","3.85","1","7","4","4"
"2005","Full Time","higher education","3","3","2232","1","2","4","5","7","2.94","3.06","1","7","3","3"
"2005","Full Time","higher vocational","3.16","3","767","1","2","4","6","7","3.05","3.27","1","7","3","3"
"2005","Full Time","in school","","","","","","","","","","","","","",""
"2005","Full Time","inadequately","3.64","3","50","2","2","5","6","7","3.13","4.15","1","7","3","4"
"2005","Full Time","middle vocational","3.45","3","3805","1","2","5","6","7","3.39","3.51","1","7","3","3"
"2005","Full Time","vocational + Abi","3.32","3","529","1","2","4","6","7","3.18","3.46","1","7","3","3"
"2005","Not Working","general elemantary","3.31","3","1344","1","2","5","6","7","3.21","3.41","1","7","3","3"
"2005","Not Working","higher education","2.83","3","1001","1","1","4","5","7","2.73","2.93","1","7","2","3"
"2005","Not Working","higher vocational","2.85","2","456","1","1","4","5","7","2.7","3","1","7","2","3"
"2005","Not Working","in school","3.86","4","549","1","2","5","6","7","3.71","4.01","1","7","4","4"
"2005","Not Working","inadequately","3.26","3","145","1","1","6","7","7","2.9","3.62","1","7","3","4"
"2005","Not Working","middle vocational","3.18","3","3927","1","2","4","6","7","3.12","3.24","1","7","3","3"
"2005","Not Working","vocational + Abi","3.14","3","283","1","2","4","6","7","2.95","3.33","1","7","3","3"
"2005","Part Time","general elemantary","3.6","4","498","1","2","5","6","7","3.44","3.76","1","7","3","4"
"2005","Part Time","higher education","2.92","3","928","1","2","4","5","7","2.82","3.02","1","7","2","3"
"2005","Part Time","higher vocational","3.1","3","333","1","2","4","5","7","2.92","3.28","1","7","2","3"
"2005","Part Time","in school","3.36","3","95","2","2","4","6","7","3.04","3.68","1","7","3","4"
"2005","Part Time","inadequately","3.64","4","36","1","3","5","5","7","3.09","4.19","1","7","2","4"
"2005","Part Time","middle vocational","3.38","3","2503","1","2","5","6","7","3.31","3.45","1","7","3","3"
"2005","Part Time","vocational + Abi","3","3","320","1","1","4","6","7","2.81","3.19","1","7","2","3"
"2006","Full Time","general elemantary","","","","","","","","","","","","","",""
"2006","Full Time","higher education","","","","","","","","","","","","","",""
"2006","Full Time","higher vocational","","","","","","","","","","","","","",""
"2006","Full Time","in school","","","","","","","","","","","","","",""
"2006","Full Time","inadequately","","","","","","","","","","","","","",""
"2006","Full Time","middle vocational","","","","","","","","","","","","","",""
"2006","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Working","general elemantary","","","","","","","","","","","","","",""
"2006","Not Working","higher education","","","","","","","","","","","","","",""
"2006","Not Working","higher vocational","","","","","","","","","","","","","",""
"2006","Not Working","in school","","","","","","","","","","","","","",""
"2006","Not Working","inadequately","","","","","","","","","","","","","",""
"2006","Not Working","middle vocational","","","","","","","","","","","","","",""
"2006","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2006","Part Time","general elemantary","","","","","","","","","","","","","",""
"2006","Part Time","higher education","","","","","","","","","","","","","",""
"2006","Part Time","higher vocational","","","","","","","","","","","","","",""
"2006","Part Time","in school","","","","","","","","","","","","","",""
"2006","Part Time","inadequately","","","","","","","","","","","","","",""
"2006","Part Time","middle vocational","","","","","","","","","","","","","",""
"2006","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Full Time","general elemantary","","","","","","","","","","","","","",""
"2007","Full Time","higher education","","","","","","","","","","","","","",""
"2007","Full Time","higher vocational","","","","","","","","","","","","","",""
"2007","Full Time","in school","","","","","","","","","","","","","",""
"2007","Full Time","inadequately","","","","","","","","","","","","","",""
"2007","Full Time","middle vocational","","","","","","","","","","","","","",""
"2007","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Working","general elemantary","","","","","","","","","","","","","",""
"2007","Not Working","higher education","","","","","","","","","","","","","",""
"2007","Not Working","higher vocational","","","","","","","","","","","","","",""
"2007","Not Working","in school","","","","","","","","","","","","","",""
"2007","Not Working","inadequately","","","","","","","","","","","","","",""
"2007","Not Working","middle vocational","","","","","","","","","","","","","",""
"2007","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2007","Part Time","general elemantary","","","","","","","","","","","","","",""
"2007","Part Time","higher education","","","","","","","","","","","","","",""
"2007","Part Time","higher vocational","","","","","","","","","","","","","",""
"2007","Part Time","in school","","","","","","","","","","","","","",""
"2007","Part Time","inadequately","","","","","","","","","","","","","",""
"2007","Part Time","middle vocational","","","","","","","","","","","","","",""
"2007","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Full Time","general elemantary","","","","","","","","","","","","","",""
"2008","Full Time","higher education","","","","","","","","","","","","","",""
"2008","Full Time","higher vocational","","","","","","","","","","","","","",""
"2008","Full Time","in school","","","","","","","","","","","","","",""
"2008","Full Time","inadequately","","","","","","","","","","","","","",""
"2008","Full Time","middle vocational","","","","","","","","","","","","","",""
"2008","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2008","Not Working","general elemantary","","","","","","","","","","","","","",""
"2008","Not Working","higher education","","","","","","","","","","","","","",""
"2008","Not Working","higher vocational","","","","","","","","","","","","","",""
"2008","Not Working","in school","","","","","","","","","","","","","",""
"2008","Not Working","inadequately","","","","","","","","","","","","","",""
"2008","Not Working","middle vocational","","","","","","","","","","","","","",""
"2008","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2008","Part Time","general elemantary","","","","","","","","","","","","","",""
"2008","Part Time","higher education","","","","","","","","","","","","","",""
"2008","Part Time","higher vocational","","","","","","","","","","","","","",""
"2008","Part Time","in school","","","","","","","","","","","","","",""
"2008","Part Time","inadequately","","","","","","","","","","","","","",""
"2008","Part Time","middle vocational","","","","","","","","","","","","","",""
"2008","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2009","Full Time","general elemantary","","","","","","","","","","","","","",""
"2009","Full Time","higher education","","","","","","","","","","","","","",""
"2009","Full Time","higher vocational","","","","","","","","","","","","","",""
"2009","Full Time","in school","","","","","","","","","","","","","",""
"2009","Full Time","inadequately","","","","","","","","","","","","","",""
"2009","Full Time","middle vocational","","","","","","","","","","","","","",""
"2009","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2009","Not Working","general elemantary","","","","","","","","","","","","","",""
"2009","Not Working","higher education","","","","","","","","","","","","","",""
"2009","Not Working","higher vocational","","","","","","","","","","","","","",""
"2009","Not Working","in school","","","","","","","","","","","","","",""
"2009","Not Working","inadequately","","","","","","","","","","","","","",""
"2009","Not Working","middle vocational","","","","","","","","","","","","","",""
"2009","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2009","Part Time","general elemantary","","","","","","","","","","","","","",""
"2009","Part Time","higher education","","","","","","","","","","","","","",""
"2009","Part Time","higher vocational","","","","","","","","","","","","","",""
"2009","Part Time","in school","","","","","","","","","","","","","",""
"2009","Part Time","inadequately","","","","","","","","","","","","","",""
"2009","Part Time","middle vocational","","","","","","","","","","","","","",""
"2009","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2010","Full Time","general elemantary","3.75","4","344","1","2","5","6","7","3.57","3.93","1","7","3","4"
"2010","Full Time","higher education","2.87","3","1941","1","2","4","5","7","2.81","2.93","1","7","2","3"
"2010","Full Time","higher vocational","3.29","3","585","1","2","5","6","7","3.16","3.42","1","7","3","3"
"2010","Full Time","in school","","","","","","","","","","","","","",""
"2010","Full Time","inadequately","","","","","","","","","","","","","",""
"2010","Full Time","middle vocational","3.43","3","3004","1","2","5","6","7","3.37","3.49","1","7","3","3"
"2010","Full Time","vocational + Abi","3.04","3","451","1","2","4","6","7","2.89","3.19","1","7","3","3"
"2010","Not Working","general elemantary","3.27","3","940","1","2","5","6","7","3.15","3.39","1","7","3","3"
"2010","Not Working","higher education","2.73","2","1078","1","1","4","5","6","2.64","2.82","1","7","2","3"
"2010","Not Working","higher vocational","2.8","2","402","1","1","4","5","7","2.64","2.96","1","7","2","3"
"2010","Not Working","in school","3.36","3","212","1","2","5","6","7","3.13","3.59","1","7","3","4"
"2010","Not Working","inadequately","3.08","2","88","1","1","5","6","7","2.64","3.52","1","7","2","4"
"2010","Not Working","middle vocational","3.11","3","3270","1","2","4","6","7","3.05","3.17","1","7","3","3"
"2010","Not Working","vocational + Abi","2.86","2","222","1","1","4","5","7","2.64","3.08","1","7","2","3"
"2010","Part Time","general elemantary","3.28","3","337","1","2","5","6","7","3.08","3.48","1","7","3","3"
"2010","Part Time","higher education","2.88","3","811","1","2","4","5","7","2.78","2.98","1","7","2","3"
"2010","Part Time","higher vocational","3.07","3","269","1","2","4","5","7","2.89","3.25","1","7","2","3"
"2010","Part Time","in school","3.38","3","56","2","2","5","5","6","2.97","3.79","1","7","3","4"
"2010","Part Time","inadequately","","","","","","","","","","","","","",""
"2010","Part Time","middle vocational","3.3","3","2035","1","2","4","6","7","3.23","3.37","1","7","3","3"
"2010","Part Time","vocational + Abi","3.21","3","268","1","2","4","6","7","3.02","3.4","1","7","3","3"
"2011","Full Time","general elemantary","","","","","","","","","","","","","",""
"2011","Full Time","higher education","","","","","","","","","","","","","",""
"2011","Full Time","higher vocational","","","","","","","","","","","","","",""
"2011","Full Time","in school","","","","","","","","","","","","","",""
"2011","Full Time","inadequately","","","","","","","","","","","","","",""
"2011","Full Time","middle vocational","","","","","","","","","","","","","",""
"2011","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2011","Not Working","general elemantary","","","","","","","","","","","","","",""
"2011","Not Working","higher education","","","","","","","","","","","","","",""
"2011","Not Working","higher vocational","","","","","","","","","","","","","",""
"2011","Not Working","in school","","","","","","","","","","","","","",""
"2011","Not Working","inadequately","","","","","","","","","","","","","",""
"2011","Not Working","middle vocational","","","","","","","","","","","","","",""
"2011","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2011","Part Time","general elemantary","","","","","","","","","","","","","",""
"2011","Part Time","higher education","","","","","","","","","","","","","",""
"2011","Part Time","higher vocational","","","","","","","","","","","","","",""
"2011","Part Time","in school","","","","","","","","","","","","","",""
"2011","Part Time","inadequately","","","","","","","","","","","","","",""
"2011","Part Time","middle vocational","","","","","","","","","","","","","",""
"2011","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2012","Full Time","general elemantary","","","","","","","","","","","","","",""
"2012","Full Time","higher education","","","","","","","","","","","","","",""
"2012","Full Time","higher vocational","","","","","","","","","","","","","",""
"2012","Full Time","in school","","","","","","","","","","","","","",""
"2012","Full Time","inadequately","","","","","","","","","","","","","",""
"2012","Full Time","middle vocational","","","","","","","","","","","","","",""
"2012","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2012","Not Working","general elemantary","","","","","","","","","","","","","",""
"2012","Not Working","higher education","","","","","","","","","","","","","",""
"2012","Not Working","higher vocational","","","","","","","","","","","","","",""
"2012","Not Working","in school","","","","","","","","","","","","","",""
"2012","Not Working","inadequately","","","","","","","","","","","","","",""
"2012","Not Working","middle vocational","","","","","","","","","","","","","",""
"2012","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2012","Part Time","general elemantary","","","","","","","","","","","","","",""
"2012","Part Time","higher education","","","","","","","","","","","","","",""
"2012","Part Time","higher vocational","","","","","","","","","","","","","",""
"2012","Part Time","in school","","","","","","","","","","","","","",""
"2012","Part Time","inadequately","","","","","","","","","","","","","",""
"2012","Part Time","middle vocational","","","","","","","","","","","","","",""
"2012","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2013","Full Time","general elemantary","","","","","","","","","","","","","",""
"2013","Full Time","higher education","","","","","","","","","","","","","",""
"2013","Full Time","higher vocational","","","","","","","","","","","","","",""
"2013","Full Time","in school","","","","","","","","","","","","","",""
"2013","Full Time","inadequately","","","","","","","","","","","","","",""
"2013","Full Time","middle vocational","","","","","","","","","","","","","",""
"2013","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2013","Not Working","general elemantary","","","","","","","","","","","","","",""
"2013","Not Working","higher education","","","","","","","","","","","","","",""
"2013","Not Working","higher vocational","","","","","","","","","","","","","",""
"2013","Not Working","in school","","","","","","","","","","","","","",""
"2013","Not Working","inadequately","","","","","","","","","","","","","",""
"2013","Not Working","middle vocational","","","","","","","","","","","","","",""
"2013","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2013","Part Time","general elemantary","","","","","","","","","","","","","",""
"2013","Part Time","higher education","","","","","","","","","","","","","",""
"2013","Part Time","higher vocational","","","","","","","","","","","","","",""
"2013","Part Time","in school","","","","","","","","","","","","","",""
"2013","Part Time","inadequately","","","","","","","","","","","","","",""
"2013","Part Time","middle vocational","","","","","","","","","","","","","",""
"2013","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2014","Full Time","general elemantary","","","","","","","","","","","","","",""
"2014","Full Time","higher education","","","","","","","","","","","","","",""
"2014","Full Time","higher vocational","","","","","","","","","","","","","",""
"2014","Full Time","in school","","","","","","","","","","","","","",""
"2014","Full Time","inadequately","","","","","","","","","","","","","",""
"2014","Full Time","middle vocational","","","","","","","","","","","","","",""
"2014","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2014","Not Working","general elemantary","","","","","","","","","","","","","",""
"2014","Not Working","higher education","","","","","","","","","","","","","",""
"2014","Not Working","higher vocational","","","","","","","","","","","","","",""
"2014","Not Working","in school","","","","","","","","","","","","","",""
"2014","Not Working","inadequately","","","","","","","","","","","","","",""
"2014","Not Working","middle vocational","","","","","","","","","","","","","",""
"2014","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2014","Part Time","general elemantary","","","","","","","","","","","","","",""
"2014","Part Time","higher education","","","","","","","","","","","","","",""
"2014","Part Time","higher vocational","","","","","","","","","","","","","",""
"2014","Part Time","in school","","","","","","","","","","","","","",""
"2014","Part Time","inadequately","","","","","","","","","","","","","",""
"2014","Part Time","middle vocational","","","","","","","","","","","","","",""
"2014","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"2015","Full Time","general elemantary","3.12","3","668","1","2","4","6","7","2.98","3.26","1","7","2","3"
"2015","Full Time","higher education","2.63","2","2781","1","2","4","5","6","2.58","2.68","1","7","2","2"
"2015","Full Time","higher vocational","2.85","3","751","1","2","4","5","7","2.74","2.96","1","7","2","3"
"2015","Full Time","in school","","","","","","","","","","","","","",""
"2015","Full Time","inadequately","3.55","4","82","1","1","5","6","7","3.11","3.99","1","7","3","4"
"2015","Full Time","middle vocational","3.06","3","4172","1","2","4","6","7","3.01","3.11","1","7","3","3"
"2015","Full Time","vocational + Abi","2.98","3","887","1","2","4","5","7","2.88","3.08","1","7","2","3"
"2015","Not Working","general elemantary","3.05","3","1571","1","1","4","6","7","2.95","3.15","1","7","2","3"
"2015","Not Working","higher education","2.51","2","2020","1","1","3","5","7","2.44","2.58","1","7","2","2"
"2015","Not Working","higher vocational","2.86","2","442","1","2","4","5","7","2.71","3.01","1","7","2","3"
"2015","Not Working","in school","2.97","3","303","1","2","4","5","7","2.78","3.16","1","7","2","3"
"2015","Not Working","inadequately","3.22","3","340","1","1","4","6","7","3.01","3.43","1","7","2","3"
"2015","Not Working","middle vocational","2.99","3","4618","1","1","4","6","7","2.94","3.04","1","7","2","3"
"2015","Not Working","vocational + Abi","2.78","2","540","1","1","4","5","7","2.63","2.93","1","7","2","2"
"2015","Part Time","general elemantary","3.09","3","689","1","1","4","6","7","2.95","3.23","1","7","2","3"
"2015","Part Time","higher education","2.62","2","1618","1","1","3","5","7","2.55","2.69","1","7","2","2"
"2015","Part Time","higher vocational","2.67","2","344","1","1","4","5","7","2.51","2.83","1","7","2","2"
"2015","Part Time","in school","3.01","2","73","1","2","4","6","7","2.63","3.39","1","7","2","3"
"2015","Part Time","inadequately","2.93","2","90","1","1","4","7","7","2.48","3.38","1","7","2","3"
"2015","Part Time","middle vocational","2.97","3","3368","1","2","4","6","7","2.91","3.03","1","7","2","3"
"2015","Part Time","vocational + Abi","2.77","2","726","1","1","4","5","7","2.65","2.89","1","7","2","2"
"2016","Full Time","general elemantary","","","","","","","","","","","","","",""
