"ple0020","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2009","1-pers.-HH","no migration background","18","","",""
"Yes","2009","1-pers.-HH","direct migration background","2","","",""
"Yes","2009","1-pers.-HH","indirect migration background","","","",""
"Yes","2009","(Married) couple without C. ","no migration background","12","","",""
"Yes","2009","(Married) couple without C. ","direct migration background","4","","",""
"Yes","2009","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2009","Single parent ","no migration background","3","","",""
"Yes","2009","Single parent ","direct migration background","","","",""
"Yes","2009","Single parent ","indirect migration background","","","",""
"Yes","2009","Couple + C. LE 16 ","no migration background","1","","",""
"Yes","2009","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2009","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2009","Couple + C. GT 16 ","no migration background","2","","",""
"Yes","2009","Couple + C. GT 16 ","direct migration background","1","","",""
"Yes","2009","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2009","Couple + C. LE and GT 16","no migration background","1","","",""
"Yes","2009","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2009","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2009","1-pers.-HH","no migration background","2629","0.992650501071264","0.989396646272533","0.995904355869994"
"No","2009","1-pers.-HH","direct migration background","183","0.986684941203967","0.970168251072195","1.00320163133574"
"No","2009","1-pers.-HH","indirect migration background","78","1","1","1"
"No","2009","(Married) couple without C. ","no migration background","6028","0.998169775608912","0.99709186189134","0.999247689326484"
"No","2009","(Married) couple without C. ","direct migration background","523","0.990255688101898","0.981868970020182","0.998642406183614"
"No","2009","(Married) couple without C. ","indirect migration background","114","1","1","1"
"No","2009","Single parent ","no migration background","830","0.993948843711577","0.988682286677679","0.999215400745474"
"No","2009","Single parent ","direct migration background","89","1","1","1"
"No","2009","Single parent ","indirect migration background","74","1","1","1"
"No","2009","Couple + C. LE 16 ","no migration background","2353","0.998215306245843","0.996510249543962","0.999920362947725"
"No","2009","Couple + C. LE 16 ","direct migration background","338","1","1","1"
"No","2009","Couple + C. LE 16 ","indirect migration background","168","1","1","1"
"No","2009","Couple + C. GT 16 ","no migration background","2685","0.999563188452296","0.99877311687179","1.0003532600328"
"No","2009","Couple + C. GT 16 ","direct migration background","314","0.990835976222312","0.980313043317588","1.00135890912704"
"No","2009","Couple + C. GT 16 ","indirect migration background","163","1","1","1"
"No","2009","Couple + C. LE and GT 16","no migration background","909","0.999162538154809","0.997283100252378","1.00104197605724"
"No","2009","Couple + C. LE and GT 16","direct migration background","169","1","1","1"
"No","2009","Couple + C. LE and GT 16","indirect migration background","102","1","1","1"
"Yes","2010","1-pers.-HH","no migration background","","","",""
"Yes","2010","1-pers.-HH","direct migration background","","","",""
"Yes","2010","1-pers.-HH","indirect migration background","","","",""
"Yes","2010","(Married) couple without C. ","no migration background","","","",""
"Yes","2010","(Married) couple without C. ","direct migration background","","","",""
"Yes","2010","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2010","Single parent ","no migration background","","","",""
"Yes","2010","Single parent ","direct migration background","","","",""
"Yes","2010","Single parent ","indirect migration background","","","",""
"Yes","2010","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2010","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2010","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2010","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2010","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2010","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2010","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2010","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2010","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2010","1-pers.-HH","no migration background","","","",""
"No","2010","1-pers.-HH","direct migration background","","","",""
"No","2010","1-pers.-HH","indirect migration background","","","",""
"No","2010","(Married) couple without C. ","no migration background","","","",""
"No","2010","(Married) couple without C. ","direct migration background","","","",""
"No","2010","(Married) couple without C. ","indirect migration background","","","",""
"No","2010","Single parent ","no migration background","","","",""
"No","2010","Single parent ","direct migration background","","","",""
"No","2010","Single parent ","indirect migration background","","","",""
"No","2010","Couple + C. LE 16 ","no migration background","","","",""
"No","2010","Couple + C. LE 16 ","direct migration background","","","",""
"No","2010","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2010","Couple + C. GT 16 ","no migration background","","","",""
"No","2010","Couple + C. GT 16 ","direct migration background","","","",""
"No","2010","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2010","Couple + C. LE and GT 16","no migration background","","","",""
"No","2010","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2010","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2011","1-pers.-HH","no migration background","24","","",""
"Yes","2011","1-pers.-HH","direct migration background","4","","",""
"Yes","2011","1-pers.-HH","indirect migration background","","","",""
"Yes","2011","(Married) couple without C. ","no migration background","20","","",""
"Yes","2011","(Married) couple without C. ","direct migration background","2","","",""
"Yes","2011","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2011","Single parent ","no migration background","1","","",""
"Yes","2011","Single parent ","direct migration background","","","",""
"Yes","2011","Single parent ","indirect migration background","","","",""
"Yes","2011","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2011","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2011","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2011","Couple + C. GT 16 ","no migration background","3","","",""
"Yes","2011","Couple + C. GT 16 ","direct migration background","1","","",""
"Yes","2011","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2011","Couple + C. LE and GT 16","no migration background","1","","",""
"Yes","2011","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2011","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2011","1-pers.-HH","no migration background","3212","0.991939594301322","0.988858784422525","0.995020404180119"
"No","2011","1-pers.-HH","direct migration background","244","0.971059395488698","0.950195329524281","0.991923461453116"
"No","2011","1-pers.-HH","indirect migration background","90","1","1","1"
"No","2011","(Married) couple without C. ","no migration background","7344","0.99720319621714","0.99599701091753","0.998409381516749"
"No","2011","(Married) couple without C. ","direct migration background","646","0.998038452614745","0.994631754680879","1.00144515054861"
"No","2011","(Married) couple without C. ","indirect migration background","133","1","1","1"
"No","2011","Single parent ","no migration background","957","0.998825729961143","0.996657056388447","1.00099440353384"
"No","2011","Single parent ","direct migration background","132","1","1","1"
"No","2011","Single parent ","indirect migration background","84","1","1","1"
"No","2011","Couple + C. LE 16 ","no migration background","2544","1","1","1"
"No","2011","Couple + C. LE 16 ","direct migration background","378","1","1","1"
"No","2011","Couple + C. LE 16 ","indirect migration background","195","1","1","1"
"No","2011","Couple + C. GT 16 ","no migration background","2710","0.998614368588123","0.997214633145431","1.00001410403082"
"No","2011","Couple + C. GT 16 ","direct migration background","316","0.998897353854938","0.995243955970277","1.0025507517396"
"No","2011","Couple + C. GT 16 ","indirect migration background","171","1","1","1"
"No","2011","Couple + C. LE and GT 16","no migration background","923","0.996210507073338","0.992248837821306","1.00017217632537"
"No","2011","Couple + C. LE and GT 16","direct migration background","210","1","1","1"
"No","2011","Couple + C. LE and GT 16","indirect migration background","100","1","1","1"
"Yes","2012","1-pers.-HH","no migration background","","","",""
"Yes","2012","1-pers.-HH","direct migration background","","","",""
"Yes","2012","1-pers.-HH","indirect migration background","","","",""
"Yes","2012","(Married) couple without C. ","no migration background","","","",""
"Yes","2012","(Married) couple without C. ","direct migration background","","","",""
"Yes","2012","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2012","Single parent ","no migration background","","","",""
"Yes","2012","Single parent ","direct migration background","","","",""
"Yes","2012","Single parent ","indirect migration background","","","",""
"Yes","2012","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2012","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2012","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2012","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2012","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2012","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2012","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2012","1-pers.-HH","no migration background","","","",""
"No","2012","1-pers.-HH","direct migration background","","","",""
"No","2012","1-pers.-HH","indirect migration background","","","",""
"No","2012","(Married) couple without C. ","no migration background","","","",""
"No","2012","(Married) couple without C. ","direct migration background","","","",""
"No","2012","(Married) couple without C. ","indirect migration background","","","",""
"No","2012","Single parent ","no migration background","","","",""
"No","2012","Single parent ","direct migration background","","","",""
"No","2012","Single parent ","indirect migration background","","","",""
"No","2012","Couple + C. LE 16 ","no migration background","","","",""
"No","2012","Couple + C. LE 16 ","direct migration background","","","",""
"No","2012","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2012","Couple + C. GT 16 ","no migration background","","","",""
"No","2012","Couple + C. GT 16 ","direct migration background","","","",""
"No","2012","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2012","Couple + C. LE and GT 16","no migration background","","","",""
"No","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2013","1-pers.-HH","no migration background","18","","",""
"Yes","2013","1-pers.-HH","direct migration background","2","","",""
"Yes","2013","1-pers.-HH","indirect migration background","1","","",""
"Yes","2013","(Married) couple without C. ","no migration background","35","0.00516651776492905","0.00348367491412315","0.00684936061573494"
"Yes","2013","(Married) couple without C. ","direct migration background","5","","",""
"Yes","2013","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2013","Single parent ","no migration background","2","","",""
"Yes","2013","Single parent ","direct migration background","1","","",""
"Yes","2013","Single parent ","indirect migration background","","","",""
"Yes","2013","Couple + C. LE 16 ","no migration background","1","","",""
"Yes","2013","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2013","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2013","Couple + C. GT 16 ","no migration background","1","","",""
"Yes","2013","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2013","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2013","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2013","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2013","1-pers.-HH","no migration background","3143","0.994639817914346","0.992094403288947","0.997185232539745"
"No","2013","1-pers.-HH","direct migration background","223","0.992016079583174","0.98038756377913","1.00364459538722"
"No","2013","1-pers.-HH","indirect migration background","86","0.995938202872385","0.982573362542159","1.00930304320261"
"No","2013","(Married) couple without C. ","no migration background","6937","0.994833482235071","0.993150639384265","0.996516325085877"
"No","2013","(Married) couple without C. ","direct migration background","560","0.984578459599271","0.974418010367805","0.994738908830738"
"No","2013","(Married) couple without C. ","indirect migration background","118","1","1","1"
"No","2013","Single parent ","no migration background","923","0.996224231700748","0.992271853974558","1.00017660942694"
"No","2013","Single parent ","direct migration background","102","0.981734135760689","0.955873062926499","1.00759520859488"
"No","2013","Single parent ","indirect migration background","88","1","1","1"
"No","2013","Couple + C. LE 16 ","no migration background","2248","0.999394638637648","0.99837808752484","1.00041118975046"
"No","2013","Couple + C. LE 16 ","direct migration background","342","1","1","1"
"No","2013","Couple + C. LE 16 ","indirect migration background","182","1","1","1"
"No","2013","Couple + C. GT 16 ","no migration background","2253","0.999126770022913","0.997907371257636","1.00034616878819"
"No","2013","Couple + C. GT 16 ","direct migration background","243","1","1","1"
"No","2013","Couple + C. GT 16 ","indirect migration background","137","1","1","1"
"No","2013","Couple + C. LE and GT 16","no migration background","705","1","1","1"
"No","2013","Couple + C. LE and GT 16","direct migration background","150","1","1","1"
"No","2013","Couple + C. LE and GT 16","indirect migration background","87","1","1","1"
"Yes","2014","1-pers.-HH","no migration background","","","",""
"Yes","2014","1-pers.-HH","direct migration background","","","",""
"Yes","2014","1-pers.-HH","indirect migration background","","","",""
"Yes","2014","(Married) couple without C. ","no migration background","","","",""
"Yes","2014","(Married) couple without C. ","direct migration background","","","",""
"Yes","2014","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2014","Single parent ","no migration background","","","",""
"Yes","2014","Single parent ","direct migration background","","","",""
"Yes","2014","Single parent ","indirect migration background","","","",""
