"ple0020","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Not Employed","Male","11","","",""
"Yes","2009","Not Employed","Female","35","0.0123767044565333","0.00895133262663051","0.015802076286436"
"Yes","2009","Employed","Male","2","","",""
"Yes","2009","Employed","Female","2","","",""
"No","2009","Not Employed","Male","2867","0.997297859211922","0.995401288122112","0.999194430301732"
"No","2009","Not Employed","Female","3967","0.987623295543467","0.984197923713564","0.991048667373369"
"No","2009","Employed","Male","5764","0.998977419424164","0.998152450902845","0.999802387945484"
"No","2009","Employed","Female","5478","0.999783809538717","0.999394559086643","1.00017305999079"
"Yes","2010","Not Employed","Male","","","",""
"Yes","2010","Not Employed","Female","","","",""
"Yes","2010","Employed","Male","","","",""
"Yes","2010","Employed","Female","","","",""
"No","2010","Not Employed","Male","","","",""
"No","2010","Not Employed","Female","","","",""
"No","2010","Employed","Male","","","",""
"No","2010","Employed","Female","","","",""
"Yes","2011","Not Employed","Male","20","","",""
"Yes","2011","Not Employed","Female","41","0.0135339879144557","0.0102376551505134","0.0168303206783981"
"Yes","2011","Employed","Male","3","","",""
"Yes","2011","Employed","Female","","","",""
"No","2011","Not Employed","Male","3406","0.994114133820176","0.991552731917293","0.99667553572306"
"No","2011","Not Employed","Female","4679","0.986466012085544","0.983169679321602","0.989762344849487"
"No","2011","Employed","Male","6410","0.999323956336943","0.998687808589766","0.999960104084121"
"No","2011","Employed","Female","6301","1","1","1"
"Yes","2012","Not Employed","Male","","","",""
"Yes","2012","Not Employed","Female","","","",""
"Yes","2012","Employed","Male","","","",""
"Yes","2012","Employed","Female","","","",""
"No","2012","Not Employed","Male","","","",""
"No","2012","Not Employed","Female","","","",""
"No","2012","Employed","Male","","","",""
"No","2012","Employed","Female","","","",""
"Yes","2013","Not Employed","Male","19","","",""
"Yes","2013","Not Employed","Female","45","0.0127027911671121","0.00931027432158482","0.0160953080126393"
"Yes","2013","Employed","Male","","","",""
"Yes","2013","Employed","Female","4","","",""
"No","2013","Not Employed","Male","3171","0.993068419193327","0.990189307719695","0.995947530666959"
"No","2013","Not Employed","Female","4141","0.987297208832888","0.983904691987361","0.990689725678415"
"No","2013","Employed","Male","5684","1","1","1"
"No","2013","Employed","Female","5907","0.99905410217549","0.998270430358978","0.999837773992003"
"Yes","2014","Not Employed","Male","","","",""
"Yes","2014","Not Employed","Female","","","",""
"Yes","2014","Employed","Male","","","",""
"Yes","2014","Employed","Female","","","",""
"No","2014","Not Employed","Male","","","",""
"No","2014","Not Employed","Female","","","",""
"No","2014","Employed","Male","","","",""
"No","2014","Employed","Female","","","",""
"Yes","2015","Not Employed","Male","26","","",""
"Yes","2015","Not Employed","Female","41","0.0121952829662618","0.00917291743980493","0.0152176484927186"
"Yes","2015","Employed","Male","6","","",""
"Yes","2015","Employed","Female","2","","",""
"No","2015","Not Employed","Male","3415","0.993845092641868","0.991231873301435","0.996458311982301"
"No","2015","Not Employed","Female","5025","0.987804717033738","0.984782351507281","0.990827082560195"
"No","2015","Employed","Male","8070","0.997836099392166","0.996822659031705","0.998849539752626"
"No","2015","Employed","Female","8585","0.999729425709636","0.999381559807516","1.00007729161176"
"Yes","2016","Not Employed","Male","","","",""
"Yes","2016","Not Employed","Female","","","",""
"Yes","2016","Employed","Male","","","",""
"Yes","2016","Employed","Female","","","",""
"No","2016","Not Employed","Male","","","",""
"No","2016","Not Employed","Female","","","",""
"No","2016","Employed","Male","","","",""
"No","2016","Employed","Female","","","",""
"Yes","2017","Not Employed","Male","24","","",""
"Yes","2017","Not Employed","Female","34","0.0103895257481678","0.00759263559990206","0.0131864158964336"
"Yes","2017","Employed","Male","6","","",""
"Yes","2017","Employed","Female","5","","",""
"No","2017","Not Employed","Male","3561","0.991139669818637","0.988072089847038","0.994207249790237"
"No","2017","Not Employed","Female","5015","0.989610474251832","0.986813584103566","0.992407364400098"
"No","2017","Employed","Male","8748","0.999595975399345","0.999174995873949","1.00001695492474"
"No","2017","Employed","Female","9330","0.998712945263513","0.997985651643133","0.999440238883894"
"Yes","2018","Not Employed","Male","","","",""
"Yes","2018","Not Employed","Female","","","",""
"Yes","2018","Employed","Male","","","",""
"Yes","2018","Employed","Female","","","",""
"No","2018","Not Employed","Male","","","",""
"No","2018","Not Employed","Female","","","",""
"No","2018","Employed","Male","","","",""
"No","2018","Employed","Female","","","",""
"Yes","2019","Not Employed","Male","38","0.00981934944807655","0.00656191762462159","0.0130767812715315"
"Yes","2019","Not Employed","Female","35","0.00923991813104326","0.00647406477115484","0.0120057714909317"
"Yes","2019","Employed","Male","9","","",""
"Yes","2019","Employed","Female","5","","",""
"No","2019","Not Employed","Male","3482","0.990180650551923","0.986923218728468","0.993438082375378"
"No","2019","Not Employed","Female","4562","0.990760081868957","0.987994228509068","0.993525935228845"
"No","2019","Employed","Male","8824","0.999341831274865","0.998806996508885","0.999876666040846"
"No","2019","Employed","Female","8916","0.99962885151013","0.999229151129879","1.00002855189038"
