"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Ostdeutschland, neue Bundeslaender","2.57","2","342","1","1","4","5","7","2.4","2.74","1","7","2","2"
"2005","general elemantary","Westdeutschland, alte Bundeslaender","2.22","2","2052","1","1","3","5","7","2.15","2.29","1","7","2","2"
"2005","higher education","Ostdeutschland, neue Bundeslaender","1.96","1","1254","1","1","2","4","6","1.89","2.03","1","7","1","2"
"2005","higher education","Westdeutschland, alte Bundeslaender","2.41","2","2912","1","1","3","5","7","2.36","2.46","1","7","2","2"
"2005","higher vocational","Ostdeutschland, neue Bundeslaender","1.91","1","420","1","1","2","4","7","1.78","2.04","1","7","1","1"
"2005","higher vocational","Westdeutschland, alte Bundeslaender","2.15","2","1131","1","1","3","4","6","2.07","2.23","1","7","2","2"
"2005","in school","Ostdeutschland, neue Bundeslaender","3.54","3","146","1","2","5","6","7","3.26","3.82","1","7","3","4"
"2005","in school","Westdeutschland, alte Bundeslaender","3.74","4","501","1","2","5","6","7","3.58","3.9","1","7","3","4"
"2005","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2005","inadequately","Westdeutschland, alte Bundeslaender","2.39","2","218","1","1","3","5","7","2.17","2.61","1","7","1","2"
"2005","middle vocational","Ostdeutschland, neue Bundeslaender","2.06","1","2621","1","1","3","4","7","2.01","2.11","1","7","1","1"
"2005","middle vocational","Westdeutschland, alte Bundeslaender","2.16","2","7606","1","1","3","5","7","2.13","2.19","1","7","2","2"
"2005","vocational + Abi","Ostdeutschland, neue Bundeslaender","2.52","2","162","1","1","4","5","6","2.29","2.75","1","6","2","2"
"2005","vocational + Abi","Westdeutschland, alte Bundeslaender","2.41","2","971","1","1","3","5","6","2.32","2.5","1","7","2","2"
"2006","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
