"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","Rural Area","2.17","2","2631","1","1","3","5","7","2.11","2.23","1","7","2","2"
"2005","Full Time","Urban Area","2.25","2","5383","1","1","3","5","7","2.21","2.29","1","7","2","2"
"2005","Not Working","Rural Area","2.15","1","2644","1","1","3","4","7","2.09","2.21","1","7","2","2"
"2005","Not Working","Urban Area","2.29","2","5184","1","1","3","5","7","2.25","2.33","1","7","2","2"
"2005","Part Time","Rural Area","2.19","2","1555","1","1","3","5","6","2.12","2.26","1","7","2","2"
"2005","Part Time","Urban Area","2.38","2","3258","1","1","3","5","7","2.33","2.43","1","7","2","2"
"2006","Full Time","Rural Area","","","","","","","","","","","","","",""
"2006","Full Time","Urban Area","","","","","","","","","","","","","",""
"2006","Not Working","Rural Area","","","","","","","","","","","","","",""
"2006","Not Working","Urban Area","","","","","","","","","","","","","",""
"2006","Part Time","Rural Area","","","","","","","","","","","","","",""
"2006","Part Time","Urban Area","","","","","","","","","","","","","",""
"2007","Full Time","Rural Area","","","","","","","","","","","","","",""
"2007","Full Time","Urban Area","","","","","","","","","","","","","",""
"2007","Not Working","Rural Area","","","","","","","","","","","","","",""
"2007","Not Working","Urban Area","","","","","","","","","","","","","",""
"2007","Part Time","Rural Area","","","","","","","","","","","","","",""
"2007","Part Time","Urban Area","","","","","","","","","","","","","",""
"2008","Full Time","Rural Area","","","","","","","","","","","","","",""
"2008","Full Time","Urban Area","","","","","","","","","","","","","",""
"2008","Not Working","Rural Area","","","","","","","","","","","","","",""
"2008","Not Working","Urban Area","","","","","","","","","","","","","",""
"2008","Part Time","Rural Area","","","","","","","","","","","","","",""
"2008","Part Time","Urban Area","","","","","","","","","","","","","",""
"2009","Full Time","Rural Area","2.37","2","2440","1","1","3","5","7","2.31","2.43","1","7","2","2"
"2009","Full Time","Urban Area","2.57","2","4544","1","1","4","5","7","2.52","2.62","1","7","2","2"
"2009","Not Working","Rural Area","2.31","2","2362","1","1","3","5","7","2.25","2.37","1","7","2","2"
"2009","Not Working","Urban Area","2.45","2","4398","1","1","3","5","7","2.4","2.5","1","7","2","2"
"2009","Part Time","Rural Area","2.54","2","1399","1","1","4","5","7","2.46","2.62","1","7","2","2"
"2009","Part Time","Urban Area","2.61","2","2813","1","1","4","5","7","2.55","2.67","1","7","2","2"
"2010","Full Time","Rural Area","","","","","","","","","","","","","",""
"2010","Full Time","Urban Area","","","","","","","","","","","","","",""
"2010","Not Working","Rural Area","","","","","","","","","","","","","",""
"2010","Not Working","Urban Area","","","","","","","","","","","","","",""
"2010","Part Time","Rural Area","","","","","","","","","","","","","",""
"2010","Part Time","Urban Area","","","","","","","","","","","","","",""
"2011","Full Time","Rural Area","","","","","","","","","","","","","",""
"2011","Full Time","Urban Area","","","","","","","","","","","","","",""
"2011","Not Working","Rural Area","","","","","","","","","","","","","",""
"2011","Not Working","Urban Area","","","","","","","","","","","","","",""
