"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","general elemantary","2.07","1","564","1","1","3","4","7","1.96","2.18","1","7","1","2"
"2005","direct migration background","higher education","2.01","1","339","1","1","3","4","6","1.85","2.17","1","7","1","2"
"2005","direct migration background","higher vocational","2.17","2","132","1","1","3","5","6","1.94","2.4","1","6","1","2"
"2005","direct migration background","in school","3.03","3","54","1","2","4","5","7","2.59","3.47","1","7","2","3"
"2005","direct migration background","inadequately","2.03","1","147","1","1","2","4","7","1.79","2.27","1","7","1","2"
"2005","direct migration background","middle vocational","2.08","1","868","1","1","3","5","6","1.99","2.17","1","7","1","2"
"2005","direct migration background","vocational + Abi","2.02","1","216","1","1","3","4","6","1.83","2.21","1","7","1","2"
"2005","indirect migration background","general elemantary","2.89","2","181","1","1","4","6","7","2.62","3.16","1","7","2","3"
"2005","indirect migration background","higher education","2.45","2","69","1","1","4","5","6","2.08","2.82","1","7","2","3"
"2005","indirect migration background","higher vocational","2.06","2","41","1","1","2","5","5","1.61","2.51","1","6","1","2"
"2005","indirect migration background","in school","3.71","4","90","1","1","6","7","7","3.32","4.1","1","7","3","4"
"2005","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","2.59","2","336","1","1","4","5","7","2.42","2.76","1","7","2","2"
"2005","indirect migration background","vocational + Abi","3.15","3","46","1","2","5","5","5","2.75","3.55","1","5","2","3"
"2005","no migration background","general elemantary","2.26","2","1649","1","1","3","5","7","2.18","2.34","1","7","2","2"
"2005","no migration background","higher education","2.34","2","3758","1","1","3","5","7","2.29","2.39","1","7","2","2"
"2005","no migration background","higher vocational","2.09","2","1378","1","1","3","4","6","2.02","2.16","1","7","2","2"
"2005","no migration background","in school","3.8","4","503","1","2","5","6","7","3.65","3.95","1","7","3","4"
"2005","no migration background","inadequately","2.85","2","80","1","1","4","6","7","2.42","3.28","1","7","2","3"
"2005","no migration background","middle vocational","2.13","2","9023","1","1","3","5","7","2.1","2.16","1","7","2","2"
"2005","no migration background","vocational + Abi","2.52","2","871","1","1","4","5","6","2.42","2.62","1","7","2","2"
"2006","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2006","direct migration background","higher education","","","","","","","","","","","","","",""
"2006","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2006","direct migration background","in school","","","","","","","","","","","","","",""
"2006","direct migration background","inadequately","","","","","","","","","","","","","",""
"2006","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2006","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2006","indirect migration background","higher education","","","","","","","","","","","","","",""
"2006","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","in school","","","","","","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","no migration background","general elemantary","","","","","","","","","","","","","",""
"2006","no migration background","higher education","","","","","","","","","","","","","",""
"2006","no migration background","higher vocational","","","","","","","","","","","","","",""
"2006","no migration background","in school","","","","","","","","","","","","","",""
"2006","no migration background","inadequately","","","","","","","","","","","","","",""
"2006","no migration background","middle vocational","","","","","","","","","","","","","",""
"2006","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","direct migration background","general elemantary","","","","","","","","","","","","","",""
