"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Female","2","1","1251","1","1","3","4","6","1.93","2.07","1","7","1","1"
"2005","direct migration background","Male","2.21","2","1107","1","1","3","5","7","2.12","2.3","1","7","2","2"
"2005","indirect migration background","Female","2.49","2","423","1","1","4","5","7","2.34","2.64","1","7","2","2"
"2005","indirect migration background","Male","3.11","3","405","1","2","4","6","7","2.94","3.28","1","7","2","3"
"2005","no migration background","Female","2.11","2","9100","1","1","3","4","7","2.08","2.14","1","7","2","2"
"2005","no migration background","Male","2.4","2","8369","1","1","3","5","7","2.37","2.43","1","7","2","2"
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","","","","","","","","","","","","","",""
"2008","direct migration background","Male","","","","","","","","","","","","","",""
"2008","indirect migration background","Female","","","","","","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","","","","","","",""
"2008","no migration background","Female","","","","","","","","","","","","","",""
"2008","no migration background","Male","","","","","","","","","","","","","",""
"2009","direct migration background","Female","2.24","2","891","1","1","3","4","7","2.15","2.33","1","7","2","2"
"2009","direct migration background","Male","2.36","2","754","1","1","3","5","7","2.25","2.47","1","7","2","2"
"2009","indirect migration background","Female","2.62","2","368","1","1","4","5","7","2.45","2.79","1","7","2","2"
"2009","indirect migration background","Male","3.03","3","341","1","1","4","6","7","2.84","3.22","1","7","2","3"
"2009","no migration background","Female","2.32","2","8129","1","1","3","5","7","2.29","2.35","1","7","2","2"
"2009","no migration background","Male","2.68","2","7473","1","1","4","5","7","2.64","2.72","1","7","2","2"
"2010","direct migration background","Female","","","","","","","","","","","","","",""
