"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2005","(0) in school","Female","3.22","3","339","3.04","3.4","1","2","5","6"
"2005","(0) in school","Male","4.22","4","312","4.02","4.42","1","3","6","7"
"2005","(1a) inadequately completed","Female","2.02","1","140","1.76","2.28","1","1","3","4"
"2005","(1a) inadequately completed","Male","2.61","2","105","2.29","2.93","1","1","4","6"
"2005","(1b) general elementary school","Female","1.97","1","1279","1.89","2.05","1","1","2","4"
"2005","(1b) general elementary school","Male","2.36","2","573","2.23","2.49","1","1","4","5"
"2005","(1c) basic vocational qualification","Female","1.87","1","2623","1.82","1.92","1","1","2","4"
"2005","(1c) basic vocational qualification","Male","2.09","1","3075","2.04","2.14","1","1","3","4"
"2005","(2a) intermediate vocational","Female","2.02","1","2725","1.97","2.07","1","1","2","4"
"2005","(2a) intermediate vocational","Male","2.31","2","2059","2.25","2.37","1","1","3","5"
"2005","(2b) intermediate general qualification","Female","2.81","2","354","2.63","2.99","1","1","4","6"
"2005","(2b) intermediate general qualification","Male","3.18","3","225","2.94","3.42","1","2","4","6"
"2005","(2c_gen) general maturity certificate","Female","2.98","3","432","2.82","3.14","1","1","4","5"
"2005","(2c_gen) general maturity certificate","Male","3.48","3","363","3.3","3.66","1","2","5","6"
"2005","(2c_voc) vocational maturity certificate","Female","2.24","2","844","2.15","2.33","1","1","3","4"
"2005","(2c_voc) vocational maturity certificate","Male","2.64","2","669","2.52","2.76","1","1","4","5"
"2005","(3a) lower tertiary education","Female","2.05","1","766","1.96","2.14","1","1","3","4"
"2005","(3a) lower tertiary education","Male","2.38","2","882","2.28","2.48","1","1","3","5"
"2005","(3b) higher tertiary education","Female","2.28","2","1091","2.19","2.37","1","1","3","4"
"2005","(3b) higher tertiary education","Male","2.39","2","1427","2.31","2.47","1","1","3","5"
"2006","(0) in school","Female","","","","","","","","",""
"2006","(0) in school","Male","","","","","","","","",""
"2006","(1a) inadequately completed","Female","","","","","","","","",""
"2006","(1a) inadequately completed","Male","","","","","","","","",""
"2006","(1b) general elementary school","Female","","","","","","","","",""
"2006","(1b) general elementary school","Male","","","","","","","","",""
"2006","(1c) basic vocational qualification","Female","","","","","","","","",""
"2006","(1c) basic vocational qualification","Male","","","","","","","","",""
"2006","(2a) intermediate vocational","Female","","","","","","","","",""
"2006","(2a) intermediate vocational","Male","","","","","","","","",""
"2006","(2b) intermediate general qualification","Female","","","","","","","","",""
"2006","(2b) intermediate general qualification","Male","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","",""
"2009","(0) in school","Female","3.71","3.99","144","3.42","4","2","2","5","6"
"2009","(0) in school","Male","4.26","4","168","3.97","4.55","2","3","6","7"
"2009","(1a) inadequately completed","Female","2.12","2","90","1.86","2.38","1","1","3","4"
"2009","(1a) inadequately completed","Male","2.63","2","79","2.24","3.02","1","1","4","5"
"2009","(1b) general elementary school","Female","2.05","2","983","1.97","2.13","1","1","3","4"
"2009","(1b) general elementary school","Male","2.76","2","400","2.59","2.93","1","1","4","6"
"2009","(1c) basic vocational qualification","Female","2.08","2","2201","2.02","2.14","1","1","3","4"
"2009","(1c) basic vocational qualification","Male","2.31","2","2582","2.25","2.37","1","1","3","5"
"2009","(2a) intermediate vocational","Female","2.23","2","2521","2.17","2.29","1","1","3","4"
"2009","(2a) intermediate vocational","Male","2.58","2","1842","2.51","2.65","1","1","4","5"
"2009","(2b) intermediate general qualification","Female","2.78","2","262","2.58","2.98","1","1","4","5"
"2009","(2b) intermediate general qualification","Male","3.33","3","171","3.04","3.62","1","2","5","6"
"2009","(2c_gen) general maturity certificate","Female","3.14","3","367","2.97","3.31","1","2","4","6"
"2009","(2c_gen) general maturity certificate","Male","3.67","4","324","3.49","3.85","1","2","5","6"
"2009","(2c_voc) vocational maturity certificate","Female","2.48","2","751","2.37","2.59","1","1","3","5"
"2009","(2c_voc) vocational maturity certificate","Male","2.95","3","570","2.81","3.09","1","1","4","5"
"2009","(3a) lower tertiary education","Female","2.38","2","727","2.27","2.49","1","1","3","5"
"2009","(3a) lower tertiary education","Male","2.6","2","853","2.5","2.7","1","1","4","5"
"2009","(3b) higher tertiary education","Female","2.6","2","1121","2.51","2.69","1","1","4","5"
"2009","(3b) higher tertiary education","Male","2.67","2","1328","2.59","2.75","1","1","4","5"
"2010","(0) in school","Female","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","",""
