"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","direct migration background","1.99","1","696","1","1","2","4","6","1.89","2.09","1","7","1","2"
"2005","(Married) couple without C.","indirect migration background","2.85","2","115","1","1","4","5","7","2.53","3.17","1","7","2","3"
"2005","(Married) couple without C.","no migration background","2.08","2","6189","1","1","3","4","7","2.04","2.12","1","7","2","2"
"2005","1-pers.-HH","direct migration background","2.16","1","213","1","1","3","5","6","1.96","2.36","1","7","1","2"
"2005","1-pers.-HH","indirect migration background","2.7","2","93","1","1","4","6","6","2.39","3.01","1","7","2","3"
"2005","1-pers.-HH","no migration background","2.26","2","2646","1","1","3","5","7","2.2","2.32","1","7","2","2"
"2005","Couple + C. GT 16 ","direct migration background","2.1","1","401","1","1","3","4","7","1.96","2.24","1","7","1","2"
"2005","Couple + C. GT 16 ","indirect migration background","2.85","2","206","1","1","4","6","7","2.61","3.09","1","7","2","3"
"2005","Couple + C. GT 16 ","no migration background","2.49","2","3036","1","1","4","5","7","2.43","2.55","1","7","2","2"
"2005","Couple + C. LE 16","direct migration background","2.09","2","528","1","1","3","4","6","1.97","2.21","1","7","1","2"
"2005","Couple + C. LE 16","indirect migration background","2.22","2","176","1","1","3","4","6","2","2.44","1","7","1","2"
"2005","Couple + C. LE 16","no migration background","2.24","2","3004","1","1","3","4","7","2.19","2.29","1","7","2","2"
"2005","Couple + C. LE and GT 16","direct migration background","2.4","2","284","1","1","3","5","7","2.23","2.57","1","7","1","2"
"2005","Couple + C. LE and GT 16","indirect migration background","3.43","4","125","1","2","5","7","7","3.12","3.74","1","7","2","4"
"2005","Couple + C. LE and GT 16","no migration background","2.48","2","1289","1","1","4","5","7","2.39","2.57","1","7","2","2"
"2005","Single parent","direct migration background","1.99","1","124","1","1","2","4","7","1.74","2.24","1","7","1","2"
"2005","Single parent","indirect migration background","3.14","3","78","1","1","5","6","7","2.74","3.54","1","7","2","3"
"2005","Single parent","no migration background","2.43","2","895","1","1","3","5","7","2.33","2.53","1","7","2","2"
"2006","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2006","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2006","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2006","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2006","Single parent","direct migration background","","","","","","","","","","","","","",""
"2006","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2006","Single parent","no migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2007","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2007","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE 16","no migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","direct migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"2007","Couple + C. LE and GT 16","no migration background","","","","","","","","","","","","","",""
"2007","Single parent","direct migration background","","","","","","","","","","","","","",""
"2007","Single parent","indirect migration background","","","","","","","","","","","","","",""
"2007","Single parent","no migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","direct migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"2008","(Married) couple without C.","no migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","direct migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"2008","1-pers.-HH","no migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","direct migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"2008","Couple + C. GT 16 ","no migration background","","","","","","","","","","","","","",""
