"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","2.15","2","2937","1","1","3","5","6","2.1","2.2","1","7","2","2"
"2005","Employed","West Germany","2.28","2","9890","1","1","3","5","7","2.25","2.31","1","7","2","2"
"2005","Not Employed","East Germany","2.11","1","2099","1","1","3","4","7","2.05","2.17","1","7","1","2"
"2005","Not Employed","West Germany","2.28","2","5729","1","1","3","5","7","2.24","2.32","1","7","2","2"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","2.41","2","2685","1","1","3","5","7","2.35","2.47","1","7","2","2"
"2009","Employed","West Germany","2.57","2","8511","1","1","4","5","7","2.54","2.6","1","7","2","2"
"2009","Not Employed","East Germany","2.22","2","1849","1","1","3","4","7","2.15","2.29","1","7","2","2"
"2009","Not Employed","West Germany","2.45","2","4911","1","1","3","5","7","2.41","2.49","1","7","2","2"
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","2.16","2","999","1","1","3","5","6","2.07","2.25","1","7","1","2"
"2012","Employed","West Germany","2.4","2","4380","1","1","3","5","7","2.35","2.45","1","7","2","2"
"2012","Not Employed","East Germany","2.63","2","339","1","1","4","5","7","2.46","2.8","1","7","2","2"
"2012","Not Employed","West Germany","2.75","2","1406","1","1","4","5","7","2.66","2.84","1","7","2","2"
"2013","Employed","East Germany","2.29","2","2600","1","1","3","5","6","2.23","2.35","1","7","2","2"
"2013","Employed","West Germany","2.62","2","8946","1","1","4","5","7","2.59","2.65","1","7","2","2"
"2013","Not Employed","East Germany","2.18","2","1857","1","1","3","4","7","2.12","2.24","1","7","2","2"
"2013","Not Employed","West Germany","2.43","2","5417","1","1","3","5","7","2.39","2.47","1","7","2","2"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","2.63","2","3633","1","1","4","5","7","2.58","2.68","1","7","2","2"
"2017","Employed","West Germany","2.7","2","14662","1","1","4","5","7","2.67","2.73","1","7","2","2"
"2017","Not Employed","East Germany","2.51","2","2460","1","1","4","5","7","2.45","2.57","1","7","2","2"
"2017","Not Employed","West Germany","2.67","2","8505","1","1","4","5","7","2.63","2.71","1","7","2","2"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","","","","","","","","","","","","","",""
"2018","Not Employed","West Germany","","","","","","","","","","","","","",""
"2019","Employed","East Germany","2.51","2","3600","1","1","4","5","7","2.46","2.56","1","7","2","2"
"2019","Employed","West Germany","2.56","2","14031","1","1","4","5","7","2.53","2.59","1","7","2","2"
"2019","Not Employed","East Germany","2.34","2","1950","1","1","3","5","7","2.27","2.41","1","7","2","2"
"2019","Not Employed","West Germany","2.59","2","6058","1","1","4","5","7","2.55","2.63","1","7","2","2"
