"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","2.6","2","946","1","1","4","5","7","2.5","2.7","1","7","2","2"
"2005","16-34 y.","1-pers.-HH","2.85","2","695","1","1","4","5","7","2.73","2.97","1","7","2","3"
"2005","16-34 y.","Couple + C. GT 16 ","3.2","3","1341","1","2","5","6","7","3.11","3.29","1","7","3","3"
"2005","16-34 y.","Couple + C. LE 16","2.26","2","1090","1","1","3","4","7","2.17","2.35","1","7","2","2"
"2005","16-34 y.","Couple + C. LE and GT 16","3.29","3","633","1","2","5","6","7","3.15","3.43","1","7","3","3"
"2005","16-34 y.","Single parent","2.99","3","463","1","1","4","6","7","2.83","3.15","1","7","2","3"
"2005","35-65 y.","(Married) couple without C.","2.05","1","3720","1","1","3","4","6","2","2.1","1","7","1","2"
"2005","35-65 y.","1-pers.-HH","2.26","2","1189","1","1","3","5","7","2.17","2.35","1","7","2","2"
"2005","35-65 y.","Couple + C. GT 16 ","2","1","2136","1","1","2","4","7","1.94","2.06","1","7","1","2"
"2005","35-65 y.","Couple + C. LE 16","2.2","2","2614","1","1","3","4","7","2.15","2.25","1","7","2","2"
"2005","35-65 y.","Couple + C. LE and GT 16","2.06","1","1062","1","1","3","5","6","1.98","2.14","1","7","1","2"
"2005","35-65 y.","Single parent","1.98","1","573","1","1","2","4","7","1.87","2.09","1","7","1","2"
"2005","66 and older","(Married) couple without C.","1.94","1","2334","1","1","2","4","7","1.88","2","1","7","1","1"
"2005","66 and older","1-pers.-HH","1.94","1","1068","1","1","2","4","7","1.86","2.02","1","7","1","1"
"2005","66 and older","Couple + C. GT 16 ","1.99","1","166","1","1","2","5","7","1.77","2.21","1","7","1","2"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","1.88","1","61","1","1","2","5","7","1.57","2.19","1","7","1","2"
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2006","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2006","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","66 and older","Single parent","","","","","","","","","","","","","",""
"2007","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2007","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2007","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","66 and older","Single parent","","","","","","","","","","","","","",""
"2008","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2008","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2008","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","66 and older","Single parent","","","","","","","","","","","","","",""
"2009","16-34 y.","(Married) couple without C.","2.98","3","742","1","2","4","5","7","2.86","3.1","1","7","2","3"
"2009","16-34 y.","1-pers.-HH","3.29","3","548","1","2","5","6","7","3.15","3.43","1","7","3","3"
"2009","16-34 y.","Couple + C. GT 16 ","3.3","3","1075","1","2","5","6","7","3.19","3.41","1","7","3","3"
"2009","16-34 y.","Couple + C. LE 16","2.31","2","758","1","1","3","5","7","2.2","2.42","1","7","2","2"
"2009","16-34 y.","Couple + C. LE and GT 16","3.44","3","369","1","2","5","6","7","3.25","3.63","1","7","3","4"
"2009","16-34 y.","Single parent","3.58","3","400","1","2","5","6","7","3.4","3.76","1","7","3","3"
"2009","35-65 y.","(Married) couple without C.","2.31","2","3204","1","1","3","5","7","2.26","2.36","1","7","2","2"
"2009","35-65 y.","1-pers.-HH","2.56","2","1169","1","1","4","5","7","2.47","2.65","1","7","2","2"
"2009","35-65 y.","Couple + C. GT 16 ","2.24","2","1893","1","1","3","5","7","2.17","2.31","1","7","2","2"
"2009","35-65 y.","Couple + C. LE 16","2.41","2","2081","1","1","3","5","7","2.35","2.47","1","7","2","2"
"2009","35-65 y.","Couple + C. LE and GT 16","2.24","2","804","1","1","3","4","6","2.14","2.34","1","7","2","2"
"2009","35-65 y.","Single parent","2.3","2","526","1","1","3","5","7","2.17","2.43","1","7","2","2"
"2009","66 and older","(Married) couple without C.","2.13","2","2660","1","1","3","4","7","2.08","2.18","1","7","2","2"
"2009","66 and older","1-pers.-HH","2.13","2","1154","1","1","3","4","7","2.05","2.21","1","7","2","2"
"2009","66 and older","Couple + C. GT 16 ","2.22","2","177","1","1","3","5","6","2.02","2.42","1","6","1","2"
"2009","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","66 and older","Single parent","2.12","2","61","1","1","3","4","7","1.81","2.43","1","7","1","2"
"2010","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2010","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2010","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2010","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2010","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2010","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","66 and older","Single parent","","","","","","","","","","","","","",""
"2011","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2011","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2011","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2011","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
