"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","Rural Area","2.67","2","1762","1","1","4","5","7","2.59","2.75","1","7","2","2"
"2005","16-34 y.","Urban Area","2.89","2","3551","1","1","4","5","7","2.83","2.95","1","7","2","3"
"2005","35-65 y.","Rural Area","2.05","1","3809","1","1","3","4","7","2.01","2.09","1","7","1","2"
"2005","35-65 y.","Urban Area","2.13","2","7777","1","1","3","4","7","2.1","2.16","1","7","2","2"
"2005","66 and older","Rural Area","1.85","1","1259","1","1","2","4","7","1.77","1.93","1","7","1","1"
"2005","66 and older","Urban Area","1.99","1","2497","1","1","2","4","7","1.93","2.05","1","7","1","1"
"2006","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2006","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2006","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2006","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2006","66 and older","Rural Area","","","","","","","","","","","","","",""
"2006","66 and older","Urban Area","","","","","","","","","","","","","",""
"2007","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2007","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2007","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2007","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2007","66 and older","Rural Area","","","","","","","","","","","","","",""
"2007","66 and older","Urban Area","","","","","","","","","","","","","",""
"2008","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2008","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2008","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2008","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2008","66 and older","Rural Area","","","","","","","","","","","","","",""
"2008","66 and older","Urban Area","","","","","","","","","","","","","",""
"2009","16-34 y.","Rural Area","2.87","2","1344","1","1","4","5","7","2.78","2.96","1","7","2","3"
"2009","16-34 y.","Urban Area","3.21","3","2641","1","2","5","6","7","3.14","3.28","1","7","3","3"
"2009","35-65 y.","Rural Area","2.3","2","3431","1","1","3","5","7","2.25","2.35","1","7","2","2"
"2009","35-65 y.","Urban Area","2.39","2","6408","1","1","3","5","7","2.35","2.43","1","7","2","2"
"2009","66 and older","Rural Area","2.08","2","1426","1","1","3","4","6","2.01","2.15","1","7","2","2"
"2009","66 and older","Urban Area","2.16","2","2706","1","1","3","4","7","2.11","2.21","1","7","2","2"
"2010","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2010","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2010","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2010","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2010","66 and older","Rural Area","","","","","","","","","","","","","",""
"2010","66 and older","Urban Area","","","","","","","","","","","","","",""
"2011","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2011","16-34 y.","Urban Area","","","","","","","","","","","","","",""
