"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Ostdeutschland, neue Bundeslaender","2.4","2","1128","1","1","3","5","7","2.31","2.49","1","7","2","2"
"2005","college entrance qualification","Westdeutschland, alte Bundeslaender","2.61","2","4063","1","1","4","5","7","2.56","2.66","1","7","2","2"
"2005","lower secondary degree","Ostdeutschland, neue Bundeslaender","1.96","1","1386","1","1","2","4","7","1.89","2.03","1","7","1","1"
"2005","lower secondary degree","Westdeutschland, alte Bundeslaender","2.03","1","5679","1","1","3","4","7","1.99","2.07","1","7","1","2"
"2005","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","3.33","3","166","1","2","5","6","7","3.06","3.6","1","7","3","3"
"2005","no degree/no degree yet","Westdeutschland, alte Bundeslaender","3.14","3","732","1","1","5","6","7","3","3.28","1","7","3","3"
"2005","Other degree","Ostdeutschland, neue Bundeslaender","2.34","2","49","1","1","3","5","6","1.9","2.78","1","7","1","2"
"2005","Other degree","Westdeutschland, alte Bundeslaender","1.93","1","1064","1","1","2","4","6","1.85","2.01","1","7","1","2"
"2005","secondary school degree","Ostdeutschland, neue Bundeslaender","2.02","1","2216","1","1","2","4","6","1.96","2.08","1","7","1","1"
"2005","secondary school degree","Westdeutschland, alte Bundeslaender","2.31","2","3786","1","1","3","5","7","2.26","2.36","1","7","2","2"
"2006","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","lower secondary degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","Other degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","secondary school degree","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","college entrance qualification","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
