"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","college entrance qualification","3","3","1579","1","2","4","5","7","2.92","3.08","1","7","2","3"
"2005","16-34 y.","lower secondary degree","2.5","2","948","1","1","4","5","7","2.4","2.6","1","7","2","2"
"2005","16-34 y.","no degree/no degree yet","3.6","3","691","1","2","5","6","7","3.47","3.73","1","7","3","4"
"2005","16-34 y.","Other degree","2.4","2","154","1","1","3","5","6","2.15","2.65","1","7","2","2"
"2005","16-34 y.","secondary school degree","2.57","2","1606","1","1","4","5","7","2.49","2.65","1","7","2","2"
"2005","35-65 y.","college entrance qualification","2.39","2","3047","1","1","3","5","7","2.34","2.44","1","7","2","2"
"2005","35-65 y.","lower secondary degree","2","1","3712","1","1","2","4","7","1.95","2.05","1","7","1","1"
"2005","35-65 y.","no degree/no degree yet","2.22","2","143","1","1","3","4","7","1.97","2.47","1","7","1","2"
"2005","35-65 y.","Other degree","1.84","1","785","1","1","2","4","6","1.75","1.93","1","7","1","1"
"2005","35-65 y.","secondary school degree","2.11","2","3858","1","1","3","4","7","2.07","2.15","1","7","1","2"
"2005","66 and older","college entrance qualification","2.24","2","565","1","1","3","5","6","2.12","2.36","1","7","1","2"
"2005","66 and older","lower secondary degree","1.86","1","2405","1","1","2","4","7","1.81","1.91","1","7","1","1"
"2005","66 and older","no degree/no degree yet","2.26","1","64","1","1","4","4","7","1.85","2.67","1","7","1","2"
"2005","66 and older","Other degree","1.94","1","174","1","1","3","4","6","1.71","2.17","1","7","1","2"
"2005","66 and older","secondary school degree","2","1","538","1","1","2","4","7","1.88","2.12","1","7","1","1"
"2006","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2006","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2006","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2006","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","","","","",""
"2006","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2007","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
