"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","Female","2.44","2","2472","1","1","3","5","7","2.38","2.5","1","7","2","2"
"2005","college entrance qualification","Male","2.69","2","2719","1","1","4","5","7","2.63","2.75","1","7","2","2"
"2005","lower secondary degree","Female","1.91","1","3616","1","1","2","4","7","1.87","1.95","1","7","1","1"
"2005","lower secondary degree","Male","2.13","2","3449","1","1","3","4","7","2.08","2.18","1","7","2","2"
"2005","no degree/no degree yet","Female","2.75","2","480","1","1","4","5","7","2.59","2.91","1","7","2","3"
"2005","no degree/no degree yet","Male","3.59","3","418","1","2","5","6","7","3.4","3.78","1","7","3","4"
"2005","Other degree","Female","1.81","1","585","1","1","2","4","6","1.71","1.91","1","7","1","1"
"2005","Other degree","Male","2.1","1","528","1","1","3","4","6","1.97","2.23","1","7","1","2"
"2005","secondary school degree","Female","2.1","2","3434","1","1","3","4","7","2.05","2.15","1","7","1","2"
"2005","secondary school degree","Male","2.37","2","2568","1","1","3","5","7","2.31","2.43","1","7","2","2"
"2006","college entrance qualification","Female","","","","","","","","","","","","","",""
"2006","college entrance qualification","Male","","","","","","","","","","","","","",""
"2006","lower secondary degree","Female","","","","","","","","","","","","","",""
"2006","lower secondary degree","Male","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2006","Other degree","Female","","","","","","","","","","","","","",""
"2006","Other degree","Male","","","","","","","","","","","","","",""
"2006","secondary school degree","Female","","","","","","","","","","","","","",""
"2006","secondary school degree","Male","","","","","","","","","","","","","",""
"2007","college entrance qualification","Female","","","","","","","","","","","","","",""
"2007","college entrance qualification","Male","","","","","","","","","","","","","",""
"2007","lower secondary degree","Female","","","","","","","","","","","","","",""
"2007","lower secondary degree","Male","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2007","Other degree","Female","","","","","","","","","","","","","",""
"2007","Other degree","Male","","","","","","","","","","","","","",""
"2007","secondary school degree","Female","","","","","","","","","","","","","",""
"2007","secondary school degree","Male","","","","","","","","","","","","","",""
"2008","college entrance qualification","Female","","","","","","","","","","","","","",""
"2008","college entrance qualification","Male","","","","","","","","","","","","","",""
"2008","lower secondary degree","Female","","","","","","","","","","","","","",""
"2008","lower secondary degree","Male","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2008","Other degree","Female","","","","","","","","","","","","","",""
"2008","Other degree","Male","","","","","","","","","","","","","",""
"2008","secondary school degree","Female","","","","","","","","","","","","","",""
"2008","secondary school degree","Male","","","","","","","","","","","","","",""
"2009","college entrance qualification","Female","2.67","2","2368","1","1","4","5","7","2.61","2.73","1","7","2","2"
"2009","college entrance qualification","Male","2.94","3","2518","1","2","4","5","7","2.88","3","1","7","2","2"
"2009","lower secondary degree","Female","2.07","2","2996","1","1","3","4","7","2.02","2.12","1","7","1","2"
"2009","lower secondary degree","Male","2.38","2","2890","1","1","3","5","7","2.32","2.44","1","7","2","2"
"2009","no degree/no degree yet","Female","2.96","3","236","1","1","4","5","7","2.74","3.18","1","7","2","3"
"2009","no degree/no degree yet","Male","3.54","3","248","1","2","5","6","7","3.29","3.79","1","7","3","4"
"2009","Other degree","Female","2.12","2","431","1","1","3","4","7","1.99","2.25","1","7","1","2"
"2009","Other degree","Male","2.36","2","367","1","1","3","5","7","2.2","2.52","1","7","2","2"
"2009","secondary school degree","Female","2.29","2","3113","1","1","3","5","7","2.24","2.34","1","7","2","2"
"2009","secondary school degree","Male","2.63","2","2283","1","1","4","5","7","2.56","2.7","1","7","2","2"
"2010","college entrance qualification","Female","","","","","","","","","","","","","",""
"2010","college entrance qualification","Male","","","","","","","","","","","","","",""
"2010","lower secondary degree","Female","","","","","","","","","","","","","",""
"2010","lower secondary degree","Male","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2010","Other degree","Female","","","","","","","","","","","","","",""
"2010","Other degree","Male","","","","","","","","","","","","","",""
"2010","secondary school degree","Female","","","","","","","","","","","","","",""
"2010","secondary school degree","Male","","","","","","","","","","","","","",""
"2011","college entrance qualification","Female","","","","","","","","","","","","","",""
"2011","college entrance qualification","Male","","","","","","","","","","","","","",""
"2011","lower secondary degree","Female","","","","","","","","","","","","","",""
"2011","lower secondary degree","Male","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2011","Other degree","Female","","","","","","","","","","","","","",""
