"plh0214","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","1-pers.-HH","468","0.375591158713026","0.348615008524507","0.402567308901545"
"1 Strongly disagree","2005","lower secondary degree","(Married) couple without C. ","868","0.30191033383496","0.28545498510023","0.31836568256969"
"1 Strongly disagree","2005","lower secondary degree","Single parent ","101","0.287971332839768","0.240258696993136","0.335683968686401"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE 16 ","198","0.228006205259748","0.201070994823122","0.254941415696373"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. GT 16 ","197","0.210404913968719","0.18480734214469","0.236002485792747"
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE and GT 16","89","0.274265935398286","0.229873709922644","0.318658160873928"
"1 Strongly disagree","2005","secondary school degree","1-pers.-HH","218","0.280786756578103","0.24898379554728","0.312589717608925"
"1 Strongly disagree","2005","secondary school degree","(Married) couple without C. ","464","0.272080654272668","0.251481546551533","0.292679761993802"
"1 Strongly disagree","2005","secondary school degree","Single parent ","88","0.230782496131857","0.186578514494381","0.274986477769332"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE 16 ","291","0.220644135904814","0.198605092744783","0.242683179064844"
"1 Strongly disagree","2005","secondary school degree","Couple + C. GT 16 ","230","0.210618190388986","0.186641868679866","0.234594512098106"
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE and GT 16","112","0.217921999514078","0.181699919089398","0.254144079938758"
"1 Strongly disagree","2005","college entrance qualification","1-pers.-HH","174","0.219068788761542","0.190134693538553","0.248002883984531"
"1 Strongly disagree","2005","college entrance qualification","(Married) couple without C. ","335","0.201891867187297","0.182987400602925","0.220796333771669"
"1 Strongly disagree","2005","college entrance qualification","Single parent ","32","0.152937425329981","0.101487612320042","0.204387238339919"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE 16 ","214","0.186421885709368","0.163932896893532","0.208910874525203"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. GT 16 ","162","0.191398780621903","0.165668370891966","0.21712919035184"
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE and GT 16","67","0.227734372497725","0.18248747912675","0.272981265868699"
"1 Strongly disagree","2005","Other degree","1-pers.-HH","40","0.423908492641764","0.325565364351143","0.522251620932386"
"1 Strongly disagree","2005","Other degree","(Married) couple without C. ","123","0.323659540178199","0.274431760951653","0.372887319404745"
"1 Strongly disagree","2005","Other degree","Single parent ","22","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE 16 ","68","0.343415302590134","0.279038389523173","0.407792215657094"
"1 Strongly disagree","2005","Other degree","Couple + C. GT 16 ","75","0.338960094875113","0.276267801307678","0.401652388442548"
"1 Strongly disagree","2005","Other degree","Couple + C. LE and GT 16","39","0.344355516632424","0.258623149420077","0.430087883844772"
"1 Strongly disagree","2005","no degree/no degree yet","1-pers.-HH","11","","",""
"1 Strongly disagree","2005","no degree/no degree yet","(Married) couple without C. ","28","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Single parent ","27","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. GT 16 ","74","0.228326988515995","0.181141703870307","0.275512273161682"
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE and GT 16","56","0.188346526758365","0.142873584585144","0.233819468931586"
"2 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","256","0.215556901186657","0.192650890563329","0.238462911809984"
"2 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","640","0.205691249226071","0.191203027681213","0.22017947077093"
"2 on scale 1-7 ","2005","lower secondary degree","Single parent ","68","0.200725912532706","0.15852132805858","0.242930497006832"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","192","0.199097722606958","0.173460968062454","0.224734477151463"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","206","0.195215078484981","0.170322768086877","0.220107388883086"
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","87","0.183804784706394","0.145265144425891","0.222344424986896"
"2 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","180","0.239455044276617","0.20925379908168","0.269656289471554"
"2 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","395","0.218282628797238","0.199162429473783","0.237402828120693"
"2 on scale 1-7 ","2005","secondary school degree","Single parent ","78","0.266996680080789","0.22058350501221","0.313409855149369"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","374","0.262670715952188","0.239281524588406","0.28605990731597"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","273","0.219978143026842","0.195620558774179","0.244335727279506"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","129","0.236050191717998","0.198791087441241","0.273309295994755"
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","224","0.273669910589632","0.242481459586468","0.304858361592796"
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","479","0.280868421747707","0.259702860751449","0.302033982743964"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","70","0.354033449364142","0.285674350411609","0.422392548316674"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","331","0.287016905073518","0.260894376891993","0.313139433255042"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","264","0.245484420944098","0.217335873008501","0.273632968879694"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","96","0.239048779394128","0.193032362884292","0.285065195903963"
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","20","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","82","0.23021366738904","0.185920778869051","0.274506555909029"
"2 on scale 1-7 ","2005","Other degree","Single parent ","14","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","46","0.209685014171744","0.154495222700681","0.264874805642807"
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","49","0.222266260481494","0.167200926845894","0.277331594117093"
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","27","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","2","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","20","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","21","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","79","0.226668011798514","0.179603950153268","0.27373207344376"
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","72","0.225398034329047","0.176801725815768","0.273994342842326"
"3 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","154","0.11001122627767","0.0925811801763432","0.127441272378998"
"3 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","446","0.142460963845635","0.129932801129237","0.154989126562033"
"3 on scale 1-7 ","2005","lower secondary degree","Single parent ","42","0.116306220743299","0.0825260055000055","0.150086435986592"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","143","0.161056077430868","0.137456992690616","0.184655162171119"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","166","0.186474294346586","0.162013883975572","0.2109347047176"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","69","0.163810556909982","0.126984475257684","0.20063663856228"
"3 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","123","0.178459731027841","0.151361873564865","0.205557588490818"
"3 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","274","0.154333625721143","0.137611643515535","0.17105560792675"
"3 on scale 1-7 ","2005","secondary school degree","Single parent ","59","0.133993114052605","0.0982545342435757","0.169731693861635"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","213","0.157474848453875","0.138116171455036","0.176833525452714"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","183","0.176481264767356","0.154064284616885","0.198898244917826"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","86","0.164551763382858","0.132019905837177","0.197083620928539"
"3 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","119","0.159742314891153","0.134113442651355","0.185371187130952"
"3 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","299","0.16492060400823","0.147443257780176","0.182397950236285"
"3 on scale 1-7 ","2005","college entrance qualification","Single parent ","27","","",""
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","209","0.185268900157498","0.162833683887147","0.20770411642785"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","164","0.14812488064353","0.124891527354532","0.171358233932528"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","56","0.175574169896469","0.134525675909827","0.216622663883112"
"3 on scale 1-7 ","2005","Other degree","1-pers.-HH","15","","",""
"3 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","41","0.11128574854436","0.0781967059328352","0.144374791155886"
"3 on scale 1-7 ","2005","Other degree","Single parent ","10","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","32","0.150506693286851","0.10203001698477","0.198983369588932"
"3 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","24","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","18","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","9","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","12","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","17","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","47","0.145825659895468","0.106152066793485","0.185499252997451"
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","54","0.209366060967673","0.162047689570627","0.256684432364719"
"4 on scale 1-7","2005","lower secondary degree","1-pers.-HH","174","0.137855013454948","0.118651123674188","0.157058903235708"
"4 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","415","0.143369228459589","0.130807849833432","0.155930607085746"
"4 on scale 1-7","2005","lower secondary degree","Single parent ","61","0.169666333430594","0.130117452206513","0.209215214654674"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","181","0.185270542547655","0.160327465341088","0.210213619754222"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","168","0.172245986042422","0.14853258668496","0.195959385399884"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","56","0.145917986319404","0.110791360854586","0.181044611784223"
"4 on scale 1-7","2005","secondary school degree","1-pers.-HH","111","0.146834978305377","0.121786480157759","0.171883476452994"
"4 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","241","0.134839177461638","0.119029812840669","0.150648542082608"
"4 on scale 1-7","2005","secondary school degree","Single parent ","60","0.179983836586681","0.139678427213456","0.220289245959905"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","198","0.146950053760693","0.128133038312586","0.1657670692088"
"4 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","170","0.140391524263577","0.119964182702998","0.160818865824156"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","72","0.129212133530878","0.0997810906509178","0.158643176410837"
"4 on scale 1-7","2005","college entrance qualification","1-pers.-HH","123","0.170453705085353","0.144148796341743","0.196758613828962"
