"plh0214","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","Male","898","0.179827880930351","0.16953604613511","0.190119715725592","1"
"1 Strongly disagree","2005","Full Time","Female","680","0.254435270375061","0.237927108306417","0.270943432443706","1"
"1 Strongly disagree","2005","Part Time","Male","236","0.182234878346128","0.161911471169232","0.202558285523025","1"
"1 Strongly disagree","2005","Part Time","Female","926","0.286858867279717","0.271709199965462","0.302008534593971","1"
"1 Strongly disagree","2005","Not Working","Male","711","0.237540636476314","0.222700066293931","0.252381206658698","1"
"1 Strongly disagree","2005","Not Working","Female","1655","0.379913396733541","0.366022504306466","0.393804289160616","1"
"2 on scale 1-7 ","2005","Part Time","Male","320","0.221048896491583","0.199203207326902","0.242894585656265","2"
"2 on scale 1-7 ","2005","Full Time","Male","1210","0.216266620372416","0.205233694231661","0.227299546513171","2"
"2 on scale 1-7 ","2005","Not Working","Female","1130","0.231365570359176","0.219296579660592","0.24343456105776","2"
"2 on scale 1-7 ","2005","Full Time","Female","704","0.257643429076536","0.241067296811452","0.27421956134162","2"
"2 on scale 1-7 ","2005","Part Time","Female","956","0.261482913918889","0.246763749900305","0.276202077937474","2"
"2 on scale 1-7 ","2005","Not Working","Male","651","0.200171760519514","0.186218585257512","0.214124935781515","2"
"3 on scale 1-7 ","2005","Not Working","Male","483","0.147600341487595","0.135231227472963","0.159969455502228","3"
"3 on scale 1-7 ","2005","Full Time","Male","932","0.166968809312372","0.156974331722882","0.176963286901861","3"
"3 on scale 1-7 ","2005","Part Time","Female","533","0.154621784443623","0.142511841980899","0.166731726906347","3"
"3 on scale 1-7 ","2005","Part Time","Male","258","0.180378950015314","0.160136365788028","0.200621534242601","3"
"3 on scale 1-7 ","2005","Full Time","Female","417","0.153168724320455","0.139518151319538","0.166819297321372","3"
"3 on scale 1-7 ","2005","Not Working","Female","646","0.133497298978867","0.123763488872775","0.14323110908496","3"
"4 on scale 1-7","2005","Not Working","Female","546","0.114795215524412","0.105672052408097","0.123918378640728","4"
"4 on scale 1-7","2005","Full Time","Female","330","0.124889517898995","0.112359207567727","0.137419828230264","4"
"4 on scale 1-7","2005","Part Time","Male","223","0.162959554104509","0.143515822769855","0.182403285439163","4"
"4 on scale 1-7","2005","Not Working","Male","550","0.177559434636965","0.164233508052628","0.190885361221302","4"
"4 on scale 1-7","2005","Full Time","Male","918","0.184295685602918","0.17390520212849","0.194686169077346","4"
