"plh0214","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","Male","51","0.150467296124377","0.110858920514776","0.190075671733978"
"1 Strongly disagree","2005","(0) in school","Female","82","0.268316943368666","0.221288949855995","0.315344936881337"
"1 Strongly disagree","2005","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Female","62","0.398147364993201","0.317060393700599","0.479234336285803"
"1 Strongly disagree","2005","(1b) general elementary school","Male","120","0.242825479715344","0.207747282289013","0.277903677141674"
"1 Strongly disagree","2005","(1b) general elementary school","Female","498","0.394010210346319","0.367283102217578","0.420737318475059"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Male","676","0.233997552170969","0.219055452046403","0.248939652295535"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Female","865","0.350164523208337","0.331909317709137","0.368419728707538"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Male","32","0.15636947548736","0.10891152660287","0.203827424371851"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Female","91","0.280889811614987","0.233939068156527","0.327840555073447"
"1 Strongly disagree","2005","(2a) intermediate vocational","Male","342","0.174429638920495","0.158034594671214","0.190824683169777"
"1 Strongly disagree","2005","(2a) intermediate vocational","Female","803","0.300419939974734","0.283226200984221","0.317613678965246"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Male","56","0.146998420128064","0.110621271830304","0.183375568425823"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Female","91","0.228588732000059","0.189036177166891","0.268141286833226"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Male","108","0.162332701865565","0.134431325967834","0.190234077763296"
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Female","226","0.301662075104293","0.270697149648334","0.332627000560253"
"1 Strongly disagree","2005","(3a) lower tertiary education","Male","149","0.179248421481837","0.153906456399313","0.204590386564362"
"1 Strongly disagree","2005","(3a) lower tertiary education","Female","200","0.281601844500941","0.249770809443626","0.313432879558256"
"1 Strongly disagree","2005","(3b) higher tertiary education","Male","244","0.17646142126861","0.156689410060007","0.196233432477212"
"1 Strongly disagree","2005","(3b) higher tertiary education","Female","291","0.284981107184039","0.258183153302358","0.31177906106572"
"2 on scale 1-7 ","2005","(0) in school","Male","72","0.172282836609027","0.130448016149301","0.214117657068753"
"2 on scale 1-7 ","2005","(0) in school","Female","87","0.247796921642829","0.201973616774198","0.293620226511459"
"2 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","Male","93","0.156823152535042","0.127075234838186","0.186571070231899"
"2 on scale 1-7 ","2005","(1b) general elementary school","Female","291","0.233339008712656","0.21020446508771","0.256473552337603"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","569","0.174779118071987","0.161375538939792","0.188182697204182"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","638","0.233982896086987","0.217781209184414","0.25018458298956"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","48","0.206079939146774","0.15322773806703","0.258932140226518"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","81","0.184708607681683","0.144169260093533","0.225247955269833"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Male","462","0.236813429000803","0.218446187812695","0.255180670188911"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Female","689","0.242188706317503","0.226121339035632","0.258256073599374"
