"plh0214","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","no migration background","771","0.183160103729493","0.171360643036442","0.194959564422545","1"
"1 Strongly disagree","2005","16-34 y.","direct migration background","147","0.258023275039873","0.22063117976064","0.295415370319106","1"
"1 Strongly disagree","2005","16-34 y.","indirect migration background","150","0.218538822419978","0.187106095872719","0.249971548967236","1"
"1 Strongly disagree","2005","35-65 y.","no migration background","2176","0.229222191801431","0.220970613827745","0.237473769775118","1"
"1 Strongly disagree","2005","35-65 y.","direct migration background","478","0.335160579762864","0.31102963801872","0.359291521507008","1"
"1 Strongly disagree","2005","35-65 y.","indirect migration background","34","0.260394089006296","0.191306825752225","0.329481352260367","1"
"1 Strongly disagree","2005","66 and older","no migration background","1203","0.382864547294386","0.366508852950171","0.3992202416386","1"
"1 Strongly disagree","2005","66 and older","direct migration background","142","0.383059321930559","0.333255546138731","0.432863097722387","1"
"1 Strongly disagree","2005","66 and older","indirect migration background","5","","","","1"
"2 on scale 1-7 ","2005","35-65 y.","indirect migration background","40","0.17602504477944","0.116069896774607","0.235980192784274","2"
"2 on scale 1-7 ","2005","16-34 y.","no migration background","1027","0.239533735035346","0.226514017373072","0.25255345269762","2"
"2 on scale 1-7 ","2005","16-34 y.","indirect migration background","161","0.232169367642997","0.200055010882506","0.264283724403488","2"
"2 on scale 1-7 ","2005","35-65 y.","no migration background","2451","0.232587491974731","0.224293727638273","0.240881256311188","2"
"2 on scale 1-7 ","2005","35-65 y.","direct migration background","319","0.211444309280867","0.190570408761677","0.232318209800058","2"
"2 on scale 1-7 ","2005","66 and older","no migration background","754","0.221758324307372","0.207780056112404","0.235736592502339","2"
"2 on scale 1-7 ","2005","66 and older","direct migration background","78","0.194275529512643","0.153742424315348","0.234808634709938","2"
"2 on scale 1-7 ","2005","66 and older","indirect migration background","3","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","direct migration background","138","0.251316801182751","0.214247446630429","0.288386155735072","2"
"3 on scale 1-7 ","2005","16-34 y.","direct migration background","78","0.151151916100807","0.120540950187768","0.181762882013846","3"
"3 on scale 1-7 ","2005","16-34 y.","no migration background","725","0.173868891272668","0.162307404751927","0.18543037779341","3"
"3 on scale 1-7 ","2005","35-65 y.","indirect migration background","28","","","","3"
"3 on scale 1-7 ","2005","66 and older","no migration background","460","0.127776496602325","0.116543502211759","0.139009490992891","3"
"3 on scale 1-7 ","2005","16-34 y.","indirect migration background","116","0.178998702783291","0.149840489067113","0.20815691649947","3"
"3 on scale 1-7 ","2005","35-65 y.","no migration background","1609","0.157643874575868","0.150490178327296","0.16479757082444","3"
"3 on scale 1-7 ","2005","35-65 y.","direct migration background","208","0.138182821225067","0.120541787727078","0.155823854723056","3"
"3 on scale 1-7 ","2005","66 and older","direct migration background","44","0.111071020266974","0.0788795019077032","0.143262538626245","3"
"3 on scale 1-7 ","2005","66 and older","indirect migration background","1","","","","3"
"4 on scale 1-7","2005","16-34 y.","direct migration background","73","0.148567371954321","0.118173076280857","0.178961667627785","4"
"4 on scale 1-7","2005","16-34 y.","indirect migration background","98","0.171271545034708","0.142615728728362","0.199927361341053","4"
"4 on scale 1-7","2005","35-65 y.","indirect migration background","20","","","","4"
"4 on scale 1-7","2005","66 and older","no migration background","435","0.123696532103767","0.112618510992233","0.134774553215301","4"
"4 on scale 1-7","2005","66 and older","direct migration background","40","0.127361210716152","0.0932070675442124","0.161515353888092","4"
"4 on scale 1-7","2005","35-65 y.","direct migration background","205","0.143898716518316","0.125956319680039","0.161841113356593","4"
"4 on scale 1-7","2005","35-65 y.","no migration background","1502","0.155758017832769","0.148639284007759","0.162876751657779","4"
"4 on scale 1-7","2005","66 and older","indirect migration background","","","","","4"
"4 on scale 1-7","2005","16-34 y.","no migration background","636","0.161968641767483","0.150729740610062","0.173207542924904","4"
"5 on scale 1-7","2005","35-65 y.","no migration background","1405","0.138748014552864","0.131961878178152","0.145534150927576","5"
"5 on scale 1-7","2005","35-65 y.","indirect migration background","23","","","","5"
"5 on scale 1-7","2005","66 and older","no migration background","329","0.0913950501037757","0.0816987723386906","0.101091327868861","5"
"5 on scale 1-7","2005","16-34 y.","direct migration background","56","0.136577941411006","0.10723139023372","0.165924492588292","5"
"5 on scale 1-7","2005","16-34 y.","indirect migration background","85","0.137233348825661","0.111061129148858","0.163405568502463","5"
"5 on scale 1-7","2005","35-65 y.","direct migration background","170","0.108589109163414","0.0926845540030124","0.124493664323815","5"
"5 on scale 1-7","2005","66 and older","direct migration background","40","0.114291286768803","0.081695642609954","0.146886930927652","5"
"5 on scale 1-7","2005","66 and older","indirect migration background","1","","","","5"
"5 on scale 1-7","2005","16-34 y.","no migration background","576","0.141091920755998","0.130472455128507","0.151711386383489","5"
"6 on scale 1-7","2005","66 and older","no migration background","132","0.0325661046955101","0.0265936932611471","0.0385385161298731","6"
"6 on scale 1-7","2005","66 and older","direct migration background","10","","","","6"
"6 on scale 1-7","2005","16-34 y.","no migration background","308","0.0778901871814964","0.0697147508196812","0.0860656235433116","6"
"6 on scale 1-7","2005","16-34 y.","direct migration background","21","","","","6"
"6 on scale 1-7","2005","35-65 y.","no migration background","600","0.0595598703659347","0.0549137920663868","0.0642059486654826","6"
"6 on scale 1-7","2005","35-65 y.","indirect migration background","6","","","","6"
"6 on scale 1-7","2005","66 and older","indirect migration background","2","","","","6"
"6 on scale 1-7","2005","16-34 y.","indirect migration background","37","0.0441810082711377","0.0285506227298804","0.0598113938123951","6"
"6 on scale 1-7","2005","35-65 y.","direct migration background","62","0.0441312983841017","0.0336319608688833","0.05463063589932","6"
"7 Strongly agree","2005","35-65 y.","indirect migration background","4","","","","7"
"7 Strongly agree","2005","66 and older","direct migration background","12","","","","7"
"7 Strongly agree","2005","66 and older","indirect migration background","","","","","7"
"7 Strongly agree","2005","66 and older","no migration background","80","0.0199429448928638","0.015238845542151","0.0246470442435765","7"
"7 Strongly agree","2005","16-34 y.","no migration background","85","0.0224865202575155","0.0179637893243201","0.0270092511907109","7"
"7 Strongly agree","2005","16-34 y.","direct migration background","13","","","","7"
"7 Strongly agree","2005","16-34 y.","indirect migration background","17","","","","7"
"7 Strongly agree","2005","35-65 y.","no migration background","225","0.0264805388964018","0.0233285853753447","0.029632492417459","7"
"7 Strongly agree","2005","35-65 y.","direct migration background","28","","","","7"
"1 Strongly disagree","2006","16-34 y.","no migration background","","","","","1"
"1 Strongly disagree","2006","16-34 y.","direct migration background","","","","","1"
"1 Strongly disagree","2006","16-34 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2006","35-65 y.","no migration background","","","","","1"
"1 Strongly disagree","2006","35-65 y.","direct migration background","","","","","1"
"1 Strongly disagree","2006","35-65 y.","indirect migration background","","","","","1"
"1 Strongly disagree","2006","66 and older","no migration background","","","","","1"
"1 Strongly disagree","2006","66 and older","direct migration background","","","","","1"
"1 Strongly disagree","2006","66 and older","indirect migration background","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","66 and older","no migration background","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","no migration background","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","66 and older","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","66 and older","indirect migration background","","","","","2"
"3 on scale 1-7 ","2006","16-34 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","66 and older","no migration background","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","no migration background","","","","","3"
"3 on scale 1-7 ","2006","66 and older","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","66 and older","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","direct migration background","","","","","3"
