"plh0214","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","Full Time","392","0.183209120335512","0.166644363614248","0.199773877056775"
"1 Strongly disagree","2005","16-34 y.","Part Time","320","0.204761537365","0.185032175795359","0.22449089893464"
"1 Strongly disagree","2005","16-34 y.","Not Working","356","0.210249585878637","0.190382236988537","0.230116934768736"
"1 Strongly disagree","2005","35-65 y.","Full Time","1181","0.212477375898562","0.202030695451927","0.222924056345197"
"1 Strongly disagree","2005","35-65 y.","Part Time","780","0.271155557034585","0.255287231152406","0.287023882916764"
"1 Strongly disagree","2005","35-65 y.","Not Working","727","0.284817106722834","0.267755298623926","0.301878914821742"
"1 Strongly disagree","2005","66 and older","Full Time","5","","",""
"1 Strongly disagree","2005","66 and older","Part Time","62","0.38328370278617","0.313785742958087","0.452781662614253"
"1 Strongly disagree","2005","66 and older","Not Working","1283","0.38541931624093","0.369398074896145","0.401440557585715"
"2 on scale 1-7 ","2005","16-34 y.","Full Time","499","0.235057780353961","0.216900211126602","0.253215349581319"
"2 on scale 1-7 ","2005","16-34 y.","Part Time","413","0.242492973831634","0.221538195785146","0.263447751878122"
"2 on scale 1-7 ","2005","16-34 y.","Not Working","414","0.245340330377111","0.224361201241099","0.266319459513124"
"2 on scale 1-7 ","2005","35-65 y.","Full Time","1403","0.226598642245535","0.215907562712607","0.237289721778464"
"2 on scale 1-7 ","2005","35-65 y.","Part Time","820","0.255289856557575","0.239726085021915","0.270853628093234"
"2 on scale 1-7 ","2005","35-65 y.","Not Working","587","0.205450589542476","0.190176771602727","0.220724407482226"
"2 on scale 1-7 ","2005","66 and older","Full Time","12","","",""
"2 on scale 1-7 ","2005","66 and older","Part Time","43","0.203573371644665","0.146015790124913","0.261130953164418"
"2 on scale 1-7 ","2005","66 and older","Not Working","780","0.218589723178098","0.204984853042469","0.232194593313726"
"3 on scale 1-7 ","2005","16-34 y.","Full Time","376","0.174231224907116","0.157988895999672","0.190473553814561"
"3 on scale 1-7 ","2005","16-34 y.","Part Time","295","0.185031232404124","0.166045246413938","0.204017218394309"
"3 on scale 1-7 ","2005","16-34 y.","Not Working","248","0.151761317162112","0.13426820851789","0.169254425806334"
"3 on scale 1-7 ","2005","35-65 y.","Full Time","966","0.15759790524891","0.148292712298082","0.166903098199738"
"3 on scale 1-7 ","2005","35-65 y.","Part Time","463","0.150122127507997","0.137372278280551","0.162871976735443"
"3 on scale 1-7 ","2005","35-65 y.","Not Working","416","0.156422091495297","0.142689733963992","0.170154449026603"
"3 on scale 1-7 ","2005","66 and older","Full Time","7","","",""
"3 on scale 1-7 ","2005","66 and older","Part Time","33","0.161116074705432","0.108564039605682","0.213668109805183"
