"plh0214","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","in school","1","","",""
"1 Strongly disagree","2005","Full Time","inadequately","18","","",""
"1 Strongly disagree","2005","Full Time","general elemantary","130","0.277457935560879","0.240207466778204","0.314708404343555"
"1 Strongly disagree","2005","Full Time","middle vocational","766","0.20447105205889","0.191662898840462","0.217279205277319"
"1 Strongly disagree","2005","Full Time","vocational + Abi","100","0.188206751628181","0.154834685120646","0.221578818135716"
"1 Strongly disagree","2005","Full Time","higher vocational","136","0.184234039465241","0.15685170597593","0.211616372954552"
"1 Strongly disagree","2005","Full Time","higher education","409","0.185758386602823","0.169642063664191","0.201874709541454"
"1 Strongly disagree","2005","Part Time","in school","18","","",""
"1 Strongly disagree","2005","Part Time","inadequately","10","","",""
"1 Strongly disagree","2005","Part Time","general elemantary","134","0.264667054043419","0.225843149835579","0.303490958251259"
"1 Strongly disagree","2005","Part Time","middle vocational","610","0.260049570091598","0.242871530102397","0.277227610080799"
"1 Strongly disagree","2005","Part Time","vocational + Abi","80","0.255913281891494","0.20825061438405","0.303575949398938"
"1 Strongly disagree","2005","Part Time","higher vocational","81","0.27899994556625","0.230609365388261","0.327390525744239"
"1 Strongly disagree","2005","Part Time","higher education","205","0.221979548938677","0.195270488826181","0.248688609051173"
"1 Strongly disagree","2005","Not Working","in school","114","0.218867208860079","0.184342893413917","0.253391524306241"
"1 Strongly disagree","2005","Not Working","inadequately","56","0.354135021680193","0.277344032208419","0.430926011151966"
"1 Strongly disagree","2005","Not Working","general elemantary","467","0.367236858264749","0.341493926136393","0.392979790393106"
"1 Strongly disagree","2005","Not Working","middle vocational","1213","0.329104069800288","0.31441138094309","0.343796758657486"
"1 Strongly disagree","2005","Not Working","vocational + Abi","78","0.328610623150587","0.273982415303887","0.383238830997287"
"1 Strongly disagree","2005","Not Working","higher vocational","135","0.293381897757709","0.251453523208441","0.335310272306978"
"1 Strongly disagree","2005","Not Working","higher education","270","0.293893350523501","0.265630702427181","0.322155998619822"
"2 on scale 1-7 ","2005","Full Time","in school","","","",""
"2 on scale 1-7 ","2005","Full Time","inadequately","7","","",""
"2 on scale 1-7 ","2005","Full Time","general elemantary","113","0.179485852222647","0.147558732037425","0.211412972407869"
"2 on scale 1-7 ","2005","Full Time","middle vocational","826","0.21612413796945","0.203052864903078","0.229195411035823"
"2 on scale 1-7 ","2005","Full Time","vocational + Abi","149","0.283295843914206","0.244824899618463","0.321766788209949"
"2 on scale 1-7 ","2005","Full Time","higher vocational","168","0.193002071629387","0.16512674764837","0.220877395610404"
