"plh0214","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","lower secondary degree","430","0.232874465352854","0.214396922540495","0.251352008165212"
"1 Strongly disagree","2005","Full Time","secondary school degree","544","0.186739420293849","0.172496910913513","0.200981929674184"
"1 Strongly disagree","2005","Full Time","college entrance qualification","434","0.164671010884858","0.150332010321475","0.17901001144824"
"1 Strongly disagree","2005","Full Time","Other degree","128","0.342339977114935","0.29481977990509","0.38986017432478"
"1 Strongly disagree","2005","Full Time","no degree/no degree yet","15","","",""
"1 Strongly disagree","2005","Part Time","lower secondary degree","339","0.280494012872205","0.256148259234664","0.304839766509746"
"1 Strongly disagree","2005","Part Time","secondary school degree","395","0.24603247411934","0.225000847734384","0.267064100504296"
"1 Strongly disagree","2005","Part Time","college entrance qualification","273","0.202808086400216","0.181601277262041","0.22401489553839"
"1 Strongly disagree","2005","Part Time","Other degree","92","0.340088431035273","0.28228188267291","0.397894979397637"
"1 Strongly disagree","2005","Part Time","no degree/no degree yet","30","0.203928683742343","0.136704785397937","0.271152582086748"
"1 Strongly disagree","2005","Not Working","lower secondary degree","1204","0.340918320750341","0.325767053502568","0.356069587998114"
"1 Strongly disagree","2005","Not Working","secondary school degree","488","0.345275556179305","0.321373322304243","0.369177790054367"
"1 Strongly disagree","2005","Not Working","college entrance qualification","295","0.260118438128347","0.235690933233133","0.284545943023562"
"1 Strongly disagree","2005","Not Working","Other degree","167","0.3431564263727","0.300506168582831","0.385806684162568"
"1 Strongly disagree","2005","Not Working","no degree/no degree yet","177","0.268585860911665","0.235914920681906","0.301256801141424"
"2 on scale 1-7 ","2005","Full Time","lower secondary degree","380","0.177036639530055","0.160349884471307","0.193723394588803"
"2 on scale 1-7 ","2005","Full Time","secondary school degree","680","0.235998243536819","0.220479547954423","0.251516939119215"
"2 on scale 1-7 ","2005","Full Time","college entrance qualification","738","0.288235755529567","0.270724247807127","0.305747263252008"
"2 on scale 1-7 ","2005","Full Time","Other degree","74","0.194630779382361","0.154979977127236","0.234281581637485"
"2 on scale 1-7 ","2005","Full Time","no degree/no degree yet","9","","",""
"2 on scale 1-7 ","2005","Part Time","lower secondary degree","286","0.204034829410763","0.182195293473837","0.225874365347689"
"2 on scale 1-7 ","2005","Part Time","secondary school degree","436","0.260211822826457","0.238786985825139","0.281636659827775"
"2 on scale 1-7 ","2005","Part Time","college entrance qualification","434","0.296629484476202","0.272538725098407","0.320720243853996"
"2 on scale 1-7 ","2005","Part Time","Other degree","70","0.274960108826137","0.220477984308403","0.329442233343871"
"2 on scale 1-7 ","2005","Part Time","no degree/no degree yet","28","","",""
"2 on scale 1-7 ","2005","Not Working","lower secondary degree","825","0.218666265921323","0.205454424551819","0.231878107290826"
"2 on scale 1-7 ","2005","Not Working","secondary school degree","338","0.218536902731947","0.197761812150551","0.239311993313342"
"2 on scale 1-7 ","2005","Not Working","college entrance qualification","315","0.235843579051076","0.212205313911764","0.259481844190388"
"2 on scale 1-7 ","2005","Not Working","Other degree","103","0.20545510182404","0.169158806377113","0.241751397270968"
"2 on scale 1-7 ","2005","Not Working","no degree/no degree yet","168","0.20378869327411","0.174096478268682","0.233480908279537"
"3 on scale 1-7 ","2005","Full Time","lower secondary degree","321","0.152610128781613","0.136889012642963","0.168331244920263"
"3 on scale 1-7 ","2005","Full Time","secondary school degree","460","0.155298782752294","0.142061792896923","0.168535772607665"
"3 on scale 1-7 ","2005","Full Time","college entrance qualification","480","0.18828577034421","0.17317133737763","0.203400203310791"
"3 on scale 1-7 ","2005","Full Time","Other degree","57","0.13775383813182","0.103238177277729","0.172269498985911"
"3 on scale 1-7 ","2005","Full Time","no degree/no degree yet","9","","",""
"3 on scale 1-7 ","2005","Part Time","lower secondary degree","214","0.164577651908294","0.144482897891384","0.184672405925205"
"3 on scale 1-7 ","2005","Part Time","secondary school degree","272","0.188228176740762","0.16914021196214","0.207316141519384"
"3 on scale 1-7 ","2005","Part Time","college entrance qualification","225","0.144022147878145","0.125504016651789","0.162540279104501"
"3 on scale 1-7 ","2005","Part Time","Other degree","34","0.104384384057492","0.0670751070544627","0.141693661060522"
"3 on scale 1-7 ","2005","Part Time","no degree/no degree yet","28","","",""
