"plh0214","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","in school","114","0.218867208860079","0.184342893413917","0.253391524306241"
"1 Strongly disagree","2005","Not Employed","inadequately","56","0.354135021680193","0.277344032208419","0.430926011151966"
"1 Strongly disagree","2005","Not Employed","general elemantary","467","0.367236858264749","0.341493926136393","0.392979790393106"
"1 Strongly disagree","2005","Not Employed","middle vocational","1213","0.329104069800288","0.31441138094309","0.343796758657486"
"1 Strongly disagree","2005","Not Employed","vocational + Abi","78","0.328610623150587","0.273982415303887","0.383238830997287"
"1 Strongly disagree","2005","Not Employed","higher vocational","135","0.293381897757709","0.251453523208441","0.335310272306978"
"1 Strongly disagree","2005","Not Employed","higher education","270","0.293893350523501","0.265630702427181","0.322155998619822"
"1 Strongly disagree","2005","Employed","in school","19","","",""
"1 Strongly disagree","2005","Employed","inadequately","28","","",""
"1 Strongly disagree","2005","Employed","general elemantary","264","0.271126260000954","0.244250628576216","0.298001891425692"
"1 Strongly disagree","2005","Employed","middle vocational","1376","0.225386821694401","0.215080528276758","0.235693115112044"
"1 Strongly disagree","2005","Employed","vocational + Abi","180","0.215250786311037","0.187604801580905","0.242896771041169"
"1 Strongly disagree","2005","Employed","higher vocational","217","0.210309652945848","0.18622669837291","0.234392607518785"
"1 Strongly disagree","2005","Employed","higher education","614","0.197344914001847","0.183483692314834","0.21120613568886"
"2 on scale 1-7 ","2005","Not Employed","in school","141","0.226799416867466","0.191833948919923","0.261764884815009"
"2 on scale 1-7 ","2005","Not Employed","inadequately","25","","",""
"2 on scale 1-7 ","2005","Not Employed","general elemantary","288","0.210106193488377","0.188350743292369","0.231861643684385"
"2 on scale 1-7 ","2005","Not Employed","middle vocational","891","0.224921966086637","0.21186639942416","0.237977532749114"
"2 on scale 1-7 ","2005","Not Employed","vocational + Abi","65","0.188293339283498","0.142825328470609","0.233761350096386"
"2 on scale 1-7 ","2005","Not Employed","higher vocational","94","0.214175719952651","0.176397035607605","0.251954404297696"
"2 on scale 1-7 ","2005","Not Employed","higher education","248","0.23480455693133","0.208506584335815","0.261102529526846"
"2 on scale 1-7 ","2005","Employed","in school","17","","",""
"2 on scale 1-7 ","2005","Employed","inadequately","17","","",""
"2 on scale 1-7 ","2005","Employed","general elemantary","220","0.205570009246361","0.181138267661104","0.230001750831617"
"2 on scale 1-7 ","2005","Employed","middle vocational","1456","0.219905457700309","0.209689303816679","0.230121611583938"
"2 on scale 1-7 ","2005","Employed","vocational + Abi","251","0.295552614443084","0.264859855433424","0.326245373452745"
"2 on scale 1-7 ","2005","Employed","higher vocational","259","0.209232303105793","0.185194732318808","0.233269873892779"
"2 on scale 1-7 ","2005","Employed","higher education","933","0.29619025065783","0.280288787834459","0.312091713481202"
"3 on scale 1-7 ","2005","Not Employed","in school","91","0.15194461363941","0.121971831663095","0.181917395615724"
"3 on scale 1-7 ","2005","Not Employed","inadequately","19","","",""
"3 on scale 1-7 ","2005","Not Employed","general elemantary","176","0.120662648892918","0.103267486754171","0.138057811031666"
"3 on scale 1-7 ","2005","Not Employed","middle vocational","558","0.138241634557601","0.127449204055023","0.149034065060178"
"3 on scale 1-7 ","2005","Not Employed","vocational + Abi","43","0.153678269939503","0.11173494081345","0.195621599065556"
"3 on scale 1-7 ","2005","Not Employed","higher vocational","73","0.174114382367707","0.139194219152777","0.209034545582637"
