"plh0214","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","lower secondary degree","212","0.234578675958338","0.207590865867749","0.261566486048927"
"1 Strongly disagree","2005","16-34 y.","secondary school degree","331","0.203209345163616","0.183547963983329","0.222870726343903"
"1 Strongly disagree","2005","16-34 y.","college entrance qualification","258","0.136546420055488","0.119594080571986","0.153498759538989"
"1 Strongly disagree","2005","16-34 y.","Other degree","45","0.297608682430897","0.225631538829335","0.369585826032459"
"1 Strongly disagree","2005","16-34 y.","no degree/no degree yet","147","0.215501271349936","0.184910572674111","0.24609197002576"
"1 Strongly disagree","2005","35-65 y.","lower secondary degree","892","0.259696378900817","0.245592989398148","0.273799768403487"
"1 Strongly disagree","2005","35-65 y.","secondary school degree","879","0.228342346232013","0.215101865493703","0.241582826970322"
"1 Strongly disagree","2005","35-65 y.","college entrance qualification","581","0.199998922561363","0.185796220461194","0.214201624661532"
"1 Strongly disagree","2005","35-65 y.","Other degree","274","0.343265683006884","0.310093750412373","0.376437615601395"
"1 Strongly disagree","2005","35-65 y.","no degree/no degree yet","48","0.274362355506097","0.201485603469043","0.347239107543152"
"1 Strongly disagree","2005","66 and older","lower secondary degree","869","0.377444401183954","0.358123138359836","0.396765664008072"
"1 Strongly disagree","2005","66 and older","secondary school degree","217","0.428420620947591","0.386566867899799","0.470274373995383"
"1 Strongly disagree","2005","66 and older","college entrance qualification","163","0.358632709801801","0.319156548579932","0.39810887102367"
"1 Strongly disagree","2005","66 and older","Other degree","68","0.385171655321421","0.313072003542815","0.457271307100026"
"1 Strongly disagree","2005","66 and older","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","16-34 y.","lower secondary degree","175","0.191395139447249","0.166339428653276","0.216450850241221"
"2 on scale 1-7 ","2005","16-34 y.","secondary school degree","400","0.227417867679634","0.206936701068358","0.24789903429091"
"2 on scale 1-7 ","2005","16-34 y.","college entrance qualification","473","0.308096008030246","0.285301200045648","0.330890816014844"
"2 on scale 1-7 ","2005","16-34 y.","Other degree","36","0.21647793329955","0.151642163056654","0.281313703542446"
"2 on scale 1-7 ","2005","16-34 y.","no degree/no degree yet","164","0.19804524994223","0.168395194958772","0.227695304925688"
"2 on scale 1-7 ","2005","35-65 y.","lower secondary degree","779","0.190214872595007","0.17759099572562","0.202838749464394"
"2 on scale 1-7 ","2005","35-65 y.","secondary school degree","934","0.244454816325645","0.230898936501078","0.258010696150211"
"2 on scale 1-7 ","2005","35-65 y.","college entrance qualification","887","0.278965404806537","0.263040931046066","0.294889878567008"
"2 on scale 1-7 ","2005","35-65 y.","Other degree","175","0.229347562296445","0.199975322354336","0.258719802238553"
"2 on scale 1-7 ","2005","35-65 y.","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","66 and older","lower secondary degree","537","0.22802508693693","0.211302138472987","0.244748035400873"
"2 on scale 1-7 ","2005","66 and older","secondary school degree","120","0.223779347137962","0.188528987976774","0.259029706299149"
"2 on scale 1-7 ","2005","66 and older","college entrance qualification","127","0.190644297696162","0.158311879541261","0.222976715851063"
"2 on scale 1-7 ","2005","66 and older","Other degree","36","0.174668009505983","0.118414439167816","0.23092157984415"
"2 on scale 1-7 ","2005","66 and older","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","16-34 y.","lower secondary degree","152","0.152041525396983","0.129172824040793","0.174910226753172"
"3 on scale 1-7 ","2005","16-34 y.","secondary school degree","282","0.193153353863475","0.173864043772563","0.212442663954387"
"3 on scale 1-7 ","2005","16-34 y.","college entrance qualification","281","0.168782448931574","0.150290146870241","0.187274750992907"
"3 on scale 1-7 ","2005","16-34 y.","Other degree","","","",""
"3 on scale 1-7 ","2005","16-34 y.","no degree/no degree yet","122","0.174052669641376","0.145843852399382","0.20226148688337"
"3 on scale 1-7 ","2005","35-65 y.","lower secondary degree","575","0.153345748953958","0.141755986529767","0.164935511378148"
"3 on scale 1-7 ","2005","35-65 y.","secondary school degree","611","0.155721028312057","0.144283957555184","0.167158099068929"
"3 on scale 1-7 ","2005","35-65 y.","college entrance qualification","530","0.172287340594763","0.158878897711438","0.185695783478088"
"3 on scale 1-7 ","2005","35-65 y.","Other degree","106","0.11665563002487","0.0942282470461337","0.139083013003606"
"3 on scale 1-7 ","2005","35-65 y.","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","66 and older","lower secondary degree","326","0.122330321886206","0.109270040040691","0.135390603731721"
"3 on scale 1-7 ","2005","66 and older","secondary school degree","70","0.134256640102013","0.105421410092844","0.163091870111182"
"3 on scale 1-7 ","2005","66 and older","college entrance qualification","82","0.145573286750483","0.116544103673507","0.174602469827458"
"3 on scale 1-7 ","2005","66 and older","Other degree","","","",""
"3 on scale 1-7 ","2005","66 and older","no degree/no degree yet","","","",""
